"type","REST_ACRES","YEAR","STATE","BpS_Code","AREA_STRATA","REST_PCT"
"both",9400.1953274254,2018,"Oregon","RaMCONsw_fdm",161720.932455231,0.0581260272539404
"active",-148332.686368867,2018,"Oregon","RaMCONsw_fiw",1173792.74549197,-0.126370423516884
"both",0,2018,"Oregon","RaMCONsw_fiw",1173792.74549197,0
"active",49146.5183120869,2018,"Oregon","RaMCONsw_fvw",104889.788559868,0.468553888675594
"both",13325.3217931422,2018,"Oregon","RaMCONsw_fvw",104889.788559868,0.127041173178993
"active",270218.598444456,2018,"Oregon","RaMEVG_ftd",400645.679884301,0.674457786547181
"active",76432.8966364513,2018,"Oregon","RaMEVG_fuc",107472.036338476,0.711188689081231
"active",28521.968081427,2018,"Oregon","RaOAPI_fop",49741.5336846097,0.573403471277603
"active",115302.946419046,2018,"Oregon","RaPICOpu_fld",319992.791507695,0.360329824543167
"passive",53483.1537873701,2018,"Oregon","RaPICOpu_fld",319992.791507695,0.167138620640096
"active",18092.8878764577,2018,"Oregon","RaPICOpu_flp",31844.6380958169,0.568161202586703
