"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,1765.37334494074,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,12849.4805561783,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,2223.24474479149,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,436.198228663699,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030707"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,7736.44915745461,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030708"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,5338.42466803035,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030708"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,11881.7439594579,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030708"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1397.17508233814,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030708"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,5834.20968581918,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030801"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,4009.28686647877,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030801"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8976.78368775285,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030801"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,2405.87217799694,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030801"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,12905.9203454147,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,585.491168042307,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,24132.1546687356,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,3556.71815439778,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030802"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,20256.3604525648,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,13131.9925029826,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,31955.6097901494,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,948.129104923059,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030803"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,5600.72598697036,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030804"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,4571.24078591658,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030804"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7895.13028033065,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030804"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,20.4617757019241,"2011_Oregon_Na0710270_fdd_Na0710270_fdd_1710030804"
