"strataID","YEAR","BpS_Code","SCLASS","STATE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2013_Oregon_RaPIPOxe_fpd",2013,"RaPIPOxe_fpd","B","Oregon","B",1.7710302907599,70078.9818113184,0.000768256455148624,26024104137.1784,18,1455,580450.06830052,33543.9894565112,24229.9663464968,42858.0102447253,27220.971566593
"2013_Oregon_RaPIPOxe_fpd",2013,"RaPIPOxe_fpd","C","Oregon","C",0.0979611111998715,115309.150435821,2.33661734931925e-06,253759975.54,1,698,580450.06830052,130148.718632767,115309.150435821,144988.297858263,0
"2013_Oregon_RaPIPOxe_fpd",2013,"RaPIPOxe_fpd","D",NA,NA,0,235764.44115638,NA,NA,NA,NA,580450.06830052,250837.84424379,235764.44115638,265911.269968753,0
"2013_Oregon_RaPIPOxe_fpd",2013,"RaPIPOxe_fpd","E","Oregon","E",0.477693841260294,36220.8968920481,2.33157587127084e-05,1225395734.01941,3,698,580450.06830052,28694.624004495,21168.3528582922,36220.8968920481,0
"2013_Oregon_RaPIPOxe_fxp",2013,"RaPIPOxe_fxp","A","Oregon","A",1.03119802096234,573204.966381536,0.00024777414993758,14172882639.8804,10,1455,2703331.64289259,639097.79929759,573204.966381536,704990.632213645,0
"2013_Oregon_RaPIPOxe_fxp",2013,"RaPIPOxe_fxp","B","Oregon","B",7.59942204730051,326379.027892796,0.0127869048807637,98801215417.4235,53,1455,2703331.64289259,156224.51108007,112846.286541902,199602.724804911,126776.303087885
"2013_Oregon_RaPIPOxe_fxp",2013,"RaPIPOxe_fxp","C","Oregon","C",0.213872272446194,537029.61221262,3.79991682427494e-05,1109286608.2528,1,757,2703331.64289259,606141.972542114,537029.61221262,675254.38423491,0
"2013_Oregon_RaPIPOxe_fxp",2013,"RaPIPOxe_fxp","D",NA,NA,0,1098026.35722484,NA,NA,NA,NA,2703331.64289259,1168227.75741,1098026.35722484,1238429.2630251,0
"2013_Oregon_RaPIPOxe_fxp",2013,"RaPIPOxe_fxp","E","Oregon","E",1.02865488341334,168691.679180797,0.000257934138618131,15312033221.2957,9,1455,2703331.64289259,133639.548496177,98587.4259215514,168691.679180797,0
"2013_Oregon_RaREFI_fcw",2013,"RaREFI_fcw","A","Oregon","A",0.125119126966528,19354.2407506994,3.17978178273427e-06,299490205.007299,3,698,363808.287986928,25003.4321990217,19354.2407506994,30652.6254663855,0
"2013_Oregon_RaREFI_fcw",2013,"RaREFI_fcw","B","Oregon","B",0.333407568715705,90647.8620548664,3.36120819263205e-05,5071556648.46553,3,1455,363808.287986928,82019.3088357278,73390.7556165891,90647.8620548664,0
"2013_Oregon_RaREFI_fcw",2013,"RaREFI_fcw","C","Oregon","C",0.130932945629721,39821.3037498176,3.6677862682431e-06,345594389.931759,1,698,363808.287986928,47908.4687622869,39821.3037498176,55995.6341385645,0
"2013_Oregon_RaREFI_fcw",2013,"RaREFI_fcw","D",NA,NA,0,70436.4511416078,NA,NA,NA,NA,363808.287986928,79715.2596509379,70436.4511416078,88994.0681602681,0
"2013_Oregon_RaREFI_fcw",2013,"RaREFI_fcw","E","Oregon","E",0.869326402377164,143548.430289936,0.000193821014479729,7627120079.30828,10,1455,363808.287986928,129161.823632269,118239.58103315,140084.065867581,3464.36442235552
"2013_Oregon_RaREFI_frf",2013,"RaREFI_frf","A","Oregon","A",0.256359541623496,10972.4524769783,9.29558056238711e-06,645902454.385462,1,698,89377.3617095976,6142.63302246062,4754.7871593625,7530.47933244555,3441.97314453277
"2013_Oregon_RaREFI_frf",2013,"RaREFI_frf","B","Oregon","B",0.4746479241116,22269.6046863303,2.51793547067912e-05,1226892634.85649,3,698,89377.3617095976,20149.8142704364,18030.0238545425,22269.6046863303,0
"2013_Oregon_RaREFI_frf",2013,"RaREFI_frf","C",NA,NA,0,9782.96313338274,NA,NA,NA,NA,89377.3617095976,11769.7498460336,9782.96313338274,13756.5366480617,0
"2013_Oregon_RaREFI_frf",2013,"RaREFI_frf","D",NA,NA,0,17304.2351675344,NA,NA,NA,NA,89377.3617095976,19583.7748365215,17304.2351675344,21863.3145055086,0
"2013_Oregon_RaREFI_frf",2013,"RaREFI_frf","E",NA,NA,0,29048.1062453718,NA,NA,NA,NA,89377.3617095976,31731.3909854285,29048.1062453718,34414.675636108,0
"2013_Oregon_RaREFI_frm",2013,"RaREFI_frm","A",NA,NA,0,4168.45152047501,NA,NA,NA,NA,78355.810013664,5385.15544523953,4168.45152047501,6601.85976178311,0
"2013_Oregon_RaREFI_frm",2013,"RaREFI_frm","B","Oregon","B",0.213621141521337,19523.4327854872,7.06426612109787e-06,540776129.239542,1,698,78355.810013664,17665.0439058036,15806.65502612,19523.4327854872,0
"2013_Oregon_RaREFI_frm",2013,"RaREFI_frm","C",NA,NA,0,8576.57896795697,NA,NA,NA,NA,78355.810013664,10318.3654697778,8576.57896795697,12060.1520499545,0
"2013_Oregon_RaREFI_frm",2013,"RaREFI_frm","D",NA,NA,0,15170.3668276157,NA,NA,NA,NA,78355.810013664,17168.8055128179,15170.3668276157,19167.24419802,0
"2013_Oregon_RaREFI_frm",2013,"RaREFI_frm","E","Oregon","E",0.427242283042675,30916.9799121292,2.01177356569608e-05,946358226.169199,2,698,78355.810013664,27818.4407770065,25466.0447643832,30170.836711274,746.143200855109
"2013_Oregon_RaSAWD_fal",2013,"RaSAWD_fal","A","Oregon","A",0.264121341665656,10160.5602218929,9.39701227790693e-06,687327528.638617,2,698,32293.0610093524,8111.95253318567,7095.18441993737,9128.72064643397,1031.83957545892
"2013_Oregon_RaSAWD_fal",2013,"RaSAWD_fal","B",NA,NA,0,6097.64905274135,NA,NA,NA,NA,32293.0610093524,7028.18849282697,6097.64905274135,7958.72790061952,0
"2013_Oregon_RaSAWD_fal",2013,"RaSAWD_fal","C",NA,NA,0,16034.8517347182,NA,NA,NA,NA,32293.0610093524,17152.920629201,16034.8517347182,18270.9882642544,0
"2013_Oregon_RaSAWD_fal",2013,"RaSAWD_fal","D",NA,NA,0,0,NA,NA,NA,NA,32293.0610093524,NA,NA,NA,0
"2013_Oregon_RaSAWD_fal",2013,"RaSAWD_fal","E",NA,NA,0,0,NA,NA,NA,NA,32293.0610093524,NA,NA,NA,0
"2013_Oregon_RaSAWD_fsw",2013,"RaSAWD_fsw","A",NA,NA,0,5404.54336757264,NA,NA,NA,NA,24598.2681163705,6179.03590188565,5404.54336757264,6953.52843619865,0
"2013_Oregon_RaSAWD_fsw",2013,"RaSAWD_fsw","B","Oregon","B",1.2006282527277,6979.65863525677,0.00705835235779941,1130764635.11764,1,34,24598.2681163705,5353.51123477825,4644.70079920343,6062.3216457548,917.336989501973
"2013_Oregon_RaSAWD_fsw",2013,"RaSAWD_fsw","C",NA,NA,0,12214.0661135411,NA,NA,NA,NA,24598.2681163705,13065.721471672,12214.0661135411,13917.3758704704,0
"2013_Oregon_RaSAWD_fsw",2013,"RaSAWD_fsw","D",NA,NA,0,0,NA,NA,NA,NA,24598.2681163705,NA,NA,NA,0
"2013_Oregon_RaSAWD_fsw",2013,"RaSAWD_fsw","E",NA,NA,0,0,NA,NA,NA,NA,24598.2681163705,NA,NA,NA,0
"2013_Oregon_RaSPFI_fcd",2013,"RaSPFI_fcd","A","Oregon","A",0.0121951194755669,12147.0081489472,2.86481217643023e-08,2383438.79369129,2,698,636993.872809354,19223.9916030368,12147.0081489472,26300.9737831387,0
"2013_Oregon_RaSPFI_fcd",2013,"RaSPFI_fcd","B","Oregon","B",1.64360636762131,159699.744600549,0.000459895203233503,13167248717.759,9,732,636993.872809354,141817.338532913,123934.933102271,159699.744600549,0
"2013_Oregon_RaSPFI_fcd",2013,"RaSPFI_fcd","C","Oregon","C",1.92686137199333,179953.710069353,0.000588431892188511,14585190900.8014,13,732,636993.872809354,156961.652555026,139747.128193093,174176.16545107,5777.54461828279
"2013_Oregon_RaSPFI_fcd",2013,"RaSPFI_fcd","D","Oregon","D",0.0409399688437731,115738.42145083,2.5293461861214e-07,18844558.7625473,1,698,636993.872809354,131431.039414853,115738.42145083,147123.656741883,0
"2013_Oregon_RaSPFI_fcd",2013,"RaSPFI_fcd","E","Oregon","E",0.846207022846031,169454.988539675,7.98547880578854e-05,8539605808.83924,4,732,636993.872809354,187559.855162481,169454.988539675,205664.721785288,0
"2013_Oregon_RaSPFI_fmz",2013,"RaSPFI_fmz","A",NA,NA,0,5642.72810063979,NA,NA,NA,NA,295906.875336067,8930.24490432411,5642.72810063979,12217.7611161947,0
"2013_Oregon_RaSPFI_fmz",2013,"RaSPFI_fmz","B","Oregon","B",0.448644977273818,57572.2944359521,2.24656624833763e-05,1117125699.60767,3,698,295906.875336067,65879.3236560865,57572.2944359521,74186.3531721279,0
"2013_Oregon_RaSPFI_fmz",2013,"RaSPFI_fmz","C","Oregon","C",0.617190274020587,100209.117220658,0.000100517458271178,5936149532.96472,7,1455,295906.875336067,72914.4096006777,64917.6354843575,80911.1783906741,19297.9388299839
"2013_Oregon_RaSPFI_fmz",2013,"RaSPFI_fmz","D",NA,NA,0,53764.7159725409,NA,NA,NA,NA,295906.875336067,61054.5090864013,53764.7159725409,68344.3019043548,0
"2013_Oregon_RaSPFI_fmz",2013,"RaSPFI_fmz","E","Oregon","E",0.576018722063179,78718.0196062758,3.36065223093317e-05,1253628197.89604,4,698,295906.875336067,87128.3901599251,78718.0196062758,95538.7607135744,0
"2013_Oregon_RaSSHE_fss",2013,"RaSSHE_fss","A","Oregon","A",0.808628254546333,53126.8785377558,0.000512200359466572,7588321442.41755,5,757,622972.053327428,33440.9174215933,24554.2858699711,42327.5471042993,10799.3314334565
"2013_Oregon_RaSSHE_fss",2013,"RaSSHE_fss","B","Oregon","B",0.838038579881181,76609.0238972019,0.000184827784937207,11061367749.2905,10,1455,622972.053327428,64078.5802138474,51548.1427602134,76609.0238972019,1.45519152283669e-11
"2013_Oregon_RaSSHE_fss",2013,"RaSSHE_fss","C",NA,NA,0,55.9167255625633,NA,NA,NA,NA,622972.053327428,2330.48736778953,55.9167255625633,4605.05863298856,0
"2013_Oregon_RaSSHE_fss",2013,"RaSSHE_fss","D",NA,NA,0,51318.1321335441,NA,NA,NA,NA,622972.053327428,63802.038558571,51318.1321335441,76285.9393768493,0
"2013_Oregon_RaSSHE_fss",2013,"RaSSHE_fss","E","Oregon","E",0.964390261344487,441862.102033364,0.000241306412469781,13013556703.9366,8,1455,622972.053327428,459320.02478185,441862.102033364,476777.948153309,0
"2013_Oregon_RaTAOAco_ftm",2013,"RaTAOAco_ftm","A","Oregon","A",0.685035460817886,88132.5754603233,0.000376864291104857,8125638962.49133,1,757,689401.941621755,67054.7294887798,54203.1508141777,79906.3081633819,8226.26729694138
"2013_Oregon_RaTAOAco_ftm",2013,"RaTAOAco_ftm","B","Oregon","B",1.03661860901983,100600.84527658,0.000285793977916504,20284695955.9791,4,1455,689401.941621755,86116.6228556233,71632.4011240686,100600.84527658,0
"2013_Oregon_RaTAOAco_ftm",2013,"RaTAOAco_ftm","C",NA,NA,0,302476.942589729,NA,NA,NA,NA,689401.941621755,326715.965330366,302476.942589729,350954.9873816,0
"2013_Oregon_RaTAOAco_ftm",2013,"RaTAOAco_ftm","D",NA,NA,0,160550.304669779,NA,NA,NA,NA,689401.941621755,180794.899469366,160550.304669779,201039.506678187,0
"2013_Oregon_RaTAOAco_ftm",2013,"RaTAOAco_ftm","E","Oregon","E",1.00086135751619,37641.273625344,0.000246711790074586,12708523222.8716,12,1489,689401.941621755,28719.7148259935,19798.1560266431,37641.273625344,0
"2013_Washington_Na0710411_fmt",2013,"Na0710411_fmt","A","Washington","A",0.111148057888848,4306.64410728001,2.28077349652857e-06,11227266.731485,1,347,289024.684712908,2655.27729309929,1003.91047891857,4306.64410728001,0
"2013_Washington_Na0710411_fmt",2013,"Na0710411_fmt","B","Washington","B",0.753176504605893,17817.2278528487,0.000498482797632534,6361338515.70131,3,377,289024.684712908,13894.6449490595,9972.06233429504,17817.2278528487,0
"2013_Washington_Na0710411_fmt",2013,"Na0710411_fmt","C","Washington","C",0.222911068016296,16871.2023707104,2.4612852128943e-05,1036012659.35832,2,938,289024.684712908,12769.8140566989,9001.36946239052,16538.2600961306,332.94227457976
"2013_Washington_Na0710411_fmt",2013,"Na0710411_fmt","D",NA,NA,0,6630.87859602751,NA,NA,NA,NA,289024.684712908,10008.9650060392,6630.87859602751,13387.0528611743,0
"2013_Washington_Na0710411_fmt",2013,"Na0710411_fmt","E","Washington","E",0.965938481215847,243398.731786041,0.000412066622030999,6579116915.68051,5,938,289024.684712908,249695.986876307,243398.731786041,255993.241677549,0
"2013_Washington_Na0710412_fmc",2013,"Na0710412_fmc","A","Washington","A",0.3478692776333,37669.065983751,3.81294588664801e-05,367478253.993,2,347,298261.640107481,43996.6866786312,37669.065983751,50324.3073735115,0
"2013_Washington_Na0710412_fmc",2013,"Na0710412_fmc","B","Washington","B",0.767109587504417,60793.468528234,0.000535750929299547,2194568298.61083,5,377,298261.640107481,67679.2598125386,60148.0919579268,75210.4220001792,0
"2013_Washington_Na0710412_fmc",2013,"Na0710412_fmc","C",NA,NA,0,40766.2879287289,NA,NA,NA,NA,298261.640107481,47551.6564296533,40766.2879287289,54337.0222462228,0
"2013_Washington_Na0710412_fmc",2013,"Na0710412_fmc","D",NA,NA,0,10469.2194927299,NA,NA,NA,NA,298261.640107481,14693.4042543706,10469.2194927299,18917.589314273,0
"2013_Washington_Na0710412_fmc",2013,"Na0710412_fmc","E","Washington","E",1.15755849402979,148563.598174037,0.000599368472947566,4619923390.47231,12,938,298261.640107481,124340.631440979,116265.366947681,132415.907566482,16147.6906075556
"2013_Washington_Na0710412_fmh",2013,"Na0710412_fmh","A","Washington","A",0.105836005389133,109093.976926136,3.39634161943485e-06,28448303.3429758,2,347,863800.24654375,127419.499156561,109093.976926136,145745.021386987,0
"2013_Washington_Na0710412_fmh",2013,"Na0710412_fmh","B","Washington","B",2.43740657435165,254549.449267519,0.002768620292244,33593222793.6732,14,968,863800.24654375,196006.97324303,174195.83907495,217818.090998906,36731.3582686134
"2013_Washington_Na0710412_fmh",2013,"Na0710412_fmh","C",NA,NA,0,118063.890317306,NA,NA,NA,NA,863800.24654375,137715.103198307,118063.890317306,157366.308305106,0
"2013_Washington_Na0710412_fmh",2013,"Na0710412_fmh","D",NA,NA,0,30320.0719196806,NA,NA,NA,NA,863800.24654375,42553.8001230014,30320.0719196806,54787.5291901223,0
"2013_Washington_Na0710412_fmh",2013,"Na0710412_fmh","E","Washington","E",1.69526395751705,351772.858113108,0.00137622531855149,33227561086.0868,9,968,863800.24654375,360104.866503849,336717.965467217,383491.80122869,0
"2013_Washington_Na1010471_frn",2013,"Na1010471_frn","A","Washington","A",0.522024197498862,56705.7091420927,7.73237098023766e-05,514581649.930801,5,347,562887.887784804,68034.7178095125,56705.7091420927,79363.7321058111,0
"2013_Washington_Na1010471_frn",2013,"Na1010471_frn","B","Washington","B",2.20152424164404,212784.04958433,0.00214248523556936,12127143936.2927,19,938,562887.887784804,196592.026173407,180400.002199595,212784.04958433,0
"2013_Washington_Na1010471_frn",2013,"Na1010471_frn","C","Washington","C",0.40945270557596,49820.3901975079,8.35203892480161e-05,3849602785.89226,3,938,562887.887784804,27875.309211812,20010.8996978869,35739.719288625,14080.6709088829
"2013_Washington_Na1010471_frn",2013,"Na1010471_frn","D",NA,NA,0,42436.6841253115,NA,NA,NA,NA,562887.887784804,52586.4252182975,42436.6841253115,62736.1657483957,0
"2013_Washington_Na1010471_frn",2013,"Na1010471_frn","E","Washington","E",0.72363944302934,201141.054735561,0.000144562865833845,793142574.302357,2,347,562887.887784804,217799.417252205,201141.054735561,234457.758941998,0
"2013_Washington_RaABAMlw_fsi",2013,"RaABAMlw_fsi","A","Washington","A",0.381840371642936,109308.782725909,4.41692347048117e-05,365376950.646558,3,347,987887.294369061,129950.560304289,109308.782725909,150592.33788267,0
"2013_Washington_RaABAMlw_fsi",2013,"RaABAMlw_fsi","B","Washington","B",2.77646250675742,275499.718339291,0.00337548260614,11363402626.7276,33,938,987887.294369061,205708.901449534,178665.192375768,232752.590765555,42747.1275737358
"2013_Washington_RaABAMlw_fsi",2013,"RaABAMlw_fsi","C","Washington","C",0.14819155575276,27767.7873851027,1.08036766660038e-05,407038006.327566,3,938,987887.294369061,29268.2820897044,19842.8336079325,38693.7276078145,0
"2013_Washington_RaABAMlw_fsi",2013,"RaABAMlw_fsi","D",NA,NA,0,57791.4906910101,NA,NA,NA,NA,987887.294369061,75856.9293335613,57791.4906910101,93922.3640245634,0
"2013_Washington_RaABAMlw_fsi",2013,"RaABAMlw_fsi","E","Washington","E",5.26556634175758,517519.515227749,0.0216503949155214,16571422858.4965,23,377,987887.294369061,547102.621191972,517519.515227749,576685.727156195,0
"2013_Washington_RaABAMlw_fwc",2013,"RaABAMlw_fwc","A","Washington","A",0.395873873466537,32023.3502331579,0.00015134603264789,2293337982.86533,1,591,197745.280356015,26012.1879553122,21880.3258314144,30144.05007921,1879.30015394792
"2013_Washington_RaABAMlw_fwc",2013,"RaABAMlw_fwc","B","Washington","B",0.718360125783693,46590.0579720675,0.000238582633186586,5232890634.19732,5,938,197745.280356015,41176.7259491337,35763.3899712942,46590.0579720675,0
"2013_Washington_RaABAMlw_fwc",2013,"RaABAMlw_fwc","C",NA,NA,0,3971.93760586264,NA,NA,NA,NA,197745.280356015,5858.62848966386,3971.93760586264,7745.31878022924,0
"2013_Washington_RaABAMlw_fwc",2013,"RaABAMlw_fwc","D",NA,NA,0,11568.1157091757,NA,NA,NA,NA,197745.280356015,15184.2723795652,11568.1157091757,18800.4282589735,0
"2013_Washington_RaABAMlw_fwc",2013,"RaABAMlw_fwc","E","Washington","E",0.209194933985834,103591.818835751,1.58478926935896e-05,199141092.436886,1,347,197745.280356015,109513.46558234,103591.818835751,115435.112328929,0
"2013_Washington_RaABAMup_fst",2013,"RaABAMup_fst","A","Washington","A",0.674663633936938,126416.895000933,0.000213361081978924,5439471055.40738,8,938,1310510.91738968,138234.570838919,112291.509315212,164177.631052115,0
"2013_Washington_RaABAMup_fst",2013,"RaABAMup_fst","B","Washington","B",2.26162409099865,413111.720375177,0.00236453594673431,22912652619.5795,17,968,1310510.91738968,337411.318459441,302777.46880444,372045.143214735,41066.5771604418
"2013_Washington_RaABAMup_fst",2013,"RaABAMup_fst","C",NA,NA,0,18967.9602121758,NA,NA,NA,NA,1310510.91738968,30416.4092885401,18967.9602121758,41864.8583649043,0
"2013_Washington_RaABAMup_fst",2013,"RaABAMup_fst","D","Washington","D",0.121521909173073,22916.6645888954,1.53751556063404e-05,359451853.008717,1,591,1310510.91738968,35868.7611290997,22916.6645888954,48820.8616008366,0
"2013_Washington_RaABAMup_fst",2013,"RaABAMup_fst","E","Washington","E",3.36965245791942,729097.677212498,0.00521373374683159,34351333881.866,24,968,1310510.91738968,768579.878641854,729097.677212498,808062.08007121,0
"2013_Washington_RaABLA_faf",2013,"RaABLA_faf","A","Washington","A",0.124833855851092,31853.8384842659,1.54895293647452e-05,351842654.8174,1,591,246232.120691315,37578.2652332206,31853.8384842659,43302.6917359431,0
"2013_Washington_RaABLA_faf",2013,"RaABLA_faf","B","Washington","B",0.734223961293169,69512.5068767843,0.000281125749897632,16082206850.6333,3,968,246232.120691315,52102.1762587774,45707.0676303582,58497.2848871965,11015.2219895878
"2013_Washington_RaABLA_faf",2013,"RaABLA_faf","C",NA,NA,0,767.239835736604,NA,NA,NA,NA,246232.120691315,2156.61984312883,767.239835736604,3545.99985052106,0
"2013_Washington_RaABLA_faf",2013,"RaABLA_faf","D",NA,NA,0,3941.89259286492,NA,NA,NA,NA,246232.120691315,6419.18766750155,3941.89259286492,8896.48323460243,0
"2013_Washington_RaABLA_faf",2013,"RaABLA_faf","E","Washington","E",0.982559468634137,140156.642901664,0.000794606536337007,8801543347.74839,2,377,246232.120691315,147975.872919848,140156.642901664,155795.093581211,0
"2013_Washington_RaDFHEdy_fdg",2013,"RaDFHEdy_fdg","A","Washington","A",0.0108698237035234,31580.0330495607,1.13465209019028e-07,1533147.23106911,2,591,749341.338421906,42266.8881887856,31580.0330495607,52953.7470747171,0
"2013_Washington_RaDFHEdy_fdg",2013,"RaDFHEdy_fdg","B","Washington","B",2.11172575603062,190137.900435487,0.0019051586530241,23732876052.2376,8,938,749341.338421906,127315.492788847,111520.251106914,143110.720982637,47027.1794528502
"2013_Washington_RaDFHEdy_fdg",2013,"RaDFHEdy_fdg","C","Washington","C",0.143007090477318,33657.1300575084,9.17351738196243e-06,247687954.224097,2,938,749341.338421906,43966.7442867315,33657.1300575084,54276.3547692479,0
"2013_Washington_RaDFHEdy_fdg",2013,"RaDFHEdy_fdg","D",NA,NA,0,96989.363323863,NA,NA,NA,NA,749341.338421906,114811.503637483,96989.363323863,132633.651444516,0
"2013_Washington_RaDFHEdy_fdg",2013,"RaDFHEdy_fdg","E","Washington","E",1.73692355710221,396976.911555487,0.0013255006683305,19486819449.9263,8,938,749341.338421906,420980.709520059,396976.911555487,444984.506735288,0
"2013_Washington_RaDFHEdy_fwi",2013,"RaDFHEdy_fwi","A","Washington","A",4.12987875587686,257486.877305707,0.0148217038979369,28332090362.2736,16,591,2454552.89818879,138450.006134311,103443.994975563,173456.029565823,84030.8477398838
"2013_Washington_RaDFHEdy_fwi",2013,"RaDFHEdy_fwi","B","Washington","B",5.32947199052506,468775.465783845,0.0123590461625734,59682310310.5275,22,938,2454552.89818879,417036.396880656,365297.283795516,468775.465783845,0
"2013_Washington_RaDFHEdy_fwi",2013,"RaDFHEdy_fwi","C","Washington","C",0.234409067615858,110247.762790394,5.1203540219934e-05,567351776.013896,3,591,2454552.89818879,144018.078383606,110247.762790394,177788.381704054,0
"2013_Washington_RaDFHEdy_fwi",2013,"RaDFHEdy_fwi","D",NA,NA,0,317699.705906302,NA,NA,NA,NA,2454552.89818879,376078.156307623,317699.705906302,434456.631254474,0
"2013_Washington_RaDFHEdy_fwi",2013,"RaDFHEdy_fwi","E","Washington","E",4.78282615585813,1300343.08640255,0.00972636340479434,43399269473.9961,28,938,2454552.89818879,1378970.2604826,1300343.08640255,1457597.4321081,0
"2013_Washington_RaDFHEwt_fwm",2013,"RaDFHEwt_fwm","A","Washington","A",1.25124765626474,93837.7023299739,0.000700918147351939,12593730046.1499,7,938,1562650.27729851,72385.6408858702,50933.5841297173,93837.7023299739,0
"2013_Washington_RaDFHEwt_fwm",2013,"RaDFHEwt_fwm","B","Washington","B",4.1522903057221,301545.531910105,0.0072726004351687,47378093230.3692,19,938,1562650.27729851,265696.089020429,229846.6320669,301545.531910105,0
"2013_Washington_RaDFHEwt_fwm",2013,"RaDFHEwt_fwm","C","Washington","C",0.200729840654805,17710.4188044843,3.89117927008506e-05,589628222.299401,1,591,1562650.27729851,9456.68599517659,1202.95162321856,17710.4188044843,0
"2013_Washington_RaDFHEwt_fwm",2013,"RaDFHEwt_fwm","D",NA,NA,0,32919.0595174183,NA,NA,NA,NA,1562650.27729851,54333.7564307414,35647.653171418,73019.8581274146,-2728.59365399971
"2013_Washington_RaDFHEwt_fwm",2013,"RaDFHEwt_fwm","E","Washington","E",2.52720664526885,1116637.56473653,0.00285481206160318,34591835720.6077,16,968,1562650.27729851,1160778.0955904,1116637.56473653,1204918.74520568,0
"2013_Washington_RaDFHEwt_fwn",2013,"RaDFHEwt_fwn","A","Washington","A",1.03396504143809,73019.5205313304,0.000996621536324251,7081363752.36032,3,591,1215971.52501933,56326.6646518366,39633.8124202574,73019.5205313304,0
"2013_Washington_RaDFHEwt_fwn",2013,"RaDFHEwt_fwn","B","Washington","B",4.00986873065595,234646.731662435,0.00707939067354225,45954517452.2812,19,938,1215971.52501933,206750.597527411,178854.452448642,234646.731662435,0
"2013_Washington_RaDFHEwt_fwn",2013,"RaDFHEwt_fwn","C","Washington","C",0.13141164276658,13781.3081245855,1.686471492982e-05,307547709.167713,1,591,1215971.52501933,7358.69123004488,936.073119532752,13781.3081245855,0
"2013_Washington_RaDFHEwt_fwn",2013,"RaDFHEwt_fwn","D",NA,NA,0,25615.8652931594,NA,NA,NA,NA,1215971.52501933,42279.6460775185,27739.1120840845,56820.1788549809,-2123.24679092504
"2013_Washington_RaDFHEwt_fwn",2013,"RaDFHEwt_fwn","E","Washington","E",1.68188854236626,868908.099407815,0.00125029602536075,16963199331.3392,9,938,1215971.52501933,903255.918236686,868908.099407815,937603.829479393,0
"2013_Washington_RaDFHEwt_fww",2013,"RaDFHEwt_fww","A",NA,NA,0,5394.59146613612,NA,NA,NA,NA,165506.904619174,7666.66959072052,5394.59146613612,9938.74821182563,0
"2013_Washington_RaDFHEwt_fww",2013,"RaDFHEwt_fww","B",NA,NA,0,24344.0296035399,NA,NA,NA,NA,165506.904619174,28140.9973184878,24344.0296035399,31937.9635438736,0
"2013_Washington_RaDFHEwt_fww",2013,"RaDFHEwt_fww","C",NA,NA,0,127.409697779409,NA,NA,NA,NA,165506.904619174,1001.59763816314,127.409697779409,1875.78541303997,0
"2013_Washington_RaDFHEwt_fww",2013,"RaDFHEwt_fww","D",NA,NA,0,3775.5938222716,NA,NA,NA,NA,165506.904619174,5754.71810540388,3775.5938222716,7733.84222302926,0
"2013_Washington_RaDFHEwt_fww",2013,"RaDFHEwt_fww","E","Washington","E",1.29046946166431,131865.280029447,0.00151288587597239,8802821557.48025,3,591,165506.904619174,122942.920973357,118267.81053054,127618.0439947,4247.2360347475
"2013_Washington_RaMCONdy_fdd",2013,"RaMCONdy_fdd","A","Washington","A",1.48804444487781,354983.347196708,0.00097804039210511,13470623382.1709,17,938,3042728.50541646,424947.104024499,354983.347196708,494910.857809561,0
"2013_Washington_RaMCONdy_fdd",2013,"RaMCONdy_fdd","B","Washington","B",12.2668960573022,271970.234462254,0.0639594963162561,101207805128.518,75,938,3042728.50541646,19967.8297485829,5518.17983646859,34417.4796606972,237552.754801557
"2013_Washington_RaMCONdy_fdd",2013,"RaMCONdy_fdd","C","Washington","C",0.470957779123809,874988.962303724,0.000104505335637317,4873291978.07105,3,938,3042728.50541646,961915.778412786,874988.962303724,1048842.59756458,0
"2013_Washington_RaMCONdy_fdd",2013,"RaMCONdy_fdd","D",NA,NA,0,1163673.02927813,NA,NA,NA,NA,3042728.50541646,1261248.01680013,1163673.02927813,1358823.00127941,0
"2013_Washington_RaMCONdy_fdd",2013,"RaMCONdy_fdd","E","Washington","E",2.01258210956975,377112.932175647,0.00178485263031032,22238154894.7485,11,938,3042728.50541646,374649.758174088,312129.571097337,437169.948293567,0
"2013_Washington_RaMCONdy_fmd",2013,"RaMCONdy_fmd","A","Washington","A",1.36852375540049,256430.782971352,0.000821279170400852,9933508570.28064,12,938,1612803.87478043,225243.998840978,188159.580068422,262328.41600073,0
"2013_Washington_RaMCONdy_fmd",2013,"RaMCONdy_fmd","B","Washington","B",5.41503022980568,44053.7906199988,0.012591143676745,52351911978.2347,28,938,1612803.87478043,10583.9851081497,2924.92143355843,18243.048782741,25810.7418372578
"2013_Washington_RaMCONdy_fmd",2013,"RaMCONdy_fmd","C",NA,NA,0,463789.518611818,NA,NA,NA,NA,1612803.87478043,509865.238346081,463789.518611818,555940.959693148,0
"2013_Washington_RaMCONdy_fmd",2013,"RaMCONdy_fmd","D",NA,NA,0,616807.042513433,NA,NA,NA,NA,1612803.87478043,668526.845209273,616807.042513433,720246.646292308,0
"2013_Washington_RaMCONdy_fmd",2013,"RaMCONdy_fmd","E","Washington","E",1.82368259483251,231722.740063831,0.00148891309506543,19017879603.4156,7,938,1612803.87478043,198583.797599128,165444.85674723,231722.740063831,0
