"YEAR","STATE","ew","MAP_ZONE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
"2004","Oregon","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","A",587.345195
"2004","Oregon","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","B",1556.32021
"2004","Oregon","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","C",669.40895
"2004","Oregon","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","D",185.03264
"2004","Oregon","eastside","OSW","RaDFHEwt","fwn","RaDFHEwt_fwn","E",975.42447
"2004","Oregon","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","A",5205.599765
"2004","Oregon","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","B",11801.61307
"2004","Oregon","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","C",2263.53631
"2004","Oregon","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","D",184.810245
"2004","Oregon","eastside","OSW","RaDFWV","fwx","RaDFWV_fwx","E",10162.784315
"2004","Oregon","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","A",44.701395
"2004","Oregon","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","B",110.530315
"2004","Oregon","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","C",15.790045
"2004","Oregon","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","D",1.77916
"2004","Oregon","eastside","OSW","RaMCONdy","fdx","RaMCONdy_fdx","E",74.057535
"2004","Oregon","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","A",28262.40139
"2004","Oregon","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","B",108636.39918
"2004","Oregon","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","C",16068.92833
"2004","Oregon","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","D",4031.57656
"2004","Oregon","eastside","OSW","RaMCONsw","fdm","RaMCONsw_fdm","E",42045.55391
"2004","Oregon","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","A",74510.108825
"2004","Oregon","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","B",534655.593995
"2004","Oregon","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","C",100538.99723
"2004","Oregon","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","D",12285.322195
"2004","Oregon","eastside","OSW","RaMCONsw","fiw","RaMCONsw_fiw","E",189700.488655
"2004","Oregon","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","A",8881.789115
"2004","Oregon","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","B",42602.208595
"2004","Oregon","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","C",8673.627395
"2004","Oregon","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","D",1468.918975
"2004","Oregon","eastside","OSW","RaMCONsw","fvw","RaMCONsw_fvw","E",18424.758565
"2004","Oregon","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","A",35934.13931
"2004","Oregon","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","B",139776.59187
"2004","Oregon","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","C",21887.67111
"2004","Oregon","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","D",9989.316215
"2004","Oregon","eastside","OSW","RaMEVG","ftd","RaMEVG_ftd","E",105427.23933
"2004","Oregon","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","A",5039.02591
"2004","Oregon","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","B",29835.17883
"2004","Oregon","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","C",4628.92953
"2004","Oregon","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","D",2026.240845
"2004","Oregon","eastside","OSW","RaMEVG","fuc","RaMEVG_fuc","E",26509.706395
"2004","Oregon","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","A",1508.28289
"2004","Oregon","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","B",7291.88726
"2004","Oregon","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","C",2210.6063
"2004","Oregon","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","D",1411.096275
"2004","Oregon","eastside","OSW","RaPICOpu","flp","RaPICOpu_flp","E",11902.13561
"2004","Oregon","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","A",6115.41771
"2004","Oregon","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","B",27484.46368
"2004","Oregon","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","C",5327.472225
"2004","Oregon","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","D",3095.071215
"2004","Oregon","eastside","OSW","RaPIJEsp","fjp","RaPIJEsp_fjp","E",25675.94754
"2004","Oregon","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","A",2962.523795
"2004","Oregon","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","B",29720.200615
"2004","Oregon","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","C",5798.28244
"2004","Oregon","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","D",1184.92056
"2004","Oregon","eastside","OSW","RaPIPOm","fpd","RaPIPOm_fpd","E",15215.598715
"2004","Oregon","eastside","OSW","RaREFI","fcw","RaREFI_fcw","A",28320.66888
"2004","Oregon","eastside","OSW","RaREFI","fcw","RaREFI_fcw","B",93874.486265
"2004","Oregon","eastside","OSW","RaREFI","fcw","RaREFI_fcw","C",24702.30223
"2004","Oregon","eastside","OSW","RaREFI","fcw","RaREFI_fcw","D",5394.635515
"2004","Oregon","eastside","OSW","RaREFI","fcw","RaREFI_fcw","E",46842.836455
"2004","Oregon","eastside","OSW","RaREFI","frm","RaREFI_frm","A",3239.85036
"2004","Oregon","eastside","OSW","RaREFI","frm","RaREFI_frm","B",22778.14069
"2004","Oregon","eastside","OSW","RaREFI","frm","RaREFI_frm","C",8384.958685
"2004","Oregon","eastside","OSW","RaREFI","frm","RaREFI_frm","D",1270.097845
"2004","Oregon","eastside","OSW","RaREFI","frm","RaREFI_frm","E",10128.090695
"2004","Oregon","eastside","OSW","RaSAWD","fal","RaSAWD_fal","A",955.186525
"2004","Oregon","eastside","OSW","RaSAWD","fal","RaSAWD_fal","B",8056.703665
"2004","Oregon","eastside","OSW","RaSAWD","fal","RaSAWD_fal","C",2586.676245
"2004","Oregon","eastside","OSW","RaSAWD","fal","RaSAWD_fal","D",1331.70126
"2004","Oregon","eastside","OSW","RaSAWD","fal","RaSAWD_fal","E",10055.589925
"2004","Oregon","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","A",10610.91024
"2004","Oregon","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","B",23383.05509
"2004","Oregon","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","C",6735.89976
"2004","Oregon","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","D",3096.850375
"2004","Oregon","eastside","OSW","RaTAOAco","ftm","RaTAOAco_ftm","E",12493.483915
"2004","Oregon","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","A",30.24572
"2004","Oregon","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","B",54.041985
"2004","Oregon","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","C",14.67807
"2004","Oregon","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","D",1.77916
"2004","Oregon","eastside","ZoneNull","RaDFHEdy","fwi","RaDFHEdy_fwi","E",26.909795
"2004","Oregon","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","A",205.49298
"2004","Oregon","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","B",814.41049
"2004","Oregon","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","C",80.0622
"2004","Oregon","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","D",19.12597
"2004","Oregon","eastside","ZoneNull","RaDFHEwt","fwn","RaDFHEwt_fwn","E",213.4992
"2004","Oregon","eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","A",0.667185
"2004","Oregon","eastside","ZoneNull","RaDFHEwt","fww","RaDFHEwt_fww","B",9.562985
"2004","Oregon","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","A",430.11193
"2004","Oregon","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","B",689.646895
"2004","Oregon","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","C",259.979755
"2004","Oregon","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","D",73.83514
"2004","Oregon","eastside","ZoneNull","RaDFWV","fwx","RaDFWV_fwx","E",714.555135
"2004","Oregon","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","A",32.692065
"2004","Oregon","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","B",498.387195
"2004","Oregon","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","C",4.89269
"2004","Oregon","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","D",7.783825
"2004","Oregon","eastside","ZoneNull","RaSSHE","fss","RaSSHE_fss","E",57.8227
"2004","Oregon","westside","OCR","Na0210290","fdw","Na0210290_fdw","A",3200.931235
"2004","Oregon","westside","OCR","Na0210290","fdw","Na0210290_fdw","B",12180.351755
"2004","Oregon","westside","OCR","Na0210290","fdw","Na0210290_fdw","C",3520.06806
"2004","Oregon","westside","OCR","Na0210290","fdw","Na0210290_fdw","D",3649.279555
"2004","Oregon","westside","OCR","Na0210290","fdw","Na0210290_fdw","E",17315.007515
"2004","Oregon","westside","OCR","Na0210350","fvg","Na0210350_fvg","A",4926.93883
"2004","Oregon","westside","OCR","Na0210350","fvg","Na0210350_fvg","B",21632.80644
"2004","Oregon","westside","OCR","Na0210350","fvg","Na0210350_fvg","C",6092.955815
"2004","Oregon","westside","OCR","Na0210350","fvg","Na0210350_fvg","D",6405.42079
"2004","Oregon","westside","OCR","Na0210350","fvg","Na0210350_fvg","E",35473.114475
"2004","Oregon","westside","OCR","R1RFWF","fcw","R1RFWF_fcw","B",0.44479
"2004","Oregon","westside","OCR","R1RFWF","fcw","R1RFWF_fcw","D",0.222395
"2004","Oregon","westside","OCR","R1RFWF","fcw","R1RFWF_fcw","E",0.667185
"2004","Oregon","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","A",900.25496
"2004","Oregon","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","B",3419.99031
"2004","Oregon","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","C",35.805595
"2004","Oregon","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","D",430.55672
"2004","Oregon","westside","OCR","RaABAMup","fsi","RaABAMup_fsi","E",1968.64054
"2004","Oregon","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","A",1.111975
"2004","Oregon","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","B",1.77916
"2004","Oregon","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","C",0.44479
"2004","Oregon","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","D",0.44479
"2004","Oregon","westside","OCR","RaABAMup","fsw","RaABAMup_fsw","E",6.22706
"2004","Oregon","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","A",37390.604165
"2004","Oregon","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","B",206953.892755
"2004","Oregon","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","C",20791.930945
"2004","Oregon","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","D",23606.78446
"2004","Oregon","westside","OCR","RaDFHEdy","fwi","RaDFHEdy_fwi","E",148911.466495
"2004","Oregon","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","A",1941.06356
"2004","Oregon","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","B",8913.813995
"2004","Oregon","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","C",1603.46795
"2004","Oregon","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1338.595505
"2004","Oregon","westside","OCR","RaDFHEwt","fdm","RaDFHEwt_fdm","E",8286.215305
"2004","Oregon","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","A",2959.18787
"2004","Oregon","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","B",11285.434275
"2004","Oregon","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","C",4758.36342
"2004","Oregon","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","D",1178.471105
"2004","Oregon","westside","OCR","RaDFHEwt","fhc","RaDFHEwt_fhc","E",7778.709915
"2004","Oregon","westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","B",0.44479
"2004","Oregon","westside","OCR","RaDFHEwt","fwc","RaDFHEwt_fwc","E",0.44479
"2004","Oregon","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","A",33460.66212
"2004","Oregon","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","B",198792.885835
"2004","Oregon","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","C",13212.04216
"2004","Oregon","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","D",19290.764695
"2004","Oregon","westside","OCR","RaDFHEwt","fwn","RaDFHEwt_fwn","E",122772.27017
"2004","Oregon","westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","A",1405.98119
"2004","Oregon","westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","B",8833.97419
"2004","Oregon","westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","C",80.284595
"2004","Oregon","westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","D",506.393415
"2004","Oregon","westside","OCR","RaDFHEwt","fww","RaDFHEwt_fww","E",4947.84396
"2004","Oregon","westside","OCR","RaDFWV","fwx","RaDFWV_fwx","A",53458.198125
"2004","Oregon","westside","OCR","RaDFWV","fwx","RaDFWV_fwx","B",250300.457415
"2004","Oregon","westside","OCR","RaDFWV","fwx","RaDFWV_fwx","C",44650.68894
"2004","Oregon","westside","OCR","RaDFWV","fwx","RaDFWV_fwx","D",51111.930875
"2004","Oregon","westside","OCR","RaDFWV","fwx","RaDFWV_fwx","E",230585.585455
"2004","Oregon","westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","A",33.35925
"2004","Oregon","westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","B",101.634515
"2004","Oregon","westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","C",22.2395
"2004","Oregon","westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","D",11.11975
"2004","Oregon","westside","OCR","RaMCONsw","fiw","RaMCONsw_fiw","E",100.96733
"2004","Oregon","westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","A",235.7387
"2004","Oregon","westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","B",1570.1087
"2004","Oregon","westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","C",272.65627
"2004","Oregon","westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","D",267.096395
"2004","Oregon","westside","OCR","RaMCONsw","fvw","RaMCONsw_fvw","E",1334.37
"2004","Oregon","westside","OCR","RaSSHE","fss","RaSSHE_fss","A",2623.81621
"2004","Oregon","westside","OCR","RaSSHE","fss","RaSSHE_fss","B",20257.96055
"2004","Oregon","westside","OCR","RaSSHE","fss","RaSSHE_fss","C",377.404315
"2004","Oregon","westside","OCR","RaSSHE","fss","RaSSHE_fss","D",1411.985855
"2004","Oregon","westside","OCR","RaSSHE","fss","RaSSHE_fss","E",5456.461325
"2004","Oregon","westside","OWC","Na0210290","fdw","Na0210290_fdw","A",429.889535
"2004","Oregon","westside","OWC","Na0210290","fdw","Na0210290_fdw","B",1084.39802
"2004","Oregon","westside","OWC","Na0210290","fdw","Na0210290_fdw","C",175.24726
"2004","Oregon","westside","OWC","Na0210290","fdw","Na0210290_fdw","D",86.066865
"2004","Oregon","westside","OWC","Na0210290","fdw","Na0210290_fdw","E",915.600215
"2004","Oregon","westside","OWC","Na0210350","fvg","Na0210350_fvg","A",121.650065
"2004","Oregon","westside","OWC","Na0210350","fvg","Na0210350_fvg","B",995.44002
"2004","Oregon","westside","OWC","Na0210350","fvg","Na0210350_fvg","C",183.69827
"2004","Oregon","westside","OWC","Na0210350","fvg","Na0210350_fvg","D",66.051315
"2004","Oregon","westside","OWC","Na0210350","fvg","Na0210350_fvg","E",621.37163
"2004","Oregon","westside","OWC","Na0710412","fmc","Na0710412_fmc","A",15782.03878
"2004","Oregon","westside","OWC","Na0710412","fmc","Na0710412_fmc","B",97158.14844
"2004","Oregon","westside","OWC","Na0710412","fmc","Na0710412_fmc","C",19461.119265
"2004","Oregon","westside","OWC","Na0710412","fmc","Na0710412_fmc","D",5350.601305
"2004","Oregon","westside","OWC","Na0710412","fmc","Na0710412_fmc","E",106413.78355
"2004","Oregon","westside","OWC","Na0710412","fmh","Na0710412_fmh","A",22.2395
"2004","Oregon","westside","OWC","Na0710412","fmh","Na0710412_fmh","B",225.95332
"2004","Oregon","westside","OWC","Na0710412","fmh","Na0710412_fmh","C",16.90202
"2004","Oregon","westside","OWC","Na0710412","fmh","Na0710412_fmh","D",5.559875
"2004","Oregon","westside","OWC","Na0710412","fmh","Na0710412_fmh","E",375.625155
"2004","Oregon","westside","OWC","Na0710412","fmi","Na0710412_fmi","A",1846.32329
"2004","Oregon","westside","OWC","Na0710412","fmi","Na0710412_fmi","B",5795.391305
"2004","Oregon","westside","OWC","Na0710412","fmi","Na0710412_fmi","C",1579.226895
"2004","Oregon","westside","OWC","Na0710412","fmi","Na0710412_fmi","D",476.37009
"2004","Oregon","westside","OWC","Na0710412","fmi","Na0710412_fmi","E",7009.44561
"2004","Oregon","westside","OWC","R1RFWF","fcw","R1RFWF_fcw","A",4.225505
"2004","Oregon","westside","OWC","R1RFWF","fcw","R1RFWF_fcw","B",80.95178
"2004","Oregon","westside","OWC","R1RFWF","fcw","R1RFWF_fcw","C",4.4479
"2004","Oregon","westside","OWC","R1RFWF","fcw","R1RFWF_fcw","D",2.66874
"2004","Oregon","westside","OWC","R1RFWF","fcw","R1RFWF_fcw","E",139.21927
"2004","Oregon","westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","A",63331.646545
"2004","Oregon","westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","B",193055.76202
"2004","Oregon","westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","C",52235.470415
"2004","Oregon","westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","D",11962.849445
"2004","Oregon","westside","OWC","RaABAMlw","fsi","RaABAMlw_fsi","E",203269.03
"2004","Oregon","westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","A",25434.648965
"2004","Oregon","westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","B",77103.90171
"2004","Oregon","westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","C",18245.063405
"2004","Oregon","westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","D",4013.562565
"2004","Oregon","westside","OWC","RaABAMlw","fsw","RaABAMlw_fsw","E",75467.96409
"2004","Oregon","westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","A",6074.94182
"2004","Oregon","westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","B",20151.878135
"2004","Oregon","westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","C",5104.187645
"2004","Oregon","westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","D",1075.50222
"2004","Oregon","westside","OWC","RaABAMlw","fwc","RaABAMlw_fwc","E",17412.63892
"2004","Oregon","westside","OWC","RaABAMup","fsi","RaABAMup_fsi","A",217.50231
"2004","Oregon","westside","OWC","RaABAMup","fsi","RaABAMup_fsi","B",506.393415
"2004","Oregon","westside","OWC","RaABAMup","fsi","RaABAMup_fsi","C",64.93934
"2004","Oregon","westside","OWC","RaABAMup","fsi","RaABAMup_fsi","D",18.903575
"2004","Oregon","westside","OWC","RaABAMup","fsi","RaABAMup_fsi","E",621.149235
"2004","Oregon","westside","OWC","RaABAMup","fsw","RaABAMup_fsw","A",82.508545
"2004","Oregon","westside","OWC","RaABAMup","fsw","RaABAMup_fsw","B",150.116625
"2004","Oregon","westside","OWC","RaABAMup","fsw","RaABAMup_fsw","C",24.685845
"2004","Oregon","westside","OWC","RaABAMup","fsw","RaABAMup_fsw","D",5.115085
"2004","Oregon","westside","OWC","RaABAMup","fsw","RaABAMup_fsw","E",213.05441
"2004","Oregon","westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","A",113064.72842
"2004","Oregon","westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","B",233234.754695
"2004","Oregon","westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","C",66152.949515
"2004","Oregon","westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","D",12565.3175
"2004","Oregon","westside","OWC","RaDFHEdy","fwi","RaDFHEdy_fwi","E",279538.50567
"2004","Oregon","westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","A",9128.42517
"2004","Oregon","westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","B",25743.11083
"2004","Oregon","westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","C",5383.515765
"2004","Oregon","westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","D",775.26897
"2004","Oregon","westside","OWC","RaDFHEwt","fdm","RaDFHEwt_fdm","E",22273.526435
"2004","Oregon","westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","A",19.57076
"2004","Oregon","westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","B",144.55675
"2004","Oregon","westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","C",13.566095
"2004","Oregon","westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","D",9.562985
"2004","Oregon","westside","OWC","RaDFHEwt","fwc","RaDFHEwt_fwc","E",162.125955
"2004","Oregon","westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","A",14600.23175
"2004","Oregon","westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","B",21166.22173
"2004","Oregon","westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","C",8534.852915
"2004","Oregon","westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","D",2163.01377
"2004","Oregon","westside","OWC","RaDFHEwt","fwm","RaDFHEwt_fwm","E",36959.82505
"2004","Oregon","westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","A",762.147665
"2004","Oregon","westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","B",3997.32773
"2004","Oregon","westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","C",542.866195
"2004","Oregon","westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","D",266.874
"2004","Oregon","westside","OWC","RaDFHEwt","fwn","RaDFHEwt_fwn","E",3632.822325
"2004","Oregon","westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","A",58.934675
"2004","Oregon","westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","B",68.720055
"2004","Oregon","westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","C",75.6143
"2004","Oregon","westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","D",44.92379
"2004","Oregon","westside","OWC","RaDFHEwt","fww","RaDFHEwt_fww","E",263.76047
"2004","Oregon","westside","OWC","RaDFWV","fwx","RaDFWV_fwx","A",48944.6916
