"YEAR","ew","BpS_Code","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2018,"eastside","RaPICOpu_fld","B",0.628939053371739,1048.19331862749,166660.555264954,0.0133411602640888,4743846.78085053,867544130.280325,63,11339
2018,"eastside","RaPICOpu_fld","C",-9.46268112686154,-468.718902905312,4953.34141160868,58.3834903199348,165652.236782124,16342488.647152,2,11339
2018,"eastside","RaPICOpu_fld","E",16.0738730639625,1348.09402891449,8386.864967454,70.9127310864455,874830.388174084,19259732.2275452,8,11339
2018,"eastside","RaPICOpu_flp","A",2.28787878787879,49.2051368486256,2150.6881006684,6.26099860721374,2893.90134900426,5528632.19870293,2,5469
2018,"eastside","RaPICOpu_flp","B",-0.248857443057066,-28.6672212376748,11519.5353956526,0.0121004567219645,15385.9171899118,27963146.7130294,6,5469
2018,"eastside","RaPICOpu_flp","E",-0.111202947039287,-15.4952060747671,13934.1685515697,0.00204604585063653,13201.3218214448,35095125.0474368,7,5469
2018,"eastside","RaPICOpu_flw","A",8.53328265672926,1351.26534705885,15835.2348259934,23.0688629098929,715946.144408339,79406089.3314112,9,11339
2018,"eastside","RaPICOpu_flw","B",-6.31101771327361,-2572.08448054559,40755.4628651393,5.55683017573823,1438945.18213388,236257352.649517,10,11339
2018,"eastside","RaPICOpu_flw","E",3.92268125429738,520.876750142391,13278.5897292001,8.64984214168639,132485.404988895,99107910.3495485,4,11339
2018,"eastside","RaPIJEsp_fjp","A",-9.9832301978143,-696.937684543014,6981.08398517746,33.0904847825085,165825.946685533,16510848.7043146,3,11339
2018,"eastside","RaPIJEsp_fjp","B",5.16967816405829,778.480256359319,15058.5825974938,14.2223011797715,199594.199229817,121346042.359406,5,11598
2018,"eastside","RaPIJEsp_fjp","C",2.88121808435141,67.7529002928285,2351.53668723693,9.96605290086043,137064.025662108,6196205.94273304,2,11339
2018,"eastside","RaPIJEsp_fjp","D",-0.02917588363727,-1.24064567165173,4252.29853215789,0.00482978314733165,113264.462288774,9576730.80243719,3,5469
2018,"eastside","RaPIJEsp_fjp","E",-0.542203666584181,-150.602935728091,27776.0821273806,0.0287860866712133,138516.561957082,78257678.8386928,13,11339
2018,"eastside","RaPIPOm_fdp","A",-3.32566090556812,-3096.3867962002,93105.9083930038,0.483407773987461,3986648.50378578,399025485.949728,73,11339
2018,"eastside","RaPIPOm_fdp","B",-0.918972404373929,-4065.29746569644,442374.270037632,0.00639024109309313,7202864.26634013,1561318461.9102,214,11339
2018,"eastside","RaPIPOm_fdp","C",0.598142054940794,35.2715186143904,5896.8464636518,0.17538224210574,213499.323727126,12458776.5145142,9,5469
2018,"eastside","RaPIPOm_fdp","D",Inf,46.3715483505635,0,NA,2416.67791692534,0,1,5469
2018,"eastside","RaPIPOm_fdp","E",0.706509131478077,3054.10330954208,432280.797723397,0.00383904993293093,5599893.37911727,1347339804.12813,216,13616
2018,"eastside","RaPIPOm_fpd","A",0.69007323124758,394.601451610665,57182.5472634646,0.0818371544265547,5408572.93263772,476916549.555645,19,6308
2018,"eastside","RaPIPOm_fpd","B",-1.76877950838335,-4487.70120963102,253717.390345207,0.0973679192628591,11287028.9612684,2088187904.62366,45,12178
2018,"eastside","RaPIPOm_fpd","E",1.45258258305053,3168.35759061549,218118.930213366,0.0850876482691569,10340473.5055944,1863021937.5368,38,12178
2018,"eastside","RaPIPOm_fpl","A",2.54643610354874,4664.54366847039,183179.293679109,0.121031752478383,7162550.08087305,611314997.098236,130,11339
2018,"eastside","RaPIPOm_fpl","B",-1.4402893124608,-7838.55278823092,544234.600674664,0.0123236246253659,10667475.7310388,1858954942.25641,250,11339
2018,"eastside","RaPIPOm_fpl","C",-8.88667575514189,-453.32410257129,5101.16622977938,22.0761147628632,75716.7418371969,7440030.45990411,6,5469
2018,"eastside","RaPIPOm_fpl","E",1.40308348135874,3860.54594336205,275147.273462554,0.0171753208431736,3766449.35159388,640486824.861863,160,11339
2018,"eastside","RaPIPOxe_fpd","A",3.48745234872925,1909.1275269178,54742.755915029,1.10106742661552,4061106.34613604,263412537.736453,45,11339
2018,"eastside","RaPIPOxe_fpd","B",-0.483483785148159,-2671.12871314553,552475.345647216,0.00195324846737241,6742889.59045093,2689477429.93129,165,11339
2018,"eastside","RaPIPOxe_fpd","C",1.63152350552503,39.1468719650543,2399.40594373825,2.7512726515138,1470.71087035694,5949960.67205642,2,5469
2018,"eastside","RaPIPOxe_fpd","E",1.6013941108575,1614.65843210055,100828.29836535,0.0906246933061901,1928085.10739311,351689074.062124,52,11339
2018,"eastside","RaPIPOxe_fxp","A",-2.13565759904629,-6071.05058797396,284270.783419827,0.0853785423855815,20606374.1044368,1623382296.81487,122,11339
2018,"eastside","RaPIPOxe_fxp","B",-0.974728316804353,-20395.0698611878,2092385.07895749,0.00257531116586752,52012870.662719,12512165444.4986,446,11339
2018,"eastside","RaPIPOxe_fxp","C",-5.51738549821014,-5061.62730717133,91739.5985619156,2.18825876798278,5652270.58732201,622330766.566259,23,11339
2018,"eastside","RaPIPOxe_fxp","E",-1.35969423798458,-3946.84311262534,290274.313324706,0.0350927578130658,7195314.47004331,1668851332.23441,81,11339
2018,"eastside","RaREFI_fcw","A",-7.01741696975839,-1711.84974762589,24394.2999967527,13.3695265791056,1820450.46390158,166303469.628121,18,11339
2018,"eastside","RaREFI_fcw","B",7.39703581650634,1330.42468473117,17985.9164905266,6.64997179609263,1990309.21557701,38613119.4688044,14,11339
2018,"eastside","RaREFI_fcw","C",0.242399524827775,15.0657882321639,6215.27135536595,0.0330699980386303,112726.887014415,14754613.8306639,4,11339
2018,"eastside","RaREFI_fcw","D",Inf,3.20931564125947,0,NA,9.53158431188325,0,1,5469
2018,"eastside","RaREFI_fcw","E",0.280183873134972,584.971551822847,208781.306817417,0.00162096609847112,429591.654309391,884326234.094211,76,11598
2018,"eastside","RaREFI_frf","A",-1.65678211868687,-159.183055961636,9607.9655958504,0.678141650679306,58457.0549245806,23451259.128947,6,5469
2018,"eastside","RaREFI_frf","B",0.44737061214422,226.058239072069,50530.4177197929,0.0186144966681092,61726.7922405754,236782197.546753,18,11598
2018,"eastside","RaREFI_frf","C",-10.1010101010101,-74.4461787344627,737.017169471181,114.387391784709,6339.61637948398,621345.801353225,1,5469
2018,"eastside","RaREFI_frf","E",-0.0943522412011223,-15.32172079563,16238.8519875962,0.00365553364095983,229.595570750991,109055859.716234,3,11339
2018,"eastside","RaREFI_frm","A",-10.3092783505155,-487.456172101909,4728.32486938852,55.531741601939,126673.427271283,11918702.771955,2,5469
2018,"eastside","RaREFI_frm","B",0.555725425278182,123.040940469517,22140.599453035,0.0945251216741294,579201.596185502,134466270.507647,8,11339
2018,"eastside","RaREFI_frm","D",-0.547368421052632,-12.6970651952571,2319.65614144121,0.31275861051179,171.706251879864,5730950.15982165,1,5469
2018,"eastside","RaREFI_frm","E",1.62161070692378,568.463814180967,35055.5044903071,0.26165062193976,759726.525035218,121324401.116975,14,11598
2018,"eastside","RaSAWD_fal","A",2.0069611422977,3690.2181675163,183870.932512998,0.19822845958184,5375226.68493495,1658202808.74612,36,18125
2018,"eastside","RaSAWD_fal","B",-1.08615946224528,-4132.39966251188,380459.758088328,0.0256476636536014,4523830.33426835,3214273766.48193,58,18125
2018,"eastside","RaSAWD_fal","C",41.7030588385762,336.765429946,807.53172387078,1610.74940835053,111381.257343683,601017.992590538,3,2496
2018,"eastside","RaSAWD_fsw","A",2.07135537509583,145.130895618056,7006.56668396852,1.60078469143578,120056.620968219,17790033.2740959,7,5469
2018,"eastside","RaSAWD_fsw","B",2.7461575296661,740.428618959695,26962.3505192625,0.647477409407785,523348.436864546,61555932.3361567,17,5728
2018,"eastside","RaSPFI_fcd","A",-3.41035269289727,-1681.83690799733,49315.6297734274,1.91869085414117,4065007.68938852,418492467.478221,38,12255
2018,"eastside","RaSPFI_fcd","B",3.48160639631795,6340.70457083444,182120.08622055,0.507538797776574,13483832.9978393,1359455265.99375,82,12255
2018,"eastside","RaSPFI_fcd","C",-0.694122337988871,-6155.89838115203,886860.722417887,0.00316359596657979,25812693.3113667,5572570373.69482,261,12255
2018,"eastside","RaSPFI_fcd","D",11.259986995645,1004.86037942737,8924.16998186599,35.0974284141431,1228965.69127504,21807413.4285307,14,11777
2018,"eastside","RaSPFI_fcd","E",0.238377804587949,1238.01427200973,519349.640856757,0.000922831392382963,15574958.1118048,3490201908.05727,170,12255
2018,"eastside","RaSPFI_fmz","A",44.6994014417852,105.079954602,235.081346086597,2151.11605117631,9121.35325449051,59492.6670942796,4,5469
2018,"eastside","RaSPFI_fmz","B",2.92374725344009,1701.8153497829,58206.650652875,0.594891265536382,574988.126517883,235235200.640732,29,11598
2018,"eastside","RaSPFI_fmz","C",-1.16365075717219,-1496.31265563707,128587.778284379,0.0541071326424574,1384738.46029406,679221925.117213,44,11339
2018,"eastside","RaSPFI_fmz","D",-5.48938613329974,-142.470030581456,2595.37272696493,27.8572409569327,91202.7676165493,6464465.8383871,2,5728
2018,"eastside","RaSPFI_fmz","E",-0.410474446911591,-126.873936520182,30909.0949448331,0.0179969057359521,1001355.34858336,113777100.495622,15,11598
2018,"eastside","RaSSHE_fss","A",-9.80392156862745,-163.30278919681,1665.68844980746,102.252069558535,28946.0472131652,3011546.7520577,1,5870
2018,"eastside","RaSSHE_fss","B",-0.157782022786955,-37.6824490881353,23882.5998187486,0.00710603400321947,278203.464945588,183644092.464492,4,5870
2018,"eastside","RaSSHE_fss","E",Inf,558.554745856152,0,NA,338636.333721896,0,1,5870
2018,"eastside","RaTAOAco_ftm","A",3.29633112564775,1935.00571928596,58701.8004420208,1.13561122077487,7100696.19694049,342467529.448638,32,11339
2018,"eastside","RaTAOAco_ftm","B",1.61179429172024,1516.94606190883,94115.3638340423,0.172102560246639,8372419.15769282,542910131.624375,37,11598
2018,"eastside","RaTAOAco_ftm","C",-0.659693640927542,-33.84791096997,5130.85300055025,0.126502430796553,134000.143145591,10193391.6799873,9,11339
2018,"eastside","RaTAOAco_ftm","D",-9.9064232963941,-848.921413856227,8569.40379445759,58.2481772977982,435994.457506614,44470814.1060313,2,11339
2018,"eastside","RaTAOAco_ftm","E",-0.354639805800414,-1544.69795456126,435568.12554499,0.00114598106477265,4455975.47981842,1835551472.29135,131,11598
2018,"westside","Na0210290_fdw","E",0,0,7596.34454364366,0,0,62634176.2852019,1,5870
2018,"westside","Na0210350_fvg","A",32.4661062674473,1106.22096831339,3407.31025519548,468.29009161517,517131.224230874,5258887.24872766,2,5870
2018,"westside","Na0210350_fvg","B",-4.65056389868297,-1083.1516351857,23290.7591161676,7.39941481512097,1151525.61364709,190564130.236536,4,5870
2018,"westside","Na0210350_fvg","C",Inf,80.4340164146923,0,NA,5465.36129267874,0,1,5870
2018,"westside","Na0210350_fvg","E",0.0163361272345855,14.9784759839134,91689.2710789016,0.000278398585978106,1873018.31012136,702364203.816834,11,5870
2018,"westside","Na0710411_fmt","A",-2.84035366508668,-2170.85636511669,76429.0866944008,0.914595774402806,1527510.48276293,672398567.682611,17,6527
2018,"westside","Na0710411_fmt","B",1.78661151267328,1089.86969734336,61002.052746912,0.502179631971741,2966335.60798254,571743734.180576,14,6527
2018,"westside","Na0710411_fmt","C",12.4830145327596,1809.19526190842,14493.2560733667,26.8617943158462,1747693.88442648,36134217.2462023,12,6527
2018,"westside","Na0710411_fmt","D",-10.0026036723415,-282.273613168713,2822.00137499434,54.7505666364147,44507.8912314289,4446395.65949529,2,2277
2018,"westside","Na0710411_fmt","E",-0.580444532646128,-1865.35611898671,321366.81699506,0.00789744697040662,1933313.33829242,2475588509.43091,52,6527
2018,"westside","Na0710412_fmc","A",-2.12207629635813,-1552.43808745102,73156.5632260861,0.333905369983634,1789451.52398119,412036143.135459,29,11996
2018,"westside","Na0710412_fmc","B",1.33183836664924,1661.12166625386,124723.968602366,0.0766496580146818,4411918.7072299,650234520.822332,51,12255
2018,"westside","Na0710412_fmc","C",-0.836727631768137,-241.553040643416,28868.7777805278,0.0708064632227774,1723960.65431602,99674916.3062404,15,12255
2018,"westside","Na0710412_fmc","D",3.69681454218008,121.713708180086,3292.39421646263,7.47757036065188,18363.6710270997,5913234.25912491,4,11777
2018,"westside","Na0710412_fmc","E",-0.0245895756371941,-127.400244637515,518106.723423117,1.64139544776052e-05,3556818.45708938,3234813491.0783,126,18125
2018,"westside","Na0710412_fmi","E",-3.66093828013027,-138.499206748644,3783.16147803823,7.25542132521051,18341.3222636485,7855813.38130622,2,9500
2018,"westside","RaABAMlw_fsi","A",-3.5559470272764,-6957.63474252758,195661.934476471,0.286417495483742,5073824.30684532,889264591.569301,117,17906
2018,"westside","RaABAMlw_fsi","B",-0.489850691660401,-4155.34373871308,848287.816972985,0.00116362359415454,14736478.4788008,3830018099.37226,320,18125
2018,"westside","RaABAMlw_fsi","C",2.15434976591056,782.395140668097,36316.9970377307,0.46759273965945,1807449.91383865,127436169.461158,31,12255
2018,"westside","RaABAMlw_fsi","D",-10.2040816326531,-120.145824643922,1177.42908151043,57.2638934709198,8099.90640421084,777915.011060409,2,5469
2018,"westside","RaABAMlw_fsi","E",1.02989927438004,9195.46997129924,892851.38848501,0.00516971687945315,7737247.30394199,3843943761.78406,312,18125
2018,"westside","RaABAMlw_fsw","A",-5.36223652706692,-422.840518013172,7885.52530047497,7.34155951652721,124583.233655004,16318751.4759019,12,5469
2018,"westside","RaABAMlw_fsw","B",1.18502918422713,538.577961870882,45448.4977281079,0.101268484563031,132069.772971872,149070971.048229,26,5728
2018,"westside","RaABAMlw_fsw","C",-6.93831977265851,-128.129709617911,1846.69651754629,18.1334717899209,17395.1047875303,1322904.36579018,4,5469
2018,"westside","RaABAMlw_fsw","E",-0.0341997116662065,-26.4067802946117,77213.4588511893,6.28355689883466e-05,4889.21761516705,322003148.450581,29,5728
2018,"westside","RaABAMlw_fwc","A",-4.86511777504895,-1274.63999754162,26199.5712432428,6.06882309593236,2448250.5613001,182833572.206453,9,11777
2018,"westside","RaABAMlw_fwc","B",-0.186825814123785,-97.4193993397264,52144.5067945373,0.00306486478767199,3755856.58997385,347652412.125246,18,11777
2018,"westside","RaABAMlw_fwc","C",-9.9009900990099,-87.7260070258666,886.032670961253,97.4915603988724,7809.01225633274,796597.340268503,2,7746
2018,"westside","RaABAMlw_fwc","D",Inf,117.484124913581,0,NA,15090.3219979375,0,1,4031
2018,"westside","RaABAMlw_fwc","E",1.56512417487921,1264.62126573661,80800.0595757334,0.190946980157268,2622008.78453362,497610877.101078,22,12036
2018,"westside","RaABAMup_fsi","B",Inf,248.574604937341,0,NA,61382.926426995,0,1,5870
2018,"westside","RaABAMup_fsi","E",-1.70886639418347,-246.350243624824,14416.0037591783,1.68807356225738,61390.1066184428,122604685.209432,2,5870
2018,"westside","RaABAMup_fst","A",-2.80340360180652,-5352.21915825799,190918.608894167,0.254622887251287,14706580.0940066,1242673817.83634,72,6527
2018,"westside","RaABAMup_fst","B",-0.0295010054392388,-184.03201477742,623816.076901035,4.26418723715441e-05,19331157.6961319,3961777372.48202,164,6527
2018,"westside","RaABAMup_fst","C",-0.814245889041432,-336.191120109151,41288.6481385778,0.0820966914957781,1997662.92007224,244072498.505929,30,6527
2018,"westside","RaABAMup_fst","D",3.1170925192543,133.911670981757,4296.0441550767,6.04638606646236,52448.4768906043,11462247.9141937,3,6308
2018,"westside","RaABAMup_fst","E",0.56449236334414,4088.7996529363,724332.146623494,0.00276137979594388,12090404.9699232,4286274168.9648,176,6527
2018,"westside","RaABLA_faf","A",-1.44709325401279,-920.57824973518,63615.6824850378,0.276692751413764,3500370.63296469,561719550.713216,8,6527
2018,"westside","RaABLA_faf","B",-0.667571513636373,-705.26169509848,105645.864254573,0.0391221058058742,6206996.25188354,1091786206.64977,18,6527
2018,"westside","RaABLA_faf","C",-10.1010101010101,-117.443936118693,1162.69496757506,119.363412007368,16463.8886780652,1613625.72933717,1,2277
2018,"westside","RaABLA_faf","E",0.995092273118018,1051.95754042276,105714.572290524,0.0866200207508508,1597833.6592493,974458678.785189,12,6527
2018,"westside","RaDFHEdy_fdg","A",-2.16037621277405,-2816.40788094938,130366.547469663,0.294435092304804,11276016.0450323,1135188561.45695,30,6308
2018,"westside","RaDFHEdy_fdg","B",0.367246044136264,1275.8187031841,347401.619038465,0.00366340981919453,16586614.6788516,2720012555.06482,71,6527
2018,"westside","RaDFHEdy_fdg","C",Inf,344.498130066165,0,NA,35013.1942634915,0,4,6308
2018,"westside","RaDFHEdy_fdg","E",-0.874973623051786,-2703.49353297852,308980.003711325,0.0178961898559744,8111289.54957024,2347660148.06989,52,6527
2018,"westside","RaDFHEdy_fwi","A",-0.323709745231453,-2452.2498014547,757545.868661243,0.000649793680897187,71693661.107324,5124576863.40587,293,17647
2018,"westside","RaDFHEdy_fwi","B",0.138380698357733,3244.10916624198,2344336.46075084,9.42807675818017e-05,98071231.5327987,14719172897.359,584,17906
2018,"westside","RaDFHEdy_fwi","C",1.67996719850183,1638.76622019835,97547.5129311913,0.199419415901972,13074484.4642849,599386961.663516,58,17906
2018,"westside","RaDFHEdy_fwi","D",-6.46092743745734,-77.9466903706747,1206.43191128842,21.8842647988551,10063.5987923285,787431.939404186,3,11777
2018,"westside","RaDFHEdy_fwi","E",-0.328918757228854,-7414.43323203297,2254183.76698845,0.000257147519666836,63103647.8658744,13841569789.4027,544,18125
2018,"westside","RaDFHEwt_fdm","A",-4.67928295391365,-280.1406726558,5986.82908075685,7.46150991156511,57365.5508975214,12467508.8072634,6,5469
2018,"westside","RaDFHEwt_fdm","B",7.64666402789755,228.933746452861,2993.90355869743,41.6528442382597,54861.7254784909,6383497.9720304,3,5469
2018,"westside","RaDFHEwt_fdm","E",0.261824833236576,52.9449036903049,20221.4981045994,0.00746176471314309,2767.52610741285,45202683.0028801,9,5469
2018,"westside","RaDFHEwt_fhc","A",-9.49220956698553,-2302.55873847222,24257.3525397149,27.9657010550719,2056154.08547938,186680220.271199,4,5870
2018,"westside","RaDFHEwt_fhc","B",5.0472153124791,1492.65854746411,29573.9027374867,7.02088183230654,2623192.77393546,238172308.880005,7,5870
2018,"westside","RaDFHEwt_fhc","E",1.19328544680359,366.605136973268,30722.3337010671,0.341756895778025,712049.668801029,222095625.157834,5,11339
2018,"westside","RaDFHEwt_fwm","A",1.43248610496038,4494.02453286159,313722.033135245,0.0559556108158771,33545690.6857087,2449681279.8222,101,17647
2018,"westside","RaDFHEwt_fwm","B",-0.320668514038572,-3050.55067415731,951309.69852262,0.000687703645848822,45274743.366496,7137282600.68156,187,17647
2018,"westside","RaDFHEwt_fwm","C",6.0340547722441,2049.4607298426,33964.9010027199,4.2880978147283,4046137.09869737,131935223.274855,26,12178
2018,"westside","RaDFHEwt_fwm","E",-0.455023753709197,-3158.96359177094,694241.468938745,0.00178790822791964,28239262.7667352,4770046391.41239,164,18125
2018,"westside","RaDFHEwt_fwn","A",1.51932017012208,6068.1669725787,399400.145664565,0.0450628957112039,48916028.4122892,2800616541.84208,147,17647
2018,"westside","RaDFHEwt_fwn","B",-0.648548368884649,-11553.0578125161,1781371.80922753,0.00146088022154849,65168417.789013,11980691725.9655,358,17906
2018,"westside","RaDFHEwt_fwn","C",-2.2127653917268,-1019.73700629922,46084.2803359031,0.532167117806316,3704932.62490245,253370295.358062,30,17647
2018,"westside","RaDFHEwt_fwn","D",Inf,64.3495553345735,0,NA,4389.98852325161,0,1,5469
2018,"westside","RaDFHEwt_fwn","E",0.310414391482641,3396.83393988047,1094290.09513898,0.0007211681056584,48433304.7808773,6835190724.18853,260,17906
2018,"westside","RaDFHEwt_fww","A",-7.1640758661589,-4865.19407770157,67910.9792888067,5.25461424450603,5729813.08127871,485453849.413405,25,15370
2018,"westside","RaDFHEwt_fww","B",2.27509013416938,4862.01208363841,213706.349942637,0.162608112939699,7593142.93043477,1417899948.54891,59,15370
2018,"westside","RaDFHEwt_fww","C",15.5893525853237,128.052583639825,821.410529648151,185.699617438675,54998.0847483269,508736.501467125,2,9901
2018,"westside","RaDFHEwt_fww","E",0.188740058411296,241.525445296077,127967.240939257,0.00188997719387859,2251064.78333763,688672640.039733,41,17647
2018,"westside","RaDFWV_fwx","A",-2.5551189809798,-5272.99999886466,206370.037486185,0.207870292656118,17669223.142247,1440558627.68316,64,11339
2018,"westside","RaDFWV_fwx","B",2.22079421440184,7163.17255069751,322550.036569997,0.107783346293537,22648908.0629311,2186141542.84067,77,11339
2018,"westside","RaDFWV_fwx","C",-7.4114291761877,-1717.38941200926,23172.1759890398,10.1667295731734,1239570.32518345,102080006.200531,10,5870
2018,"westside","RaDFWV_fwx","D",Inf,416.216129040668,0,NA,129412.066529471,0,1,5870
2018,"westside","RaDFWV_fwx","E",-0.344843229382494,-2114.63064695312,613215.068986495,0.00111381870899729,13443653.3537326,3833420682.11658,114,11339
2018,"westside","RaMCONsw_fiw","A",0,0,91.5481082288983,0,0,8856.07543382248,1,5469
2018,"westside","RaMCONsw_fiw","B",-0.954608371451825,-269.261821782409,28206.5221545145,0.163558424329174,69900.0926487435,144127751.9569,7,5728
2018,"westside","RaMCONsw_fiw","E",2.4382753631115,948.150713122972,38886.1212095845,1.04313063779875,418556.452325232,265234946.731652,10,5728
2018,"westside","RaSAWD_fal","A",3.11957588783662,3287.07058600591,105369.14965981,0.92705230830709,5099462.14306566,1051490634.73235,23,12255
2018,"westside","RaSAWD_fal","B",0.152791225608746,232.533467104649,152190.327800694,0.00150644915264132,92217.4390157366,1494573711.30001,21,11996
2018,"westside","RaSAWD_fal","C",Inf,238.422384992622,0,NA,61038.8564318031,0,1,4031
2018,"westside","RaSSHE_fss","A",2.45166087486876,7719.30467964559,314860.214101137,0.145797113397097,32600209.4684949,2289830154.50063,118,17647
2018,"westside","RaSSHE_fss","B",-0.777585365976,-10195.7687801643,1311208.93297251,0.00324817969587277,46923128.710383,9894290262.91258,226,17647
2018,"westside","RaSSHE_fss","D",-2.95542409977091,-1062.9193687579,35965.0369244907,1.70306114245185,1924510.28032307,264293902.194398,12,6308
2018,"westside","RaSSHE_fss","E",0.0182911618538774,100.344751324657,548596.924166334,7.31576647734919e-05,17314843.1422129,3918839107.17758,111,17647
2019,"eastside","Na0210290_fwo","A",-10.0579791576793,-946.559791273434,9411.03353302077,71.1649925652936,637200.116734836,63563694.0471096,2,6606
2019,"eastside","Na0210290_fwo","B",0.591160721484811,621.567862714467,105143.633554219,0.0231495887461123,1033737.47858018,711269942.998425,17,6606
2019,"eastside","Na0210290_fwo","E",0,0,26779.114402613,0,0,202087992.566776,3,6606
2019,"eastside","Na0710270_fdd","A",-4.39476690829372,-5879.39507882827,133781.727256861,0.817209552298121,6401255.13672459,780420076.756308,57,12761
2019,"eastside","Na0710270_fdd","B",0.321007720948067,2555.97833538041,796235.781442127,0.0008911548982579,12548845.9992844,4977674298.00886,152,12761
2019,"eastside","Na0710270_fdd","C",20.5923398383805,1448.74112201629,7035.34000209189,248.485756313225,856435.699098751,28891155.5395875,8,12761
2019,"eastside","Na0710270_fdd","E",-0.107057429339032,-684.82136792768,639676.640991417,9.70419427207815e-05,4849521.11830446,3597348157.89884,130,13050
2019,"eastside","Na0710412_fmc","A",-7.4517022730408,-186.031501650679,2496.49670416536,40.7265969266687,44720.5028215579,4688747.48692851,3,6155
2019,"eastside","Na0710412_fmc","B",9.30730056503989,195.966364279345,2105.51236537299,94.1025421755316,138520.1347718,4712938.3278156,3,6155
2019,"eastside","Na0710412_fmc","C",Inf,210.551236537299,0,NA,47129.383278156,0,1,6155
2019,"eastside","Na0710412_fmc","E",-0.946927208275014,-178.497608821985,18850.1932632338,0.0980897258003433,47614.6300367313,39687909.2109863,9,6155
2019,"eastside","Na0710412_fmh","A",-0.00601957763331535,-7.77931426189434,129233.556501369,0.000404973623674418,7189982.43239161,589699569.578155,89,20477
2019,"eastside","Na0710412_fmh","B",0.460054606637509,2492.86723948486,541863.336116764,0.00246615755951389,19350536.8697035,2937608472.84859,211,20477
2019,"eastside","Na0710412_fmh","C",-4.79288894621033,-1704.08293866402,35554.400650393,5.0490574671539,2117416.26441748,286225284.897913,16,13871
2019,"eastside","Na0710412_fmh","D",21.0870275417901,2635.75165094621,12499.3987214305,137.23826664284,3614443.61343155,48124056.1634907,12,15912
2019,"eastside","Na0710412_fmh","E",-0.687378533155503,-5866.38470952157,853443.10689936,0.00306170177444702,10557413.8087608,4926302956.64277,240,20477
2019,"eastside","Na0710412_fmi","A",7.01092926661195,182.645764428105,2605.15771137381,44.3518592225177,21395.596350277,6158529.86048994,2,12761
2019,"eastside","Na0710412_fmi","B",-0.404140101957767,-51.9842684656808,12862.9324864953,0.0759456585930226,2452.18304683851,78210401.7993844,3,12761
2019,"eastside","Na0710412_fmi","E",-0.598507618684499,-130.806602826829,21855.4616087156,0.0899130583525016,18943.4339301061,120826885.065224,6,6444
2019,"eastside","Na1010471_frn","A",-3.14404401149339,-1870.21602482442,59484.4098233881,0.835630319170062,1793154.50515173,308331205.206032,40,7186
2019,"eastside","Na1010471_frn","B",0.0176962537724439,93.9657867970116,530992.5366426,1.8800590234911e-05,4166574.62590344,1894156021.79809,167,7427
2019,"eastside","Na1010471_frn","C",19.888429558871,857.422415173656,4311.16198810786,165.326032780979,873625.72517756,7687105.33905918,9,7186
2019,"eastside","Na1010471_frn","E",3.85942844596425,1964.4668154573,50900.459561869,0.958793965031804,580755.928934006,166282250.707787,27,7186
2019,"eastside","R1RFWF_fcw","A",-6.8454371714815,-746.577386387096,10906.204639455,7.30166578415906,154155.057740632,18964291.4412008,14,12761
2019,"eastside","R1RFWF_fcw","B",0.241029380894632,100.437095909015,41670.063432193,0.00379909519717275,324407.479941704,93991612.3912204,26,12761
2019,"eastside","R1RFWF_fcw","C",-7.26060717184066,-86.2634573804641,1188.10252832609,56.8942389169476,16700.5459767839,1566285.12155411,2,6155
2019,"eastside","R1RFWF_fcw","D",-0.763420371531247,-5.97225297658444,782.302018559638,0.539942260767222,33.7152072079949,578493.313690436,1,6155
2019,"eastside","R1RFWF_fcw","E",0.566744291930012,817.577103894261,144258.551084838,0.00688265218914898,148058.973886991,444749584.107275,66,13050
2019,"eastside","RaABAMlw_fsi","A",-2.3955034514425,-693.229720508013,28938.790302747,0.604796029263454,604636.794558837,92503637.2445963,20,15623
2019,"eastside","RaABAMlw_fsi","B",0.630255212390552,1673.43945193217,265517.7488473,0.00858387480978477,2129855.54048898,1487034682.11685,78,20477
2019,"eastside","RaABAMlw_fsi","C",11.839894085791,487.25232754696,4115.34363412684,38.7962357310355,458661.110864417,4628398.79023579,6,2862
2019,"eastside","RaABAMlw_fsi","D",0,0,929.870718534753,0,0,959418.583923962,1,6155
2019,"eastside","RaABAMlw_fsi","E",-1.16295633157239,-1441.20734924658,123926.17935172,0.0430199346697284,1295670.94338188,505985197.101647,51,15912
2019,"eastside","RaABAMlw_fsw","A",0,0,859.204403553294,0,0,785518.403327361,1,6155
2019,"eastside","RaABAMlw_fsw","B",0.487073064910589,14.0527227695396,2885.13649838536,0.129246517742426,217.641851559924,4639850.28403359,2,6155
2019,"eastside","RaABAMlw_fsw","E",0,0,2011.23439121408,0,0,4458069.43081558,1,6155
2019,"eastside","RaABAMlw_fwc","A",10.8333333333333,0.270255437846427,2.49466558012086,122.393393873268,0.0777163254537207,6.62198276055371,1,6155
2019,"eastside","RaABAMlw_fwc","B",-0.013015618742491,-0.270255437846427,2076.39331785393,0.000176670241351602,0.0777163254537207,4587569.12332192,1,6155
2019,"eastside","RaABLA_faf","B",-5.67337294751255,-264.339461826861,4659.29993096538,17.3346892656395,73450.7340792834,11927555.9831629,2,2621
2019,"eastside","RaABLA_faf","E",Inf,264.339461826861,0,NA,73450.7340792834,0,1,2621
