"type","REST_ACRES","YEAR","BpS_Code","BPS_LLID","AREA_STRATA","REST_PCT"
"both",5950.84267768439,2006,"Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.34141408776038
"passive",3735.28411156172,2006,"Na0210290_fwo","Na0210290_fwo_1710030301",17429.98573,0.214302189882614
"active",154.09846806447,2006,"Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.559696585735057
"both",65.9978598940551,2006,"Na0210290_fwo","Na0210290_fwo_1710030501",275.32501,0.239708916723748
"active",351.956885385765,2006,"Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.44058338857461
"both",208.608189495015,2006,"Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.261137959870824
"passive",68.2959728389476,2006,"Na0210290_fwo","Na0210290_fwo_1710030502",798.84284,0.0854936283073497
"active",2.02319189183615,2006,"Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.115155574303797
"both",3.52653315426119,2006,"Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.200722409139241
"passive",6.16238193186995,2006,"Na0210290_fwo","Na0210290_fwo_1710030602",17.569205,0.350749048227848
"active",0.23280397735916,2006,"Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.261701002
"both",0.55033667967828,2006,"Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.618647766
"passive",0.02152709231112,2006,"Na0210290_fwo","Na0210290_fwo_1710030604",0.88958,0.024199164
"active",63.7878731144691,2006,"Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.59383524757764
"both",21.4357712228018,2006,"Na0210290_fwo","Na0210290_fwo_1710030701",107.416785,0.19955699868323
"active",17.723010446386,2006,"Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.442731037777778
"both",16.8511341202988,2006,"Na0210290_fwo","Na0210290_fwo_1710030702",40.0311,0.420951063555556
"active",78.1486533546688,2006,"Na0210290_fwo","Na0210290_fwo_1710030703",1401.53329,0.0557593985902888
