"YEAR","ew","MAP_ZONE","BpS","PVT","BpS_Code","sclass","AREA_TOTAL"
2014,"westside","OWC","RaSAWD","fal","RaSAWD_fal","B",6610.02419
2014,"westside","OWC","RaSAWD","fal","RaSAWD_fal","C",790.39183
2014,"westside","OWC","RaSAWD","fal","RaSAWD_fal","D",627.59869
2014,"westside","OWC","RaSAWD","fal","RaSAWD_fal","E",8412.090875
2014,"westside","WCR","Na0710411","fmt","Na0710411_fmt","A",4299.562535
2014,"westside","WCR","Na0710411","fmt","Na0710411_fmt","B",57274.71872
2014,"westside","WCR","Na0710411","fmt","Na0710411_fmt","C",2262.869125
2014,"westside","WCR","Na0710411","fmt","Na0710411_fmt","D",1324.58462
2014,"westside","WCR","Na0710411","fmt","Na0710411_fmt","E",59690.595605
2014,"westside","WCR","Na0710412","fmc","Na0710412_fmc","A",2361.167715
2014,"westside","WCR","Na0710412","fmc","Na0710412_fmc","B",20382.05696
2014,"westside","WCR","Na0710412","fmc","Na0710412_fmc","C",1213.609515
2014,"westside","WCR","Na0710412","fmc","Na0710412_fmc","D",635.60491
2014,"westside","WCR","Na0710412","fmc","Na0710412_fmc","E",26610.45133
2014,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","A",8574.884015
2014,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","B",70660.451375
2014,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","C",3383.739925
2014,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","D",2610.9173
2014,"westside","WCR","RaABAMlw","fsi","RaABAMlw_fsi","E",50756.76606
2014,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","A",1922.604775
2014,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","B",10114.96939
2014,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","C",1676.191115
2014,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","D",405.20369
2014,"westside","WCR","RaABAMlw","fwc","RaABAMlw_fwc","E",5472.918555
2014,"westside","WCR","RaABAMup","fst","RaABAMup_fst","A",20610.456625
2014,"westside","WCR","RaABAMup","fst","RaABAMup_fst","B",161910.454245
2014,"westside","WCR","RaABAMup","fst","RaABAMup_fst","C",4793.94662
2014,"westside","WCR","RaABAMup","fst","RaABAMup_fst","D",7240.73641
2014,"westside","WCR","RaABAMup","fst","RaABAMup_fst","E",85232.88375
2014,"westside","WCR","RaABLA","faf","RaABLA_faf","A",864.67176
2014,"westside","WCR","RaABLA","faf","RaABLA_faf","B",13256.298765
2014,"westside","WCR","RaABLA","faf","RaABLA_faf","C",1252.751035
2014,"westside","WCR","RaABLA","faf","RaABLA_faf","D",298.89888
2014,"westside","WCR","RaABLA","faf","RaABLA_faf","E",11700.20095
2014,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","A",38123.618085
2014,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","B",221569.02497
2014,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","C",21242.948005
2014,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","D",7535.409785
2014,"westside","WCR","RaDFHEdy","fdg","RaDFHEdy_fdg","E",103094.76057
2014,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","A",75339.197385
2014,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","B",437840.60104
2014,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","C",42431.63163
2014,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","D",15164.447865
2014,"westside","WCR","RaDFHEdy","fwi","RaDFHEdy_fwi","E",216448.824885
2014,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","A",8230.171765
2014,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","B",39403.50131
2014,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","C",5999.105125
2014,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","D",1793.39328
2014,"westside","WCR","RaDFHEwt","fwm","RaDFHEwt_fwm","E",22174.338265
2014,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","A",55020.523
2014,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","B",333686.79548
2014,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","C",21149.7645
2014,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","D",12944.500975
2014,"westside","WCR","RaDFHEwt","fwn","RaDFHEwt_fwn","E",99663.65051
2014,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","A",8362.719185
2014,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","B",47576.07277
2014,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","C",3623.481735
2014,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","D",2017.56744
2014,"westside","WCR","RaDFHEwt","fww","RaDFHEwt_fww","E",16276.64526
2014,"westside","WCR","RaSAWD","fal","RaSAWD_fal","A",2272.8769
2014,"westside","WCR","RaSAWD","fal","RaSAWD_fal","B",39441.75325
2014,"westside","WCR","RaSAWD","fal","RaSAWD_fal","C",2515.065055
2014,"westside","WCR","RaSAWD","fal","RaSAWD_fal","D",886.02168
2014,"westside","WCR","RaSAWD","fal","RaSAWD_fal","E",60518.349795
2014,"westside","WCR","RaSSHE","fss","RaSSHE_fss","A",5550.53441
2014,"westside","WCR","RaSSHE","fss","RaSSHE_fss","B",74186.301705
2014,"westside","WCR","RaSSHE","fss","RaSSHE_fss","C",1133.32492
2014,"westside","WCR","RaSSHE","fss","RaSSHE_fss","D",2467.25013
2014,"westside","WCR","RaSSHE","fss","RaSSHE_fss","E",14902.68895
2014,"westside","WNC","Na0710411","fmt","Na0710411_fmt","A",21554.5234
2014,"westside","WNC","Na0710411","fmt","Na0710411_fmt","B",126549.42685
2014,"westside","WNC","Na0710411","fmt","Na0710411_fmt","C",20405.853225
2014,"westside","WNC","Na0710411","fmt","Na0710411_fmt","D",3066.159865
2014,"westside","WNC","Na0710411","fmt","Na0710411_fmt","E",78422.926455
2014,"westside","WNC","Na0710412","fmc","Na0710412_fmc","A",9324.57756
2014,"westside","WNC","Na0710412","fmc","Na0710412_fmc","B",62780.32934
2014,"westside","WNC","Na0710412","fmc","Na0710412_fmc","C",7916.594815
2014,"westside","WNC","Na0710412","fmc","Na0710412_fmc","D",1211.60796
2014,"westside","WNC","Na0710412","fmc","Na0710412_fmc","E",41397.05009
2014,"westside","WNC","Na0710412","fmi","Na0710412_fmi","A",128.9891
2014,"westside","WNC","Na0710412","fmi","Na0710412_fmi","B",571.55515
2014,"westside","WNC","Na0710412","fmi","Na0710412_fmi","C",127.877125
2014,"westside","WNC","Na0710412","fmi","Na0710412_fmi","D",29.35614
2014,"westside","WNC","Na0710412","fmi","Na0710412_fmi","E",749.02636
2014,"westside","WNC","RaABAMlw","fsi","RaABAMlw_fsi","A",12334.249095
2014,"westside","WNC","RaABAMlw","fsi","RaABAMlw_fsi","B",69971.24927
2014,"westside","WNC","RaABAMlw","fsi","RaABAMlw_fsi","C",10157.446835
2014,"westside","WNC","RaABAMlw","fsi","RaABAMlw_fsi","D",1423.550395
2014,"westside","WNC","RaABAMlw","fsi","RaABAMlw_fsi","E",42781.23657
2014,"westside","WNC","RaABAMlw","fwc","RaABAMlw_fwc","A",5553.20315
2014,"westside","WNC","RaABAMlw","fwc","RaABAMlw_fwc","B",12688.746725
2014,"westside","WNC","RaABAMlw","fwc","RaABAMlw_fwc","C",2732.567365
2014,"westside","WNC","RaABAMlw","fwc","RaABAMlw_fwc","D",467.0295
2014,"westside","WNC","RaABAMlw","fwc","RaABAMlw_fwc","E",10582.88847
2014,"westside","WNC","RaABAMup","fst","RaABAMup_fst","A",43264.27851
2014,"westside","WNC","RaABAMup","fst","RaABAMup_fst","B",222399.00311
2014,"westside","WNC","RaABAMup","fst","RaABAMup_fst","C",39484.45309
2014,"westside","WNC","RaABAMup","fst","RaABAMup_fst","D",4930.274755
2014,"westside","WNC","RaABAMup","fst","RaABAMup_fst","E",127588.90108
2014,"westside","WNC","RaABLA","faf","RaABLA_faf","A",9094.17634
2014,"westside","WNC","RaABLA","faf","RaABLA_faf","B",23045.90427
2014,"westside","WNC","RaABLA","faf","RaABLA_faf","C",3544.309115
2014,"westside","WNC","RaABLA","faf","RaABLA_faf","D",662.069915
2014,"westside","WNC","RaABLA","faf","RaABLA_faf","E",17137.7587
2014,"westside","WNC","RaDFHEdy","fdg","RaDFHEdy_fdg","A",13208.92863
2014,"westside","WNC","RaDFHEdy","fdg","RaDFHEdy_fdg","B",57589.18525
2014,"westside","WNC","RaDFHEdy","fdg","RaDFHEdy_fdg","C",11649.0501
2014,"westside","WNC","RaDFHEdy","fdg","RaDFHEdy_fdg","D",1452.906535
2014,"westside","WNC","RaDFHEdy","fdg","RaDFHEdy_fdg","E",34878.875035
2014,"westside","WNC","RaDFHEdy","fwi","RaDFHEdy_fwi","A",10745.68161
2014,"westside","WNC","RaDFHEdy","fwi","RaDFHEdy_fwi","B",52072.89967
2014,"westside","WNC","RaDFHEdy","fwi","RaDFHEdy_fwi","C",12401.857175
2014,"westside","WNC","RaDFHEdy","fwi","RaDFHEdy_fwi","D",1889.91271
2014,"westside","WNC","RaDFHEdy","fwi","RaDFHEdy_fwi","E",36421.18436
2014,"westside","WNC","RaDFHEwt","fwm","RaDFHEwt_fwm","A",24677.83878
2014,"westside","WNC","RaDFHEwt","fwm","RaDFHEwt_fwm","B",112553.442315
2014,"westside","WNC","RaDFHEwt","fwm","RaDFHEwt_fwm","C",23730.213685
2014,"westside","WNC","RaDFHEwt","fwm","RaDFHEwt_fwm","D",2908.03702
2014,"westside","WNC","RaDFHEwt","fwm","RaDFHEwt_fwm","E",64885.298015
2014,"westside","WNC","RaDFHEwt","fww","RaDFHEwt_fww","A",8289.99602
2014,"westside","WNC","RaDFHEwt","fww","RaDFHEwt_fww","B",36623.341415
2014,"westside","WNC","RaDFHEwt","fww","RaDFHEwt_fww","C",7448.230945
2014,"westside","WNC","RaDFHEwt","fww","RaDFHEwt_fww","D",911.8195
2014,"westside","WNC","RaDFHEwt","fww","RaDFHEwt_fww","E",21228.714725
2014,"westside","WNC","RaSAWD","fal","RaSAWD_fal","A",20232.16273
2014,"westside","WNC","RaSAWD","fal","RaSAWD_fal","B",117463.923915
2014,"westside","WNC","RaSAWD","fal","RaSAWD_fal","C",15531.844405
2014,"westside","WNC","RaSAWD","fal","RaSAWD_fal","D",2361.612505
2014,"westside","WNC","RaSAWD","fal","RaSAWD_fal","E",73086.336035
2014,"westside","WWC","Na0710411","fmt","Na0710411_fmt","A",561.76977
2014,"westside","WWC","Na0710411","fmt","Na0710411_fmt","B",1795.17244
2014,"westside","WWC","Na0710411","fmt","Na0710411_fmt","C",457.466515
2014,"westside","WWC","Na0710411","fmt","Na0710411_fmt","D",47.14774
2014,"westside","WWC","Na0710411","fmt","Na0710411_fmt","E",734.34829
2014,"westside","WWC","Na0710412","fmc","Na0710412_fmc","A",30303.320305
2014,"westside","WWC","Na0710412","fmc","Na0710412_fmc","B",149815.94696
2014,"westside","WWC","Na0710412","fmc","Na0710412_fmc","C",26817.72347
2014,"westside","WWC","Na0710412","fmc","Na0710412_fmc","D",4164.791165
2014,"westside","WWC","Na0710412","fmc","Na0710412_fmc","E",38934.24786
2014,"westside","WWC","Na0710412","fmi","Na0710412_fmi","A",2760.589135
2014,"westside","WWC","Na0710412","fmi","Na0710412_fmi","B",6744.35077
2014,"westside","WWC","Na0710412","fmi","Na0710412_fmi","C",3005.44603
2014,"westside","WWC","Na0710412","fmi","Na0710412_fmi","D",388.968855
2014,"westside","WWC","Na0710412","fmi","Na0710412_fmi","E",5463.133175
2014,"westside","WWC","RaABAMlw","fsi","RaABAMlw_fsi","A",84918.86201
2014,"westside","WWC","RaABAMlw","fsi","RaABAMlw_fsi","B",312226.345165
2014,"westside","WWC","RaABAMlw","fsi","RaABAMlw_fsi","C",56684.0376
2014,"westside","WWC","RaABAMlw","fsi","RaABAMlw_fsi","D",13471.79952
2014,"westside","WWC","RaABAMlw","fsi","RaABAMlw_fsi","E",98825.66615
2014,"westside","WWC","RaABAMlw","fwc","RaABAMlw_fwc","A",26724.76236
2014,"westside","WWC","RaABAMlw","fwc","RaABAMlw_fwc","B",96791.419085
2014,"westside","WWC","RaABAMlw","fwc","RaABAMlw_fwc","C",16219.934535
2014,"westside","WWC","RaABAMlw","fwc","RaABAMlw_fwc","D",4414.763145
2014,"westside","WWC","RaABAMlw","fwc","RaABAMlw_fwc","E",28325.11678
2014,"westside","WWC","RaABAMup","fst","RaABAMup_fst","A",31524.49125
2014,"westside","WWC","RaABAMup","fst","RaABAMup_fst","B",116526.52899
2014,"westside","WWC","RaABAMup","fst","RaABAMup_fst","C",23665.05195
2014,"westside","WWC","RaABAMup","fst","RaABAMup_fst","D",5800.283995
2014,"westside","WWC","RaABAMup","fst","RaABAMup_fst","E",46382.25641
2014,"westside","WWC","RaABLA","faf","RaABLA_faf","A",527.298545
2014,"westside","WWC","RaABLA","faf","RaABLA_faf","B",3253.63885
2014,"westside","WWC","RaABLA","faf","RaABLA_faf","C",534.859975
2014,"westside","WWC","RaABLA","faf","RaABLA_faf","D",47.370135
2014,"westside","WWC","RaABLA","faf","RaABLA_faf","E",1420.65926
2014,"westside","WWC","RaDFHEdy","fdg","RaDFHEdy_fdg","A",45872.97186
2014,"westside","WWC","RaDFHEdy","fdg","RaDFHEdy_fdg","B",187153.39872
2014,"westside","WWC","RaDFHEdy","fdg","RaDFHEdy_fdg","C",39772.899405
2014,"westside","WWC","RaDFHEdy","fdg","RaDFHEdy_fdg","D",8414.98201
2014,"westside","WWC","RaDFHEdy","fdg","RaDFHEdy_fdg","E",120663.96557
2014,"westside","WWC","RaDFHEdy","fwi","RaDFHEdy_fwi","A",129074.94447
2014,"westside","WWC","RaDFHEdy","fwi","RaDFHEdy_fwi","B",487516.5274
2014,"westside","WWC","RaDFHEdy","fwi","RaDFHEdy_fwi","C",102571.68753
2014,"westside","WWC","RaDFHEdy","fwi","RaDFHEdy_fwi","D",22583.76746
2014,"westside","WWC","RaDFHEdy","fwi","RaDFHEdy_fwi","E",220631.630045
2014,"westside","WWC","RaDFHEwt","fwm","RaDFHEwt_fwm","A",82805.887115
2014,"westside","WWC","RaDFHEwt","fwm","RaDFHEwt_fwm","B",304940.46257
2014,"westside","WWC","RaDFHEwt","fwm","RaDFHEwt_fwm","C",58604.863215
2014,"westside","WWC","RaDFHEwt","fwm","RaDFHEwt_fwm","D",15602.78841
2014,"westside","WWC","RaDFHEwt","fwm","RaDFHEwt_fwm","E",119022.912865
2014,"westside","WWC","RaDFHEwt","fwn","RaDFHEwt_fwn","A",14914.25349
2014,"westside","WWC","RaDFHEwt","fwn","RaDFHEwt_fwn","B",61261.593885
2014,"westside","WWC","RaDFHEwt","fwn","RaDFHEwt_fwn","C",9428.21363
2014,"westside","WWC","RaDFHEwt","fwn","RaDFHEwt_fwn","D",1571.220675
2014,"westside","WWC","RaDFHEwt","fwn","RaDFHEwt_fwn","E",19893.23275
2014,"westside","WWC","RaDFHEwt","fww","RaDFHEwt_fww","A",16458.11958
2014,"westside","WWC","RaDFHEwt","fww","RaDFHEwt_fww","B",58299.292485
2014,"westside","WWC","RaDFHEwt","fww","RaDFHEwt_fww","C",10210.59924
2014,"westside","WWC","RaDFHEwt","fww","RaDFHEwt_fww","D",3398.862785
2014,"westside","WWC","RaDFHEwt","fww","RaDFHEwt_fww","E",19327.237475
2014,"westside","WWC","RaSAWD","fal","RaSAWD_fal","A",8940.72379
2014,"westside","WWC","RaSAWD","fal","RaSAWD_fal","B",34303.09438
2014,"westside","WWC","RaSAWD","fal","RaSAWD_fal","C",8157.670995
2014,"westside","WWC","RaSAWD","fal","RaSAWD_fal","D",882.685755
2014,"westside","WWC","RaSAWD","fal","RaSAWD_fal","E",12927.598955
2014,"westside","WWC","RaSSHE","fss","RaSSHE_fss","A",54.70917
2014,"westside","WWC","RaSSHE","fss","RaSSHE_fss","B",285.777575
2014,"westside","WWC","RaSSHE","fss","RaSSHE_fss","C",32.692065
2014,"westside","WWC","RaSSHE","fss","RaSSHE_fss","D",5.33748
2014,"westside","WWC","RaSSHE","fss","RaSSHE_fss","E",54.486775
2015,"eastside","OBM","RaMCONdy","fdd","RaMCONdy_fdd","A",72864.16343
2015,"eastside","OBM","RaMCONdy","fdd","RaMCONdy_fdd","B",185485.658615
2015,"eastside","OBM","RaMCONdy","fdd","RaMCONdy_fdd","C",174625.88837
2015,"eastside","OBM","RaMCONdy","fdd","RaMCONdy_fdd","D",17651.49115
2015,"eastside","OBM","RaMCONdy","fdd","RaMCONdy_fdd","E",82222.322635
2015,"eastside","OBM","RaMCONdy","fdg","RaMCONdy_fdg","A",58051.544455
2015,"eastside","OBM","RaMCONdy","fdg","RaMCONdy_fdg","B",188618.53698
2015,"eastside","OBM","RaMCONdy","fdg","RaMCONdy_fdg","C",140532.512475
2015,"eastside","OBM","RaMCONdy","fdg","RaMCONdy_fdg","D",10292.88539
2015,"eastside","OBM","RaMCONdy","fdg","RaMCONdy_fdg","E",74088.892695
2015,"eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","A",82288.151555
2015,"eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","B",203217.656755
2015,"eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","C",236431.23803
2015,"eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","D",20956.503245
2015,"eastside","OBM","RaMCONms","fcm","RaMCONms_fcm","E",103540.88494
2015,"eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","A",53852.726855
2015,"eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","B",183045.540675
2015,"eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","C",125610.91995
2015,"eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","D",10447.894705
2015,"eastside","OBM","RaPIPOm","fdp","RaPIPOm_fdp","E",66134.713125
2015,"eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","A",3.335925
2015,"eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","B",1.111975
2015,"eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","C",0.44479
2015,"eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","D",0.667185
2015,"eastside","OBM","RaPIPOm","fpd","RaPIPOm_fpd","E",0.667185
2015,"eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","A",25182.67543
2015,"eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","B",67107.024065
2015,"eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","C",42155.639435
2015,"eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","D",3004.334055
2015,"eastside","OBM","RaPIPOxe","fxp","RaPIPOxe_fxp","E",22436.98676
2015,"eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","A",5190.921695
2015,"eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","B",15782.92836
2015,"eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","C",15382.61736
2015,"eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","D",1050.14919
2015,"eastside","OBM","RaSAWD","fsw","RaSAWD_fsw","E",5593.23425
2015,"eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","A",36671.378735
2015,"eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","B",107388.985625
2015,"eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","C",102683.997005
2015,"eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","D",6851.98995
2015,"eastside","OBM","RaSPFI","fcd","RaSPFI_fcd","E",43534.043645
2015,"eastside","OEC","Na0210350","fvg","Na0210350_fvg","A",11.11975
2015,"eastside","OEC","Na0210350","fvg","Na0210350_fvg","B",295.118165
2015,"eastside","OEC","Na0210350","fvg","Na0210350_fvg","C",43.58942
2015,"eastside","OEC","Na0210350","fvg","Na0210350_fvg","D",4.89269
2015,"eastside","OEC","Na0210350","fvg","Na0210350_fvg","E",443.678025
2015,"eastside","OEC","Na0710270","fdd","Na0710270_fdd","B",0.44479
2015,"eastside","OEC","Na0710412","fmc","Na0710412_fmc","A",1025.68574
2015,"eastside","OEC","Na0710412","fmc","Na0710412_fmc","B",1234.514645
2015,"eastside","OEC","Na0710412","fmc","Na0710412_fmc","C",571.11036
2015,"eastside","OEC","Na0710412","fmc","Na0710412_fmc","D",559.323425
2015,"eastside","OEC","Na0710412","fmc","Na0710412_fmc","E",2186.810035
2015,"eastside","OEC","Na0710412","fmh","Na0710412_fmh","A",19689.741325
2015,"eastside","OEC","Na0710412","fmh","Na0710412_fmh","B",170632.11896
2015,"eastside","OEC","Na0710412","fmh","Na0710412_fmh","C",33409.51127
2015,"eastside","OEC","Na0710412","fmh","Na0710412_fmh","D",16297.99518
2015,"eastside","OEC","Na0710412","fmh","Na0710412_fmh","E",201026.621215
2015,"eastside","OEC","Na0710412","fmi","Na0710412_fmi","A",951.183415
2015,"eastside","OEC","Na0710412","fmi","Na0710412_fmi","B",13278.538265
2015,"eastside","OEC","Na0710412","fmi","Na0710412_fmi","C",1335.481975
2015,"eastside","OEC","Na0710412","fmi","Na0710412_fmi","D",492.38253
2015,"eastside","OEC","Na0710412","fmi","Na0710412_fmi","E",10724.33169
2015,"eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","A",6748.131485
2015,"eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","B",30012.427645
2015,"eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","C",5547.643275
2015,"eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","D",2625.15058
2015,"eastside","OEC","RaABAMlw","fsi","RaABAMlw_fsi","E",44431.85226
2015,"eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","A",1368.61883
2015,"eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","B",4639.826885
2015,"eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","C",1133.76971
2015,"eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","D",508.39497
2015,"eastside","OEC","RaABAMlw","fsw","RaABAMlw_fsw","E",7130.206095
2015,"eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","A",239.74181
2015,"eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","B",1506.94852
2015,"eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","C",294.228585
2015,"eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","D",65.606525
2015,"eastside","OEC","RaABAMlw","fwc","RaABAMlw_fwc","E",2428.775795
2015,"eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","A",4091.400815
2015,"eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","B",21413.08018
2015,"eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","C",3709.770995
2015,"eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","D",1255.64217
2015,"eastside","OEC","RaDFHEdy","fwi","RaDFHEdy_fwi","E",23960.614905
2015,"eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","A",0.222395
2015,"eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","B",19.348365
2015,"eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","C",3.335925
2015,"eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","D",1.33437
2015,"eastside","OEC","RaDFHEwt","fdm","RaDFHEwt_fdm","E",56.710725
2015,"eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","A",164.349905
2015,"eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","B",267.76358
2015,"eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","C",170.132175
2015,"eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","D",20.46034
2015,"eastside","OEC","RaDFHEwt","fwm","RaDFHEwt_fwm","E",547.758885
2015,"eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","A",112.309475
2015,"eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","B",520.84909
2015,"eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","C",155.898895
2015,"eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","D",24.685845
2015,"eastside","OEC","RaDFHEwt","fww","RaDFHEwt_fww","E",903.590885
2015,"eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","A",7.783825
2015,"eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","B",36.695175
2015,"eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","C",8.00622
2015,"eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","D",1.77916
2015,"eastside","OEC","RaDFWV","fwx","RaDFWV_fwx","E",81.39657
2015,"eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","A",29.35614
2015,"eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","B",781.05124
2015,"eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","C",86.956445
2015,"eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","D",9.34059
2015,"eastside","OEC","RaMCONdy","fdx","RaMCONdy_fdx","E",1311.908105
2015,"eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","A",35658.8143
2015,"eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","B",206713.261365
2015,"eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","C",64969.58572
2015,"eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","D",10225.944495
2015,"eastside","OEC","RaMCONdy","fmd","RaMCONdy_fmd","E",173559.504345
2015,"eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","A",35519.59503
2015,"eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","B",239809.195685
2015,"eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","C",80392.011785
2015,"eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","D",17645.486485
2015,"eastside","OEC","RaMCONdy","fmx","RaMCONdy_fmx","E",143410.08138
2015,"eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","A",8.00622
2015,"eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","B",140.55364
2015,"eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","C",15.790045
2015,"eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","D",13.3437
2015,"eastside","OEC","RaMCONms","fcm","RaMCONms_fcm","E",217.724705
2015,"eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","A",26288.86816
2015,"eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","B",322016.173065
2015,"eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","C",61699.93443
2015,"eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","D",21286.092635
2015,"eastside","OEC","RaMCONms","fmm","RaMCONms_fmm","E",357652.747865
2015,"eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","A",99.855355
2015,"eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","B",496.608035
2015,"eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","C",289.55829
2015,"eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","D",7.339035
2015,"eastside","OEC","RaMCONsw","fiw","RaMCONsw_fiw","E",274.213035
2015,"eastside","OEC","RaOAPI","fop","RaOAPI_fop","A",1934.39171
2015,"eastside","OEC","RaOAPI","fop","RaOAPI_fop","B",34194.788015
2015,"eastside","OEC","RaOAPI","fop","RaOAPI_fop","C",3954.405495
