"PLT_CN","sclass"
29881529010497,"A"
29881530010497,"A"
29881531010497,"A"
29881532010497,"E"
29881533010497,"A"
29881534010497,"C"
29880919010497,"E"
29880920010497,"E"
29880921010497,NA
29880922010497,"E"
29880923010497,"B"
29880924010497,NA
29880925010497,NA
29880926010497,"B"
29880927010497,NA
29880928010497,NA
29880929010497,"E"
29880930010497,"E"
29880931010497,"B"
29880933010497,NA
29880934010497,"C"
29880935010497,"E"
29880936010497,"B"
29880937010497,NA
29880938010497,NA
29880939010497,"E"
29881000010497,"E"
29881001010497,"C"
29881002010497,NA
29881003010497,NA
29881004010497,"B"
29881005010497,"B"
29881006010497,"E"
29881007010497,NA
29881008010497,"E"
29881009010497,"D"
29881010010497,"A"
29881011010497,"A"
29881012010497,"E"
29881013010497,"C"
29881850010497,NA
29881851010497,NA
29881852010497,NA
29881895010497,"A"
29881896010497,NA
29881897010497,"A"
29881898010497,NA
29881899010497,NA
29881900010497,"B"
29881901010497,"B"
29881902010497,"B"
29881903010497,"C"
29881904010497,NA
29881905010497,"A"
29881906010497,NA
29881907010497,NA
29881908010497,NA
29881909010497,"D"
29881910010497,"E"
29881911010497,"E"
29881912010497,"D"
29881913010497,NA
29881914010497,NA
29881915010497,NA
29881916010497,NA
29881917010497,"A"
29881918010497,"D"
29881919010497,NA
29881920010497,NA
29881921010497,NA
29881922010497,NA
29881923010497,NA
29881924010497,NA
29881925010497,NA
29881926010497,NA
29881927010497,NA
29881928010497,NA
29881929010497,NA
29881930010497,NA
29881931010497,NA
29881981010497,"E"
29881817010497,NA
29881982010497,NA
29881983010497,"D"
29881984010497,"C"
29881985010497,"D"
29881986010497,"E"
29881987010497,NA
29881988010497,"C"
40219374010497,NA
40219375010497,NA
40219376010497,NA
40219377010497,NA
40219378010497,"B"
40219379010497,"D"
40219380010497,NA
40219381010497,"E"
40219382010497,"B"
40219383010497,NA
40219384010497,NA
40219385010497,NA
40219386010497,NA
40219387010497,NA
40219388010497,NA
40219389010497,"E"
40219390010497,"E"
40219391010497,"E"
40219392010497,"A"
40219393010497,NA
40219394010497,NA
40219395010497,NA
40219396010497,NA
40219397010497,NA
40219398010497,"C"
40219399010497,NA
40219400010497,"C"
40219401010497,NA
40219402010497,NA
40219403010497,"A"
40219404010497,NA
40219405010497,NA
40219406010497,"B"
40219407010497,"E"
40219408010497,"A"
40219409010497,"B"
40219410010497,"B"
40219411010497,"A"
40219412010497,NA
40219413010497,NA
40219414010497,NA
40219415010497,"E"
40219416010497,"C"
40219417010497,"A"
40219418010497,"C"
40219419010497,NA
40219420010497,NA
40219421010497,NA
40219422010497,NA
40219423010497,NA
40219424010497,NA
40219425010497,NA
40219426010497,"C"
40219427010497,"C"
40219428010497,"D"
40219429010497,"D"
40219430010497,"B"
40219431010497,NA
40219432010497,NA
40219433010497,"C"
40219434010497,NA
40219435010497,"C"
40219436010497,NA
40219437010497,"A"
40402928010497,NA
40402929010497,"E"
40402930010497,"D"
40402931010497,"A"
40402932010497,"B"
40402933010497,"A"
40402934010497,"C"
40402935010497,"D"
40402938010497,"C"
29882509010497,"C"
29882510010497,"B"
29882511010497,"B"
29882512010497,"E"
29882513010497,"C"
29882514010497,"A"
29882515010497,"B"
29882517010497,"E"
29882518010497,"C"
29882519010497,"C"
29882520010497,"B"
29882521010497,"B"
29882522010497,NA
29882586010497,"B"
29882587010497,"A"
29882588010497,"E"
29882589010497,"E"
29882590010497,"E"
29882591010497,"B"
29882592010497,"C"
29882593010497,"B"
29882594010497,"C"
29882595010497,"C"
29882596010497,"C"
29882597010497,"B"
29882598010497,"B"
29882599010497,"A"
29882600010497,"C"
29882601010497,"C"
29882602010497,"E"
29882603010497,"E"
29882604010497,"E"
29882671010497,"C"
29882672010497,"B"
29882673010497,"C"
22932496010497,"A"
22932498010497,"E"
22932499010497,"E"
22932500010497,NA
22932501010497,NA
22932502010497,"B"
22932503010497,"B"
22932504010497,NA
22932505010497,NA
22932506010497,"C"
22932507010497,NA
22932508010497,NA
22932509010497,NA
22932510010497,"E"
22932511010497,"A"
22932512010497,"C"
22932513010497,NA
22932514010497,NA
22932515010497,NA
22932516010497,NA
22932517010497,"B"
22932518010497,"A"
22932520010497,"C"
22932521010497,"C"
22932522010497,"C"
22932523010497,NA
22932524010497,"B"
22932525010497,NA
22932526010497,"B"
22932527010497,"D"
22932529010497,"B"
22932530010497,NA
22932531010497,NA
29882020010497,"C"
29882050010497,"B"
29882051010497,"D"
29882052010497,"C"
29882053010497,NA
29882054010497,NA
29882055010497,NA
29882056010497,NA
29882057010497,NA
29882058010497,"E"
29882059010497,"E"
29882060010497,"A"
29882061010497,"E"
29882062010497,NA
29882063010497,NA
29882064010497,"B"
29882065010497,"A"
29882067010497,"B"
29882068010497,"C"
29882069010497,NA
29882070010497,"B"
29882071010497,"D"
29882072010497,"B"
29882073010497,NA
29882074010497,NA
29882075010497,NA
29882076010497,"E"
29882077010497,"B"
29882078010497,NA
29882079010497,"E"
29882080010497,"B"
29882081010497,"E"
29882082010497,NA
29882083010497,NA
29882084010497,"B"
22932532010497,NA
22932533010497,"B"
22932534010497,"C"
22932536010497,NA
22932537010497,NA
22932540010497,NA
22932541010497,"C"
22932543010497,"C"
22932546010497,"B"
22932547010497,NA
22932548010497,"B"
22932549010497,NA
29882085010497,NA
29882086010497,NA
29882087010497,NA
29882088010497,NA
29882089010497,"E"
29882091010497,"C"
29882092010497,"E"
29882094010497,NA
29882095010497,NA
40219439010497,"D"
40219440010497,NA
40219441010497,"A"
40219442010497,NA
40219443010497,NA
40219509010497,NA
40219510010497,"A"
40219511010497,"B"
40219512010497,"D"
40219513010497,"D"
40219514010497,"C"
40219515010497,"B"
40219517010497,NA
40219518010497,"E"
40219519010497,NA
40219520010497,"E"
40219521010497,"E"
40219522010497,NA
40219523010497,NA
40219524010497,NA
40219525010497,NA
40219526010497,NA
40219528010497,"B"
40219529010497,"B"
40219530010497,NA
40219531010497,"C"
40219532010497,NA
40219533010497,NA
40219534010497,NA
40219535010497,"A"
40219536010497,"A"
40219537010497,"D"
40219538010497,NA
40219539010497,NA
40219540010497,"A"
40219541010497,"C"
40219542010497,NA
40219543010497,NA
40219544010497,NA
40219545010497,"E"
40219546010497,"C"
40219547010497,"C"
40219548010497,NA
40219549010497,"B"
40219550010497,"D"
40219551010497,"C"
40219552010497,"E"
40219553010497,NA
40219554010497,NA
40219555010497,"E"
40219556010497,NA
40219557010497,"B"
40219558010497,"A"
40219559010497,"B"
40219560010497,NA
40219561010497,"A"
40219562010497,"C"
40219563010497,NA
40219564010497,"E"
40219565010497,NA
22932568010497,"A"
22932569010497,"C"
22932570010497,"A"
22932572010497,"A"
22932573010497,"E"
22932574010497,"E"
22932575010497,"E"
22932576010497,"D"
22932577010497,"C"
22932579010497,NA
22932580010497,"A"
22932581010497,NA
22932582010497,NA
22932583010497,NA
22932584010497,NA
22932585010497,"C"
22932586010497,NA
22932587010497,"A"
22932588010497,NA
22932590010497,"A"
22932591010497,NA
22932592010497,NA
22932593010497,NA
22932594010497,NA
22932597010497,NA
22932598010497,NA
22932599010497,NA
22932600010497,NA
22932601010497,"B"
22932603010497,"E"
22932604010497,NA
22932605010497,NA
22932607010497,NA
22932609010497,NA
22932610010497,"D"
22932611010497,"B"
22932612010497,"E"
22932613010497,NA
22932614010497,NA
22932616010497,"D"
22932617010497,"D"
22932620010497,NA
22932621010497,NA
22932622010497,"E"
22932623010497,"A"
22932624010497,"A"
22932625010497,"A"
22932626010497,"C"
22932627010497,"E"
22932628010497,NA
22932550010497,NA
22932551010497,NA
22932552010497,"C"
22932553010497,NA
22932554010497,"D"
22932555010497,NA
22932556010497,NA
22932557010497,NA
22932560010497,"A"
22932561010497,NA
22932491010497,"A"
22932562010497,"A"
22932563010497,NA
22932564010497,"E"
22932566010497,"A"
22932567010497,"A"
29882682010497,"A"
29882683010497,"E"
29882684010497,"E"
29882685010497,"D"
29882686010497,NA
29882687010497,"E"
29882688010497,"B"
29882689010497,"C"
29882842010497,"A"
29882844010497,"C"
29882845010497,"A"
29882846010497,"C"
29882847010497,"E"
29882848010497,"C"
29882849010497,"D"
29882850010497,"D"
29882851010497,"C"
29882852010497,"E"
29882853010497,"B"
29882854010497,"E"
29882855010497,"D"
29882856010497,"D"
29882857010497,"B"
29882858010497,"B"
29882859010497,"B"
29882904010497,"C"
29882905010497,"B"
29882906010497,"D"
29881993010497,"B"
29881994010497,"C"
29881995010497,"B"
29881996010497,"E"
29881997010497,NA
29881998010497,NA
29881999010497,NA
29882000010497,NA
29882001010497,NA
40219444010497,NA
40219445010497,"A"
40219446010497,"E"
40219447010497,NA
40219448010497,NA
40219449010497,NA
40219450010497,"A"
40219451010497,NA
40219452010497,NA
40219453010497,NA
40219454010497,"E"
40219455010497,"E"
40219456010497,"E"
40219457010497,NA
40219458010497,"C"
40219459010497,"E"
40219460010497,NA
40219461010497,"B"
40219462010497,NA
40219463010497,NA
40219464010497,"C"
40219465010497,"E"
40219466010497,NA
40219467010497,"D"
40219468010497,"E"
40219469010497,NA
40219470010497,NA
40219472010497,"E"
40219473010497,"A"
40219474010497,"A"
40219476010497,"C"
40219477010497,NA
40219478010497,NA
40219479010497,NA
40219480010497,"E"
40219481010497,"A"
40219482010497,NA
40219483010497,"E"
40219485010497,NA
40219486010497,"A"
40219487010497,NA
40219488010497,"B"
40219489010497,"E"
40219490010497,NA
40219491010497,NA
40219492010497,"E"
40219493010497,"C"
40219494010497,"A"
40219495010497,"A"
40219496010497,NA
40219497010497,"C"
40219438010497,"B"
40219498010497,"E"
40219499010497,NA
40219500010497,NA
40219501010497,"E"
22932493010497,"A"
22932494010497,"C"
29882908010497,"B"
29882909010497,"C"
29882911010497,"C"
29882912010497,"C"
29882913010497,"B"
29882914010497,"E"
29882915010497,"C"
29882916010497,"B"
29882917010497,"E"
29882918010497,"D"
29882919010497,"A"
29882920010497,"B"
29882921010497,"C"
29882966010497,NA
29882967010497,"B"
29882968010497,"E"
29882969010497,"A"
29882970010497,"B"
29882971010497,"C"
29882972010497,NA
29882973010497,"D"
29882974010497,"C"
29882975010497,"E"
29882976010497,"A"
29882977010497,"E"
29882978010497,"B"
29882979010497,"C"
29882980010497,"C"
29882981010497,"A"
29882982010497,"B"
29882983010497,"C"
29883028010497,"A"
29883029010497,"C"
29883030010497,"C"
29882096010497,NA
29882097010497,NA
29882098010497,NA
29882099010497,NA
29882100010497,NA
29882101010497,"D"
29882102010497,"A"
29882103010497,NA
29882104010497,"C"
29882105010497,NA
29882106010497,NA
29882127010497,NA
29882128010497,NA
29882129010497,"C"
29882130010497,"B"
29882131010497,"E"
29882132010497,NA
29882133010497,"B"
29882134010497,"A"
29882135010497,NA
29882136010497,NA
29882137010497,NA
29882138010497,NA
29882139010497,NA
29882140010497,NA
29882141010497,"B"
29882142010497,"E"
29882907010497,"C"
29882143010497,"D"
29882144010497,NA
29882145010497,NA
29882146010497,NA
29882147010497,NA
29882148010497,NA
29882149010497,NA
29882150010497,"C"
29882151010497,"B"
29882152010497,"C"
29882153010497,NA
29882154010497,"C"
29882156010497,NA
29882157010497,"D"
29882158010497,NA
29882159010497,"C"
29882160010497,"C"
29882161010497,"B"
29882162010497,"C"
29882163010497,NA
29882164010497,"E"
29882165010497,"B"
29882166010497,"C"
29882167010497,NA
29882169010497,NA
29882170010497,NA
29882171010497,"E"
29882172010497,"D"
29882173010497,"B"
29882174010497,"A"
29882175010497,"B"
29882176010497,"A"
29882177010497,"A"
29882178010497,"C"
29882179010497,NA
29882180010497,NA
29882181010497,NA
29882182010497,NA
40219502010497,NA
40219503010497,"B"
40219504010497,NA
40219505010497,NA
40219506010497,"C"
40219507010497,"B"
29882219010497,"B"
29882220010497,"B"
29882221010497,"D"
29882222010497,NA
29882223010497,NA
29882224010497,NA
29882226010497,NA
29882227010497,NA
29882228010497,NA
29882229010497,"C"
29882230010497,"A"
29882231010497,"B"
29882232010497,NA
29882233010497,"C"
29882234010497,"C"
29882235010497,"B"
29882236010497,NA
29882237010497,"E"
29882238010497,"E"
29882239010497,"E"
29882240010497,"B"
29882241010497,"A"
29882243010497,"B"
29882244010497,"D"
29882245010497,"A"
29882246010497,"A"
29882247010497,NA
29882248010497,"C"
29882249010497,"E"
29882250010497,"C"
29882251010497,"C"
29882252010497,NA
29882253010497,"E"
29882254010497,"D"
29882255010497,"B"
29882256010497,"B"
29882257010497,"D"
29882258010497,NA
29882259010497,NA
29882260010497,NA
29882261010497,NA
29882262010497,"B"
29882216010497,NA
29882217010497,NA
40403185010497,"B"
40403186010497,"A"
40403187010497,NA
40403188010497,"D"
40403189010497,"E"
40403191010497,"C"
40403192010497,"E"
40403193010497,"E"
40403194010497,"C"
40403195010497,"C"
40403196010497,"D"
40403197010497,"C"
40403198010497,"E"
22932629010497,"E"
22932630010497,NA
22932631010497,"C"
22932632010497,"C"
22932633010497,"B"
22932634010497,"E"
22932635010497,NA
22932636010497,NA
22932637010497,NA
22932638010497,NA
22932640010497,NA
22932641010497,"C"
22932642010497,NA
22932643010497,NA
29883031010497,NA
29883033010497,"B"
29883034010497,"E"
29883035010497,"A"
29883036010497,"C"
29883037010497,"C"
29883038010497,"B"
29883039010497,"A"
29883040010497,"C"
29883041010497,"B"
29883042010497,"D"
29880112010497,"C"
29880114010497,NA
29880115010497,NA
29880116010497,NA
29880117010497,NA
29880118010497,"B"
29880119010497,NA
29880120010497,"C"
29880121010497,"A"
29880122010497,"B"
29880123010497,"C"
29880124010497,NA
29880125010497,"E"
29880126010497,NA
29880127010497,NA
29880128010497,NA
29880129010497,"B"
29880130010497,"A"
29880131010497,"C"
29880172010497,"D"
29880173010497,"B"
29880174010497,NA
29880175010497,NA
29880176010497,NA
29880177010497,"D"
29880178010497,"D"
29880179010497,"B"
29880180010497,"B"
29880181010497,"B"
29880182010497,"B"
29880183010497,"E"
29880184010497,"B"
29880185010497,"C"
29880186010497,"B"
29880187010497,NA
29880188010497,NA
29880189010497,NA
29880190010497,"B"
29880191010497,"E"
29880192010497,"E"
29880193010497,"D"
29880194010497,"E"
29880195010497,NA
29880196010497,NA
29880197010497,NA
29880198010497,NA
29880199010497,NA
29880113010497,NA
29880201010497,NA
29880202010497,"A"
29880203010497,"B"
29880204010497,NA
29880205010497,"E"
29880206010497,"E"
29882183010497,NA
29882184010497,"B"
29882185010497,"A"
29882186010497,"C"
29882187010497,NA
29882188010497,NA
29882189010497,NA
29882190010497,NA
29882210010497,"D"
29882211010497,NA
29882212010497,"E"
29882213010497,"D"
29882214010497,"D"
29882215010497,NA
29882218010497,NA
29882263010497,"E"
29882264010497,"E"
29882265010497,"B"
29882292010497,"D"
29882293010497,NA
40403178010497,"B"
40403179010497,"C"
40403180010497,"D"
40403181010497,"E"
40403182010497,"B"
40403183010497,"C"
40403184010497,NA
345934139489998,"A"
345934140489998,NA
345934141489998,"E"
345934142489998,"A"
345934144489998,"A"
345934157489998,NA
345934161489998,NA
345934166489998,"B"
345934169489998,"D"
345934170489998,"C"
345934183489998,NA
345934292489998,"E"
345934305489998,NA
345934308489998,"E"
345934310489998,"D"
345934311489998,"E"
444202353489998,"C"
444202354489998,"A"
444202355489998,"E"
444202356489998,"D"
444202357489998,"A"
444202372489998,"C"
444202373489998,"C"
444202374489998,"C"
444202375489998,NA
444202376489998,NA
444202377489998,NA
444202378489998,"E"
444202379489998,"B"
444202380489998,"A"
444202381489998,"C"
444202382489998,"E"
444202383489998,"D"
444202384489998,"C"
444202386489998,"A"
444202387489998,"C"
444202422489998,"D"
444202423489998,"E"
444202424489998,"D"
444202425489998,"B"
444202426489998,"E"
444202427489998,"E"
444202428489998,"A"
444202429489998,"E"
444202430489998,"E"
444202432489998,"E"
444202433489998,"D"
444202434489998,"E"
444202435489998,"B"
444202436489998,"D"
444202437489998,"D"
444202438489998,"A"
444202439489998,"E"
444202440489998,"C"
444202441489998,"E"
444202443489998,"B"
444202444489998,"B"
444202445489998,"B"
444202446489998,"C"
444202447489998,"C"
444202448489998,"E"
444202449489998,"A"
444202476489998,"D"
444202477489998,"E"
444202478489998,"E"
444202479489998,"A"
444202480489998,"B"
444202481489998,"E"
444202482489998,"E"
444202483489998,"D"
444202484489998,"A"
412222755489998,"B"
412222756489998,"A"
412222757489998,"C"
412222763489998,NA
412222764489998,NA
412222765489998,"C"
412222773489998,NA
412222774489998,NA
412222780489998,NA
412222781489998,NA
412222782489998,NA
412222784489998,NA
412222787489998,NA
412222789489998,"A"
412222790489998,NA
412222800489998,NA
412222803489998,"B"
345934185489998,"E"
345934186489998,"C"
345934188489998,"C"
345934189489998,NA
345934196489998,NA
345934201489998,"E"
345934202489998,NA
345934207489998,"E"
345934210489998,NA
345934213489998,"C"
345934220489998,NA
345934229489998,"A"
345934234489998,"E"
345934238489998,NA
345934240489998,NA
345934241489998,NA
345934244489998,"B"
345934246489998,"C"
345934271489998,"B"
345934272489998,"D"
345934278489998,NA
345934282489998,NA
345934284489998,NA
345934291489998,"E"
40403199010497,NA
40403201010497,"C"
40403203010497,"A"
40403204010497,NA
40403205010497,"E"
40403206010497,"C"
40403207010497,"A"
40403209010497,"C"
40403210010497,"C"
40403211010497,NA
40403212010497,"A"
40403213010497,"C"
40403215010497,"E"
40403216010497,"C"
40403220010497,"D"
40403221010497,"A"
40403222010497,"C"
40403224010497,"E"
40403225010497,"B"
40403226010497,"C"
40403227010497,"E"
40403228010497,"C"
40403247010497,"A"
40403248010497,"B"
40403250010497,"D"
40403251010497,"E"
40403252010497,"C"
40403254010497,"D"
40403255010497,"C"
40403257010497,"C"
40403258010497,"E"
40403259010497,"D"
40403260010497,"B"
40403261010497,"D"
40403262010497,"C"
40403264010497,"B"
40403265010497,"E"
40403266010497,"A"
40403267010497,"E"
40403268010497,"C"
40403270010497,"C"
40403271010497,"C"
40403272010497,"C"
40403277010497,"C"
40403278010497,"D"
40403279010497,"B"
40403281010497,"E"
40403282010497,"D"
40403283010497,"C"
40403284010497,"D"
40403285010497,"B"
40403286010497,"B"
40403289010497,"B"
40403291010497,"B"
40403292010497,"B"
40403293010497,"A"
40403294010497,"C"
40403296010497,"B"
40403297010497,"E"
40403298010497,"A"
40403299010497,NA
40403300010497,"A"
40403301010497,"A"
40403302010497,"A"
40403303010497,"B"
40403356010497,"E"
40403357010497,"E"
40403358010497,"E"
40403359010497,"D"
40403360010497,"D"
40403361010497,"A"
