"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","strataID"
"RaSAWD_fal",3,"A","C","Grow w/ fire","None",0,0,1,14489.0228349588,"2008_RaSAWD_fal_WEC"
"RaSAWD_fal",6,"A","B","Grow w/o fire","Grow w/o fire",0,0,1,36058.5957096429,"2008_RaSAWD_fal_WEC"
"RaSAWD_fal",3,"A","C","Grow w/ fire","None",0,0,1,41948.5180664173,"2008_RaSAWD_fal_WNE"
"RaSAWD_fal",6,"A","B","Grow w/o fire","Grow w/o fire",0,0,1,6216.55556483028,"2008_RaSAWD_fal_WNE"
"RaSPFI_fcd",1,"A","B","Regen / high fire","None",1,0,0,52964.0981127914,"2008_RaSPFI_fcd_WNE"
"RaSPFI_fcd",4,"C","B","Regen / high fire","None",1,0,0,83049.9306749251,"2008_RaSPFI_fcd_WNE"
"RaSPFI_fcd",14,"C","E","Grow w/o fire","None",0,0,1,7194.42473991675,"2008_RaSPFI_fcd_WNE"
"RaSPFI_fcd",16,"D","E","Grow w/o fire","None",0,0,1,138.963968521624,"2008_RaSPFI_fcd_WNE"
"Na0710412_fmh",5,"D","C","Overstory removal","None",1,0,0,177004.167690898,"2009_Na0710412_fmh_WEC"
"Na0710412_fmh",11,"D","E","Grow w/o fire","None",0,0,1,114829.371267677,"2009_Na0710412_fmh_WEC"
"Na0710412_fmh",18,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,99202.9346756879,"2009_Na0710412_fmh_WEC"
"Na1010471_frn",11,"C","D","Grow w/ fire","None",0,0,1,18803.3461889017,"2009_Na1010471_frn_WNE"
"Na1010471_frn",14,"C","B","Grow w/o fire","None",0,0,1,13920.9553832515,"2009_Na1010471_frn_WNE"
"Na1010471_frn",20,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,98330.4015850361,"2009_Na1010471_frn_WNE"
"RaABAMlw_fsi",6,"B","A","Regen / high fire","None",1,0,0,17076.1346842573,"2009_RaABAMlw_fsi_WEC"
"RaABAMlw_fsi",13,"B","E","Grow w/o fire","None",0,0,1,7490.71164178928,"2009_RaABAMlw_fsi_WEC"
"RaABAMlw_fsi",14,"C","E","Grow w/o fire","None",0,0,1,133687.895243681,"2009_RaABAMlw_fsi_WEC"
"RaABAMlw_fsi",15,"D","E","Grow w/o fire","None",0,0,1,32566.0561654421,"2009_RaABAMlw_fsi_WEC"
"RaMCONdy_fdd",11,"C","D","Grow w/ fire","None",0,0,1,24267.4089774378,"2009_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,8650.21768632739,"2009_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,152.928338862421,"2009_RaMCONdy_fdd_OBM"
"RaMCONdy_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,939772.708600112,"2009_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",11,"C","D","Grow w/ fire","None",0,0,1,36295.3056152696,"2009_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,69539.7618465505,"2009_RaMCONdy_fdd_WNE"
"RaMCONdy_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,60291.9950611079,"2009_RaMCONdy_fdd_WNE"
"RaMCONdy_fmd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,326319.548443612,"2009_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",11,"C","D","Grow w/ fire","None",0,0,1,135655.513422474,"2009_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,276421.982415906,"2009_RaMCONdy_fmd_WEC"
"RaMCONdy_fmd",1,"B","C","Thin / low fire","None",1,0,0,28306.7124718473,"2009_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5853.46125244231,"2009_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,31792.4511763199,"2009_RaMCONdy_fmd_WNE"
"RaMCONdy_fmd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,10097.6839750653,"2009_RaMCONdy_fmd_WNE"
"RaMCONms_fcm",7,"C","A","Regen / high fire","None",1,0,0,20085.5172896599,"2009_RaMCONms_fcm_OBM"
"RaMCONms_fcm",11,"C","D","Grow w/ fire","None",0,0,1,25898.5910665005,"2009_RaMCONms_fcm_OBM"
"RaMCONms_fcm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,27683.5855044465,"2009_RaMCONms_fcm_OBM"
"RaMCONms_fcm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,138067.201656679,"2009_RaMCONms_fcm_OBM"
"RaMCONms_fmm",7,"C","A","Regen / high fire","None",1,0,0,6750.07441039423,"2009_RaMCONms_fmm_WCB"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,4234.20911457245,"2009_RaMCONms_fmm_WCB"
"RaMCONms_fmm",15,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,9071.55619574958,"2009_RaMCONms_fmm_WCB"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,22572.8651484213,"2009_RaMCONms_fmm_WCB"
"RaMCONms_fmm",2,"E","D","Thin / low fire","None",1,0,0,14745.9378621957,"2009_RaMCONms_fmm_WEC"
"RaMCONms_fmm",11,"C","D","Grow w/ fire","None",0,0,1,7582.95978157969,"2009_RaMCONms_fmm_WEC"
"RaMCONms_fmm",16,"C","B","Regen / high fire","Grow w/o fire",0,1,0,198110.878321095,"2009_RaMCONms_fmm_WEC"
"RaOAPI_fop",10,"A","C","Grow w/ fire","None",0,0,1,1159.99421087462,"2009_RaOAPI_fop_WEC"
"RaOAPI_fop",12,"A","B","Grow w/o fire","None",0,0,1,180.324035734208,"2009_RaOAPI_fop_WEC"
"RaOAPI_fop",19,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,3172.06811428979,"2009_RaOAPI_fop_WEC"
"RaOAPI_fop",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,145.855790756445,"2009_RaOAPI_fop_WEC"
"RaPIPOm_fpd",1,"B","C","Thin / low fire","None",1,0,0,21643.2749725634,"2009_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,24777.6632369695,"2009_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",6,"B","A","Regen / high fire","None",1,0,0,5628.85440808293,"2009_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",13,"B","E","Grow w/o fire","None",0,0,1,1078.2957506554,"2009_RaPIPOm_fpd_WCB"
"RaPIPOm_fpd",1,"B","C","Thin / low fire","None",1,0,0,50196.4840315698,"2009_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,37953.1894221367,"2009_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",13,"B","E","Grow w/o fire","None",0,0,1,3.63797880709171e-12,"2009_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,19512.7707244135,"2009_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",19,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,2500.85329034993,"2009_RaPIPOm_fpd_WEC"
"RaPIPOm_fpd",1,"B","C","Thin / low fire","None",1,0,0,25734.684495699,"2009_RaPIPOm_fpd_WNE"
"RaPIPOm_fpd",4,"D","C","Overstory removal","None",1,0,0,4662.0785466017,"2009_RaPIPOm_fpd_WNE"
