"type","REST_ACRES","YEAR","BpS_Code","AREA_STRATA","REST_PCT"
"both",843663.778873675,2017,"RaMCONdy_fdd",3633144.1547783,0.232213130812355
"passive",419569.652699004,2017,"RaMCONdy_fdd",3633144.1547783,0.115483899020959
"both",476492.779870458,2017,"RaMCONdy_fmd",1440735.95580354,0.330728734818522
"passive",91892.803248823,2017,"RaMCONdy_fmd",1440735.95580354,0.0637818490464284
"active",37777.0233602995,2017,"RaMCONms_fcm",374149.422575473,0.100967744652016
"both",155381.824346795,2017,"RaMCONms_fcm",374149.422575473,0.415293503
"passive",9384.50470298889,2017,"RaMCONms_fcm",374149.422575473,0.0250822375680557
"both",99869.3514466152,2017,"RaMCONms_fmm",841001.107317699,0.11875055880145
"passive",169035.14145497,2017,"RaMCONms_fmm",841001.107317699,0.200992769193959
"passive",84995.5860317913,2017,"RaPIPOm_fpd",261593.740418722,0.324914449006855
"passive",178097.312979622,2017,"RaSAWD_fal",508215.745630139,0.350436432776789
"active",78980.3635731668,2017,"RaSPFI_fcd",823604.392465863,0.0958959960578894
"passive",69709.7122925485,2017,"RaSPFI_fcd",823604.392465863,0.0846398014996475
"active",115681.389787488,2018,"Na0710412_fmh",846368.968110383,0.136679621
"passive",56613.7279975719,2018,"Na0710412_fmh",846368.968110383,0.066890127273887
"passive",257768.00122421,2018,"Na1010471_frn",499500.037924445,0.516052015321769
"active",2198.61735945797,2018,"RaABAMlw_fsi",233847.363677325,0.00940193348722863
"both",13680.0906521494,2018,"RaABAMlw_fsi",233847.363677325,0.058500085
"passive",55859.6792934855,2018,"RaABAMlw_fsi",233847.363677325,0.238872392722646
"both",857284.721785102,2018,"RaMCONdy_fdd",2931396.04728709,0.292449299908994
"passive",193260.196717897,2018,"RaMCONdy_fdd",2931396.04728709,0.0659276991577965
"both",253434.968786355,2018,"RaMCONdy_fmd",1698285.44071413,0.149229901352616
"passive",374170.146396661,2018,"RaMCONdy_fmd",1698285.44071413,0.220322295314103
