"strataID","YEAR","BpS_Code","SCLASS","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N","AREA_STRATA","avg","low","high","departure"
"2007_RaMCONms_fmm",2007,"RaMCONms_fmm","C","C",4.78408310952443,193957.21507795,0.0451526333399007,21262132351.2824,20,966,899111.434562629,112528.369815381,93949.2291347248,131107.518588039,62849.6964899111
"2007_RaMCONms_fmm",2007,"RaMCONms_fmm","D","D",0.253664285272918,70041.3121272866,6.08908559280777e-05,136031761.991407,1,316,899111.434562629,86690.3114100267,70041.3121272866,103339.31878477,0
"2007_RaMCONms_fmm",2007,"RaMCONms_fmm","E","E",1.70673410705819,150059.593608634,0.00782649201334428,6531362320.79676,5,920,899111.434562629,170128.570028363,150059.593608634,190197.56353121,0
"2007_RaPIPOm_fpd",2007,"RaPIPOm_fpd","A","A",2.15713820656181,33233.3826126327,0.036733645717345,6764626562.8567,3,604,171840.758975862,18510.885376638,15314.1791654596,21707.5915878165,11525.7910248161
"2007_RaPIPOm_fpd",2007,"RaPIPOm_fpd","B",NA,0,9378.27815741129,NA,NA,NA,NA,171840.758975862,11843.2924312971,9378.27815741129,14308.3060178199,0
"2007_RaPIPOm_fpd",2007,"RaPIPOm_fpd","C","C",0.51697386857761,58883.9160915563,0.000234317853834179,407929103.751632,1,316,171840.758975862,63931.6596834046,58883.9160915563,68979.3967453041,0
"2007_RaPIPOm_fpd",2007,"RaPIPOm_fpd","D","D",1.08246898127068,67411.509803396,0.00915271878491154,3782277609.89579,2,604,171840.758975862,72797.2004152283,67411.509803396,78182.8911989013,0
"2007_RaPIPOm_fpd",2007,"RaPIPOm_fpd","E",NA,0,2933.67231086628,NA,NA,NA,NA,171840.758975862,4757.7253653134,2933.67231086628,6581.77824791976,0
"2007_RaSAWD_fal",2007,"RaSAWD_fal","A","A",1.5561491829899,156048.481849815,0.00483821339338857,6941571085.61053,6,966,574760.097636778,144378.590454724,126281.893462286,162475.287447162,0
"2007_RaSAWD_fal",2007,"RaSAWD_fal","B","B",1.01879301293706,93519.928456921,0.000880554847323318,2684434378.30835,2,362,574760.097636778,125089.482944247,108527.505766438,141651.459547295,-15007.577309517
"2007_RaSAWD_fal",2007,"RaSAWD_fal","C","C",5.63081196972053,325191.687330042,0.1411172384492,24774766996.6406,4,650,574760.097636778,305292.035733009,285392.361720333,325191.687330042,0
"2007_RaSAWD_fal",2007,"RaSAWD_fal","D",NA,0,0,NA,NA,NA,NA,574760.097636778,NA,NA,NA,0
"2007_RaSAWD_fal",2007,"RaSAWD_fal","E",NA,0,0,NA,NA,NA,NA,574760.097636778,NA,NA,NA,0
"2007_RaSPFI_fcd",2007,"RaSPFI_fcd","A","A",0.803764658541382,34091.6160667644,0.00176394056233332,4128280324.05387,2,920,825678.574784173,24918.3526969481,15745.0876757746,34091.6160667644,0
"2007_RaSPFI_fcd",2007,"RaSPFI_fcd","B","B",1.34806400282483,110686.660622617,0.00150388632222699,863789647.059378,3,316,825678.574784173,183825.21866829,160645.844956945,207004.593205313,-49959.1843343273
"2007_RaSPFI_fcd",2007,"RaSPFI_fcd","C","C",2.22990778774927,223612.060300526,0.00989379070792853,10723730232.8087,7,966,825678.574784173,203455.447704425,181141.788896277,225769.091650359,0
"2007_RaSPFI_fcd",2007,"RaSPFI_fcd","D","D",3.71345507397632,190703.327615886,0.0109452576983963,7818599529.50316,8,362,825678.574784173,170362.381709969,150021.434978374,190703.327615886,0
"2007_RaSPFI_fcd",2007,"RaSPFI_fcd","E","E",5.50459324807401,266584.91017838,0.023532336303978,15340945556.4963,7,362,825678.574784173,243117.179784291,219649.449390203,266584.91017838,0
"2008_Na0710412_fmh",2008,"Na0710412_fmh","A","A",2.44353358361889,147427.533779296,0.0137347654309594,12508508793.0956,5,948,873772.145449515,128890.457713585,110353.381647873,147427.533779296,0
"2008_Na0710412_fmh",2008,"Na0710412_fmh","B","B",1.65457523010906,176206.793927082,0.00617140326944715,10600448035.0578,5,948,873772.145449515,198269.720596744,176206.793927082,220332.630664736,0
"2008_Na0710412_fmh",2008,"Na0710412_fmh","C","C",0.37832326783481,118190.328138127,0.000129807525846055,302857996.737957,1,328,873772.145449515,139304.9164594,119426.845680397,159182.979374454,-1236.51754226933
"2008_Na0710412_fmh",2008,"Na0710412_fmh","D","D",2.45753473308095,55420.0084057356,0.00451047528651739,1716240011.19035,4,328,873772.145449515,43045.0504955043,30670.093459045,55420.0084057356,0
"2008_Na0710412_fmh",2008,"Na0710412_fmh","E","E",3.91871980432293,376527.481199274,0.0352507461077623,21141630957.8938,6,948,873772.145449515,364261.995815421,340605.111279954,387918.914428002,0
"2008_Na1010471_frn",2008,"Na1010471_frn","A","A",2.24867626214612,70760.9926890116,0.0127421302374598,3747345946.51708,13,911,501872.891501246,60660.0022677787,50559.0168652746,70760.9926890116,0
"2008_Na1010471_frn",2008,"Na1010471_frn","B","B",3.02218867684987,160845.299206998,0.00700681394866832,1748723441.12455,7,328,501872.891501246,175282.166773957,160845.299206998,189719.033839042,0
"2008_Na1010471_frn",2008,"Na1010471_frn","C","C",2.35849661599807,53091.800217517,0.0140738092450643,3173635887.36744,13,911,501872.891501246,24853.7272505175,17841.7910757379,31865.6639271699,21226.1362903471
"2008_Na1010471_frn",2008,"Na1010471_frn","D",NA,0,37836.7021744078,NA,NA,NA,NA,501872.891501246,46886.2483111571,37836.7021744078,55935.7939460335,0
"2008_Na1010471_frn",2008,"Na1010471_frn","E",NA,0,179338.097213311,NA,NA,NA,NA,501872.891501246,194190.753924057,179338.097213311,209043.392065505,0
"2008_RaABAMlw_fsi",2008,"RaABAMlw_fsi","A","A",1.96421148859047,42475.5685614624,0.00294005027277516,1713233539.35624,3,328,278640.169167595,36653.4181712873,30831.2677811123,42475.5685614624,0
