"PLT_CN","CONDID","sclass"
216960926020004,1,"A"
216960927020004,1,"E"
216960930020004,2,"A"
216960937020004,1,"A"
216960953020004,3,"A"
216960954020004,1,"C"
216960956020004,1,"D"
216960958020004,1,"B"
216960969020004,1,"E"
216960973020004,1,"E"
216960974020004,1,"B"
216960978020004,1,"C"
216960980020004,1,"E"
216960980020004,2,"C"
216960983020004,1,"C"
216960985020004,1,"A"
216960985020004,2,"C"
216960986020004,1,"A"
216960988020004,1,"B"
216960990020004,1,"E"
216960991020004,1,"E"
216960993020004,1,"C"
216960993020004,2,"C"
216960994020004,1,"B"
216960995020004,1,"B"
216960999020004,1,"B"
216961004020004,1,"B"
216961004020004,2,"D"
216961006020004,2,"C"
216961007020004,1,"A"
216961009020004,1,"E"
216961010020004,1,"A"
216961011020004,1,"D"
216961012020004,1,"C"
216961018020004,1,"D"
216961018020004,3,"D"
216961018020004,6,"B"
216961019020004,1,"B"
216961024020004,1,"B"
216961033020004,1,"B"
216961052020004,1,"C"
216961058020004,1,"E"
216961059020004,2,"B"
216961069020004,1,"E"
216961075020004,1,"B"
216961075020004,2,"A"
216961077020004,1,"E"
216961080020004,1,"D"
216961087020004,1,"B"
216961087020004,2,"A"
216961088020004,1,"E"
216961094020004,1,"E"
216961096020004,2,"A"
216961096020004,3,"A"
216961098020004,1,"C"
216961100020004,1,"D"
216961109020004,1,"B"
216961115020004,1,"C"
216961121020004,1,"E"
216961123020004,1,"E"
216961124020004,1,"E"
216961130020004,1,"C"
216961135020004,1,"D"
216961137020004,1,"B"
216961152020004,1,"E"
216961155020004,1,"D"
216961179020004,2,"C"
216961196020004,3,"C"
216961204020004,1,"C"
216961213020004,1,"A"
216961215020004,1,"B"
216961216020004,1,"D"
216961217020004,1,"E"
216961227020004,1,"C"
216961235020004,1,"C"
216961248020004,1,"E"
216961250020004,1,"C"
216961252020004,1,"E"
216961257020004,1,"E"
216961258020004,1,"B"
216961258020004,2,"C"
216961259020004,1,"E"
216961259020004,2,"C"
216961268020004,1,"D"
216961268020004,2,"C"
216961271020004,1,"B"
216961279020004,1,"D"
216961282020004,1,"A"
216961282020004,2,"A"
216961287020004,1,"E"
216961301020004,1,"E"
216961302020004,1,"E"
216961307020004,1,"D"
216961307020004,2,"A"
216961317020004,1,"C"
216961317020004,2,"A"
216961319020004,1,"B"
216961320020004,1,"E"
216961322020004,2,"B"
216961323020004,1,"B"
216961325020004,1,"D"
216961326020004,1,"C"
216961328020004,1,"B"
216961330020004,1,"B"
216961335020004,1,"E"
216961338020004,1,"C"
216961358020004,1,"A"
216961359020004,1,"B"
216961360020004,1,"C"
216961360020004,2,"C"
216961369020004,1,"B"
216961370020004,1,"D"
216961370020004,2,"C"
216961371020004,1,"E"
216961373020004,1,"E"
216961374020004,1,"B"
216961379020004,1,"A"
216961384020004,1,"D"
216961385020004,1,"E"
216961386020004,1,"E"
216961389020004,1,"C"
216961394020004,1,"A"
216961396020004,1,"E"
216961396020004,2,"D"
216961400020004,1,"A"
216961407020004,1,"D"
216961408020004,1,"B"
216961410020004,1,"A"
216961410020004,2,"C"
216961414020004,1,"E"
216961416020004,1,"B"
216961416020004,2,"A"
216961420020004,2,"C"
216961421020004,1,"B"
216961426020004,1,"A"
216961427020004,1,"E"
216961427020004,2,"C"
216961440020004,1,"B"
216961445020004,1,"C"
216961445020004,2,"A"
216961448020004,1,"A"
216961448020004,2,"C"
216961450020004,1,"E"
216961454020004,1,"C"
216961461020004,1,"B"
216961465020004,1,"A"
216961467020004,1,"E"
216961472020004,1,"E"
216961480020004,1,"A"
216961480020004,2,"A"
216961485020004,1,"C"
216961493020004,1,"C"
216961493020004,3,"C"
216961494020004,1,"C"
216961495020004,1,"B"
216961518020004,1,"A"
216961527020004,1,"C"
216961528020004,1,"B"
216961532020004,1,"C"
216961532020004,2,"E"
216961534020004,1,"A"
216961536020004,1,"A"
216961537020004,1,"B"
216961538020004,1,"E"
216961559020004,1,"C"
216961561020004,1,"B"
216961562020004,1,"B"
216961565020004,1,"E"
216961570020004,1,"B"
216961571020004,1,"A"
216961576020004,1,"B"
216961580020004,1,"B"
216961584020004,1,"E"
216961588020004,1,"A"
216961596020004,1,"A"
216961599020004,1,"C"
216961606020004,1,"E"
216961607020004,1,"C"
216961613020004,1,"C"
216961613020004,2,"C"
216961615020004,1,"B"
216961616020004,1,"E"
216961622020004,1,"B"
216961624020004,1,"E"
216961627020004,1,"C"
216961628020004,1,"C"
216961630020004,1,"A"
216961637020004,1,"E"
216961639020004,1,"C"
216961647020004,1,"C"
216961657020004,1,"C"
216961659020004,1,"D"
216961664020004,2,"A"
216961665020004,1,"E"
216961670020004,1,"C"
216961671020004,2,"C"
216961671020004,3,"D"
216961678020004,1,"E"
216961681020004,1,"B"
216961681020004,2,"A"
216961682020004,1,"A"
216961683020004,1,"A"
216961684020004,1,"B"
216961686020004,1,"E"
216961688020004,1,"B"
216961688020004,2,"D"
216961692020004,1,"A"
216961693020004,1,"C"
216961705020004,1,"B"
216961714020004,1,"C"
216961716020004,1,"B"
216961717020004,1,"D"
216961717020004,2,"A"
216961724020004,1,"A"
216961724020004,3,"A"
216961727020004,1,"B"
216961729020004,1,"D"
216961729020004,3,"A"
216961735020004,1,"B"
216961746020004,2,"C"
216961748020004,1,"B"
216961752020004,1,"B"
216961754020004,1,"B"
216961758020004,1,"D"
216961769020004,1,"D"
216961772020004,1,"B"
216961775020004,1,"B"
216961775020004,2,"D"
216961776020004,1,"E"
216961777020004,1,"E"
238861030489998,1,"E"
238861031489998,1,"D"
238861031489998,2,"C"
238861032489998,1,"C"
238861033489998,1,"E"
238861034489998,1,"E"
238861035489998,1,"E"
238861036489998,1,"D"
238861036489998,2,"C"
238861037489998,1,"B"
238861038489998,1,"D"
238861038489998,2,"D"
238861039489998,1,"C"
238861041489998,1,"D"
238861041489998,2,"A"
238861042489998,1,"E"
238861043489998,2,"D"
238861044489998,1,"D"
238861045489998,1,"B"
238861046489998,1,"E"
238861047489998,1,"E"
238861048489998,1,"B"
238861049489998,1,"E"
238861051489998,1,"D"
238861052489998,1,"C"
238861053489998,1,"E"
238861054489998,1,"B"
238861054489998,2,"D"
238861055489998,1,"D"
238861056489998,1,"E"
238861057489998,1,"E"
238861057489998,2,"C"
238861058489998,1,"B"
238861058489998,2,"A"
238861059489998,1,"D"
238861060489998,1,"E"
238861061489998,1,"E"
238861061489998,2,"C"
238861062489998,1,"B"
238861063489998,2,"A"
238861064489998,1,"C"
238861064489998,2,"C"
238861065489998,1,"C"
238861066489998,1,"B"
238861067489998,1,"C"
238861067489998,2,"C"
238861068489998,1,"C"
238861069489998,1,"C"
238861070489998,1,"A"
238861071489998,1,"B"
238861071489998,2,"D"
238861073489998,1,"C"
238861074489998,1,"C"
238861075489998,1,"B"
238861076489998,1,"A"
238861076489998,2,"C"
238861077489998,1,"E"
238861078489998,1,"A"
238861079489998,1,"D"
238861079489998,2,"B"
238861080489998,1,"A"
238861081489998,1,"B"
238861082489998,1,"C"
238861082489998,2,"A"
238861083489998,1,"A"
238861083489998,2,"C"
238861084489998,1,"C"
238861085489998,1,"B"
238861086489998,1,"B"
238861086489998,2,"C"
238861087489998,1,"B"
238861088489998,1,"B"
238861088489998,3,"A"
238861090489998,1,"D"
238861091489998,1,"C"
238861091489998,2,"D"
238861092489998,1,"B"
238861094489998,2,"C"
238861095489998,1,"E"
238861096489998,1,"C"
238861097489998,1,"D"
238861099489998,1,"D"
238861100489998,1,"E"
238861102489998,1,"C"
238861103489998,1,"A"
238861103489998,2,"C"
238861104489998,1,"B"
238861105489998,1,"A"
238861105489998,2,"E"
238861106489998,1,"C"
238861106489998,3,"C"
238861107489998,1,"C"
238861108489998,1,"B"
238861108489998,2,"A"
238861109489998,1,"C"
238861110489998,1,"B"
238861111489998,1,"B"
238861112489998,1,"A"
238861113489998,1,"C"
238861114489998,1,"C"
238861115489998,1,"B"
238861117489998,2,"A"
238861122489998,2,"A"
238861123489998,1,"E"
238861123489998,2,"C"
238861124489998,1,"C"
238861125489998,1,"C"
238861126489998,1,"D"
238861127489998,1,"A"
238861127489998,2,"D"
238861128489998,1,"E"
238861131489998,1,"E"
238861132489998,1,"E"
238861132489998,2,"A"
238861133489998,1,"E"
238861137489998,1,"E"
238861138489998,1,"B"
238861139489998,1,"A"
238861139489998,2,"E"
238861140489998,1,"A"
238861140489998,2,"A"
238861141489998,1,"B"
238861142489998,1,"C"
238861142489998,2,"A"
238861143489998,1,"C"
238861144489998,1,"E"
238861145489998,1,"D"
238861146489998,1,"C"
238861146489998,2,"A"
238861147489998,1,"C"
238861148489998,1,"C"
238861149489998,2,"D"
238861149489998,3,"D"
238861151489998,1,"B"
238861152489998,1,"A"
238861152489998,2,"C"
238861153489998,1,"D"
238861154489998,1,"E"
238861155489998,1,"C"
238861155489998,2,"B"
238861156489998,1,"A"
238861157489998,1,"E"
238861157489998,2,"A"
238861158489998,1,"A"
238861158489998,2,"C"
238861159489998,1,"D"
238861161489998,1,"B"
238861162489998,1,"A"
238861163489998,1,"B"
238861163489998,2,"A"
238861164489998,1,"B"
238861165489998,1,"C"
238861166489998,1,"D"
238861167489998,1,"E"
238861168489998,1,"B"
238861169489998,1,"A"
238861169489998,2,"D"
238861170489998,1,"D"
238861171489998,1,"E"
238861172489998,1,"E"
238861173489998,1,"D"
238861175489998,1,"B"
238861176489998,1,"B"
238861177489998,1,"C"
238861178489998,1,"A"
238861178489998,2,"C"
238861179489998,1,"B"
238861180489998,1,"C"
238861181489998,1,"D"
238861182489998,1,"C"
238861182489998,2,"C"
238861183489998,1,"B"
238861184489998,1,"E"
238861185489998,1,"B"
238861186489998,1,"B"
238861187489998,1,"C"
238861188489998,1,"B"
238861190489998,1,"A"
238861190489998,3,"C"
238861191489998,1,"E"
238861191489998,2,"A"
238861193489998,1,"B"
238861195489998,2,"A"
238861196489998,1,"E"
238861197489998,1,"B"
238861198489998,1,"C"
238861198489998,3,"C"
238861199489998,1,"C"
238861200489998,1,"C"
238861201489998,1,"D"
238861201489998,2,"D"
238861202489998,1,"E"
238861203489998,1,"C"
238861204489998,1,"E"
238861205489998,1,"E"
238861205489998,2,"A"
238861206489998,1,"E"
238861206489998,2,"A"
238861207489998,1,"C"
238861208489998,1,"B"
238861209489998,1,"B"
238861210489998,1,"B"
238861211489998,1,"C"
238861212489998,1,"C"
238861213489998,1,"C"
238861215489998,1,"A"
238861215489998,3,"C"
238861217489998,1,"E"
238861219489998,1,"B"
238861220489998,1,"E"
238861221489998,1,"D"
238861222489998,1,"B"
238861222489998,2,"A"
238861223489998,1,"B"
238861224489998,1,"A"
238861225489998,1,"E"
238861225489998,3,"A"
238861226489998,1,"D"
238861227489998,1,"E"
238861228489998,1,"E"
238861228489998,2,"C"
238861229489998,1,"E"
238861230489998,2,"A"
238861232489998,1,"C"
238861232489998,2,"A"
238861233489998,1,"B"
238861236489998,1,"E"
238861238489998,1,"C"
238861238489998,2,"A"
238861239489998,1,"E"
238861240489998,1,"C"
238861240489998,2,"C"
238861241489998,1,"B"
238861243489998,1,"E"
238861244489998,1,"A"
238861245489998,2,"D"
238861248489998,1,"B"
238861249489998,1,"D"
238861249489998,2,"C"
238861251489998,1,"E"
238861252489998,1,"C"
238861252489998,2,"E"
238861253489998,1,"E"
238861254489998,1,"E"
238861255489998,1,"E"
238861256489998,1,"E"
238861257489998,1,"C"
238861257489998,2,"A"
238861258489998,1,"E"
238861258489998,3,"D"
238861259489998,1,"C"
238861260489998,1,"C"
238861261489998,1,"D"
238861261489998,2,"B"
238861262489998,1,"E"
238861264489998,1,"B"
238861265489998,1,"E"
238861266489998,1,"C"
238861267489998,1,"B"
238861268489998,1,"D"
238861269489998,1,"C"
238861269489998,2,"A"
238861270489998,1,"D"
238861271489998,1,"E"
238861272489998,1,"E"
238861273489998,1,"C"
238861274489998,1,"B"
238861275489998,1,"C"
238861276489998,1,"C"
238861276489998,2,"A"
238861277489998,1,"C"
238861277489998,3,"A"
238861278489998,1,"C"
238861279489998,1,"B"
238861280489998,1,"A"
238861280489998,2,"A"
238861281489998,1,"E"
238861282489998,1,"A"
238861282489998,2,"A"
238861282489998,3,"A"
238861283489998,1,"C"
238861285489998,1,"C"
238861287489998,1,"A"
238861287489998,2,"A"
238861292489998,1,"C"
238861293489998,1,"D"
238861294489998,1,"B"
238861295489998,1,"D"
238861297489998,1,"E"
238861298489998,1,"E"
238861300489998,1,"C"
238861301489998,1,"E"
238861301489998,2,"D"
238861302489998,1,"D"
238861303489998,1,"D"
238861303489998,2,"D"
238861304489998,1,"E"
238861305489998,1,"B"
238861306489998,1,"B"
238861307489998,1,"E"
238861307489998,2,"A"
238861308489998,1,"A"
238861309489998,1,"E"
238861310489998,1,"B"
238861311489998,1,"D"
238861312489998,1,"C"
238861313489998,1,"E"
238861314489998,1,"B"
238861315489998,1,"A"
238861316489998,1,"E"
238861317489998,1,"A"
238861319489998,1,"A"
238861320489998,1,"B"
238861321489998,1,"A"
238861322489998,1,"A"
238861323489998,1,"C"
238861324489998,1,"C"
238861325489998,1,"E"
238861325489998,2,"D"
238861326489998,1,"E"
238861327489998,1,"B"
238861328489998,1,"E"
238861329489998,1,"E"
238861330489998,1,"E"
238861331489998,1,"E"
238861332489998,1,"C"
238861333489998,1,"A"
238861334489998,1,"D"
238861335489998,1,"D"
238861336489998,1,"E"
238861337489998,1,"E"
238861338489998,1,"E"
238861338489998,3,"A"
238861339489998,1,"B"
238861339489998,2,"D"
238861340489998,1,"A"
238861341489998,1,"C"
238861342489998,1,"E"
238861343489998,1,"D"
238861343489998,2,"A"
238861344489998,1,"E"
238861344489998,2,"C"
238861345489998,1,"E"
238861346489998,1,"E"
238861347489998,1,"E"
238861348489998,1,"D"
238861349489998,1,"A"
238861350489998,1,"E"
238861351489998,1,"B"
238861352489998,1,"B"
238861353489998,1,"E"
238861354489998,1,"B"
238861354489998,4,"A"
238861355489998,1,"A"
238861355489998,3,"C"
238861356489998,1,"B"
238861357489998,1,"E"
238861358489998,1,"D"
238861359489998,1,"B"
238861359489998,2,"A"
238861360489998,1,"D"
238861361489998,1,"C"
238861362489998,1,"C"
238861363489998,1,"A"
238861364489998,2,"A"
238861367489998,1,"C"
238861368489998,1,"C"
238861369489998,1,"C"
238861370489998,1,"E"
238861371489998,1,"B"
238861372489998,1,"D"
238861373489998,1,"E"
238861373489998,2,"A"
238861374489998,1,"C"
238861377489998,1,"D"
238861377489998,2,"B"
238861378489998,1,"A"
238861378489998,2,"C"
238861379489998,1,"B"
238861380489998,1,"C"
238861380489998,2,"A"
238861382489998,1,"C"
238861383489998,1,"C"
238861384489998,1,"A"
238861385489998,1,"E"
238861386489998,1,"E"
238861387489998,1,"E"
238861388489998,2,"A"
238861389489998,1,"E"
238861391489998,1,"E"
238861393489998,2,"C"
238861394489998,1,"A"
238861395489998,1,"A"
238861396489998,1,"E"
238861396489998,2,"C"
238861397489998,1,"C"
238861398489998,1,"E"
238861399489998,1,"E"
238861399489998,2,"C"
238861401489998,1,"B"
238861401489998,2,"C"
238861402489998,1,"C"
238861403489998,1,"E"
238861404489998,1,"E"
238861405489998,1,"D"
238861405489998,2,"D"
238861406489998,1,"D"
238861407489998,1,"E"
238861408489998,1,"A"
238861408489998,2,"A"
238861409489998,1,"D"
238861410489998,1,"C"
238861411489998,1,"B"
238861412489998,1,"B"
238861417489998,1,"E"
238861418489998,1,"A"
238861418489998,2,"A"
238861421489998,1,"E"
238861422489998,1,"E"
238861423489998,1,"B"
238861424489998,1,"B"
238861425489998,1,"B"
238861426489998,1,"D"
238861427489998,1,"D"
238861427489998,2,"A"
238861428489998,1,"D"
238861429489998,1,"B"
238861430489998,1,"B"
238861430489998,3,"A"
238861433489998,1,"A"
238861434489998,1,"A"
238861435489998,1,"C"
238861436489998,1,"A"
238861437489998,1,"A"
238861437489998,3,"B"
238861438489998,1,"C"
238861439489998,1,"B"
238861440489998,1,"E"
238861441489998,1,"C"
238861442489998,1,"D"
238861442489998,2,"C"
238861443489998,1,"C"
238861443489998,2,"D"
238861444489998,1,"C"
238861444489998,2,"D"
238861445489998,1,"A"
238861446489998,1,"A"
238861447489998,1,"E"
238861448489998,1,"E"
238861449489998,1,"C"
238861449489998,2,"A"
238861450489998,1,"E"
238861451489998,1,"B"
238861453489998,1,"C"
238861454489998,1,"E"
238861455489998,1,"E"
238861456489998,1,"D"
238861457489998,1,"B"
238861457489998,3,"A"
238861458489998,1,"E"
238861459489998,1,"D"
238861459489998,2,"D"
238861460489998,1,"E"
238861461489998,1,"B"
238861462489998,1,"C"
238861462489998,2,"C"
238861463489998,1,"A"
238861464489998,2,"A"
238861465489998,1,"D"
238861466489998,1,"C"
238861466489998,3,"C"
238861467489998,1,"C"
238861468489998,1,"A"
238861468489998,2,"A"
238861469489998,1,"D"
238861470489998,2,"A"
238861472489998,1,"E"
238861475489998,1,"C"
238861475489998,2,"C"
238861476489998,1,"C"
238861477489998,1,"A"
238861477489998,3,"A"
238861478489998,1,"C"
238861481489998,1,"E"
238861482489998,1,"D"
238861482489998,2,"C"
238861483489998,1,"B"
238861485489998,1,"C"
238861487489998,1,"C"
238861488489998,1,"C"
238861489489998,1,"E"
238861491489998,1,"C"
238861492489998,1,"E"
238861493489998,1,"E"
238861494489998,1,"D"
238861495489998,1,"B"
238861496489998,1,"E"
238861497489998,1,"B"
238861497489998,3,"C"
238861498489998,1,"B"
238861499489998,1,"C"
238861499489998,2,"A"
238861500489998,1,"B"
238861500489998,3,"A"
238861501489998,1,"B"
238861502489998,1,"A"
238861503489998,1,"C"
238861504489998,1,"C"
238861507489998,1,"C"
238861509489998,1,"A"
238861509489998,2,"A"
238861510489998,1,"B"
238861511489998,1,"A"
238861511489998,3,"A"
238861512489998,1,"C"
238861513489998,1,"C"
238861514489998,1,"C"
238861516489998,1,"D"
238861517489998,1,"D"
238861517489998,3,"A"
238861518489998,1,"B"
238861519489998,1,"E"
238861521489998,1,"C"
238861522489998,1,"E"
238861524489998,1,"C"
238861525489998,1,"C"
238861526489998,1,"C"
238861527489998,1,"D"
238861528489998,1,"A"
238861528489998,2,"C"
238861529489998,1,"C"
238861530489998,1,"D"
238861532489998,1,"A"
238861534489998,1,"C"
238861535489998,1,"C"
238861536489998,1,"A"
238861537489998,1,"A"
238861538489998,1,"B"
238861539489998,1,"C"
238861541489998,1,"E"
238861542489998,1,"C"
238861543489998,1,"C"
238861544489998,1,"A"
238861544489998,2,"E"
238861547489998,2,"C"
238861548489998,1,"C"
238861548489998,2,"C"
238861549489998,1,"B"
238861550489998,1,"C"
238861551489998,1,"A"
238861551489998,2,"A"
238861552489998,1,"B"
238861552489998,4,"A"
238861553489998,1,"E"
238861554489998,1,"B"
238861554489998,2,"A"
238861555489998,1,"A"
238861555489998,2,"C"
238861557489998,1,"A"
238861558489998,1,"B"
238861559489998,1,"E"
238861560489998,1,"B"
238861560489998,2,"A"
238861561489998,3,"A"
238861562489998,1,"E"
238861564489998,1,"E"
238861565489998,1,"D"
238861565489998,2,"A"
238861566489998,1,"C"
238861566489998,2,"B"
238861567489998,1,"D"
238861568489998,2,"C"
238861569489998,2,"A"
238861570489998,3,"C"
238861571489998,1,"C"
238861573489998,1,"B"
238861579489998,1,"C"
238861580489998,1,"E"
238861581489998,1,"C"
238861584489998,1,"E"
238861584489998,2,"C"
238861585489998,1,"E"
238861586489998,1,"C"
238861587489998,1,"E"
238861588489998,1,"D"
238861589489998,2,"A"
238861590489998,1,"E"
238861592489998,1,"B"
238861593489998,1,"B"
238861594489998,1,"D"
238861595489998,1,"D"
238861596489998,1,"D"
238861597489998,1,"B"
238861598489998,1,"D"
238861600489998,1,"E"
238861601489998,1,"A"
238861602489998,1,"E"
238861603489998,1,"B"
238861603489998,2,"A"
238861604489998,1,"E"
238861605489998,1,"A"
238861605489998,2,"A"
238861606489998,1,"E"
238861607489998,1,"A"
238861608489998,1,"A"
238861609489998,1,"C"
238861610489998,1,"E"
238861611489998,1,"E"
238861612489998,1,"D"
238861612489998,2,"C"
238861613489998,1,"D"
238861614489998,1,"E"
238861615489998,2,"C"
238861616489998,1,"C"
238861617489998,1,"C"
238861618489998,1,"C"
238861619489998,1,"B"
238861620489998,1,"D"
238861621489998,1,"B"
238861623489998,1,"A"
238861624489998,1,"C"
238861624489998,2,"A"
238861625489998,1,"B"
238861626489998,1,"E"
238861627489998,1,"D"
238861629489998,1,"E"
238861630489998,1,"D"
238861631489998,1,"C"
238861632489998,1,"D"
238861633489998,1,"B"
238861634489998,1,"E"
238861635489998,1,"A"
238861635489998,2,"A"
238861637489998,1,"B"
238861638489998,1,"D"
238861639489998,1,"C"
238861640489998,1,"B"
238861641489998,1,"E"
238861642489998,1,"E"
238861643489998,1,"C"
238861643489998,2,"A"
238861644489998,1,"D"
238861645489998,1,"C"
238861646489998,1,"E"
238861648489998,1,"C"
238861649489998,1,"C"
238861650489998,1,"D"
238861651489998,1,"D"
238861653489998,1,"A"
238861654489998,1,"A"
238861655489998,1,"D"
238861655489998,3,"A"
238861656489998,1,"D"
238861657489998,1,"C"
238861658489998,1,"E"
238861659489998,1,"E"
238861660489998,1,"E"
238861661489998,1,"E"
238861662489998,1,"A"
238861663489998,1,"B"
238861664489998,1,"E"
238861664489998,2,"C"
238861665489998,1,"E"
238861666489998,1,"B"
238861667489998,1,"B"
238861668489998,1,"A"
238861669489998,1,"A"
238861670489998,1,"A"
238861671489998,2,"A"
238861673489998,1,"A"
238861674489998,1,"B"
238861675489998,1,"B"
238861678489998,1,"C"
238861678489998,2,"A"
238861679489998,1,"C"
238861680489998,1,"E"
238861681489998,1,"A"
238861682489998,1,"C"
238861683489998,1,"D"
238861684489998,1,"E"
238861685489998,1,"D"
238861686489998,1,"D"
238861687489998,1,"B"
238861688489998,1,"A"
238861689489998,1,"D"
238861690489998,1,"E"
238861692489998,1,"B"
238861693489998,1,"E"
238861694489998,1,"E"
238861694489998,2,"D"
238861696489998,1,"E"
238861697489998,1,"B"
238861698489998,1,"D"
238861699489998,1,"D"
238861699489998,2,"C"
238861700489998,1,"E"
238861701489998,1,"E"
238861702489998,1,"A"
238861703489998,1,"B"
238861704489998,1,"B"
238861706489998,1,"B"
238861706489998,2,"C"
238861707489998,1,"B"
238861708489998,1,"C"
238861709489998,1,"C"
238861710489998,1,"C"
238861710489998,2,"A"
238861713489998,1,"C"
238861713489998,2,"A"
238861715489998,1,"C"
238861715489998,2,"A"
238861722489998,1,"A"
238861723489998,1,"B"
238861725489998,1,"A"
238861732489998,1,"E"
238861733489998,1,"E"
238861733489998,2,"C"
238861734489998,1,"E"
238861735489998,2,"C"
238861736489998,1,"E"
238861736489998,2,"A"
238861737489998,1,"A"
238861738489998,1,"C"
238861739489998,1,"C"
238861745489998,1,"C"
238861750489998,1,"A"
238861751489998,1,"C"
238861752489998,2,"C"
238861753489998,1,"A"
238861754489998,1,"E"
238861755489998,1,"B"
238861756489998,1,"C"
238861758489998,1,"E"
238861759489998,1,"C"
238861759489998,3,"A"
238861760489998,1,"E"
238861761489998,1,"E"
238861762489998,2,"E"
238861763489998,1,"D"
238861763489998,3,"D"
238861764489998,1,"D"
238861765489998,1,"D"
238861766489998,1,"D"
238861767489998,1,"C"
238861767489998,2,"C"
238861768489998,1,"E"
238861769489998,1,"C"
238861770489998,1,"C"
238861771489998,1,"E"
238861771489998,2,"C"
238861773489998,1,"C"
238861773489998,3,"C"
238861773489998,4,"A"
238861774489998,1,"C"
238861775489998,1,"B"
238861776489998,1,"B"
238861777489998,1,"B"
238861778489998,1,"B"
238861778489998,2,"C"
238861779489998,1,"A"
238861781489998,1,"C"
238861782489998,1,"A"
238861782489998,2,"A"
238861783489998,1,"C"
238861784489998,1,"A"
238861784489998,2,"A"
238861785489998,1,"B"
238861785489998,3,"B"
238861786489998,1,"B"
238861786489998,2,"A"
238861787489998,1,"E"
238861788489998,1,"B"
238861789489998,1,"B"
238861789489998,2,"C"
238861789489998,3,"A"
238861790489998,1,"C"
238861791489998,1,"C"
238861791489998,2,"A"
238861792489998,1,"B"
238861793489998,1,"A"
238861794489998,1,"D"
238861796489998,1,"D"
238861796489998,2,"A"
273639821489998,1,"B"
273639836489998,2,"A"
273639838489998,1,"A"
273639840489998,1,"B"
273639842489998,1,"A"
273639842489998,3,"A"
273639843489998,1,"E"
273639845489998,1,"A"
273639852489998,1,"B"
273639852489998,2,"C"
273639855489998,1,"C"
273639855489998,2,"D"
273639857489998,2,"A"
273639858489998,1,"B"
273639860489998,1,"B"
273639866489998,1,"E"
273639868489998,1,"B"
273639871489998,1,"E"
273639872489998,1,"E"
273639873489998,1,"E"
273639873489998,2,"A"
273639878489998,1,"E"
273639912489998,1,"C"
273639916489998,1,"B"
273639916489998,2,"C"
273639917489998,1,"C"
273639917489998,2,"C"
273639922489998,1,"C"
273639924489998,1,"B"
273639927489998,1,"C"
273639928489998,1,"E"
273639931489998,2,"C"
273639932489998,1,"C"
273639950489998,1,"E"
273639951489998,1,"E"
273639958489998,1,"E"
273639959489998,1,"E"
273639962489998,1,"A"
273639963489998,1,"B"
273639964489998,1,"B"
273639964489998,2,"A"
273639967489998,1,"E"
273639968489998,1,"B"
273639969489998,1,"C"
273639983489998,1,"B"
273639984489998,1,"E"
273639985489998,1,"E"
273639986489998,1,"D"
273639989489998,1,"C"
273639991489998,1,"C"
273639991489998,2,"C"
273639995489998,1,"E"
273639996489998,1,"A"
273639996489998,2,"C"
273639997489998,1,"A"
273640008489998,1,"B"
273640017489998,1,"A"
273640018489998,1,"C"
273640019489998,1,"C"
273640021489998,1,"A"
273640025489998,1,"C"
273640032489998,1,"C"
273640039489998,2,"C"
273640046489998,2,"C"
273640047489998,1,"E"
273640048489998,1,"A"
273640049489998,1,"C"
273640049489998,2,"B"
273640058489998,1,"B"
273640073489998,1,"C"
273640073489998,2,"C"
273640076489998,1,"D"
273640078489998,1,"C"
273640079489998,1,"C"
273640080489998,1,"C"
273640085489998,1,"B"
273640087489998,1,"C"
273640092489998,1,"B"
273640092489998,4,"C"
273640093489998,1,"A"
273640098489998,1,"C"
273640098489998,2,"C"
273640106489998,1,"B"
273640110489998,1,"A"
273640127489998,1,"C"
273640178489998,1,"A"
273640178489998,2,"C"
273640182489998,1,"A"
273640193489998,1,"A"
273640193489998,2,"A"
273640212489998,1,"E"
273640214489998,1,"E"
273640216489998,1,"E"
273640222489998,1,"A"
273640224489998,1,"A"
273640240489998,1,"C"
273640241489998,1,"A"
273640271489998,1,"C"
273640272489998,1,"C"
273640279489998,1,"E"
273640279489998,2,"C"
273640280489998,1,"C"
273640284489998,1,"B"
273640285489998,1,"D"
273640286489998,1,"A"
273640287489998,1,"C"
273640302489998,2,"C"
273640304489998,1,"A"
273640305489998,1,"D"
273640308489998,1,"C"
273640315489998,1,"B"
273640316489998,1,"B"
273640319489998,1,"C"
273640321489998,1,"C"
273640321489998,3,"A"
273640324489998,1,"A"
273640325489998,1,"B"
273640328489998,1,"B"
273640328489998,2,"A"
273640329489998,1,"A"
273640329489998,2,"A"
273640330489998,1,"A"
273640330489998,2,"D"
273640331489998,1,"D"
273640331489998,2,"C"
273640332489998,2,"A"
273640333489998,1,"C"
273640334489998,1,"A"
273640335489998,1,"E"
273640350489998,1,"C"
273640351489998,1,"D"
273640353489998,1,"C"
273640355489998,1,"E"
273640356489998,1,"E"
273640362489998,1,"E"
273640368489998,1,"E"
273640369489998,1,"B"
273640373489998,1,"A"
273640385489998,2,"A"
273640388489998,1,"E"
273640389489998,1,"E"
273640395489998,1,"E"
273640396489998,1,"B"
273640397489998,1,"C"
273640398489998,1,"D"
273640413489998,1,"A"
273640414489998,1,"B"
273640418489998,1,"E"
273640419489998,1,"E"
273640426489998,1,"A"
273640428489998,1,"E"
273640435489998,1,"C"
