"YEAR","BpS_Code","BPS_LLID","sclass","PERC_CHNG","AREA_CHNG","PREV_AREA","PERC_CHNG_VAR","AREA_CHNG_VAR","PREV_AREA_VAR","nPlots_AREA","N"
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17090012A","E",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100101","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100101","E",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100102","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100102","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","B",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100103","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","B",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17100104","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110002","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110002","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110002","E",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110003","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110003","B",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110003","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110003","E",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","A",NA,0,0,NA,0,0,0,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","B",NA,0,0,NA,0,0,0,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","D",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","E",NA,0,0,NA,0,0,0,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110006","B",NA,0,0,NA,0,0,0,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110006","C",NA,0,0,NA,0,0,0,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110006","E",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110008","C",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110008","E",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110010","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110011","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","A",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","B",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110013","B",NA,0,0,NA,0,0,0,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110013","D",NA,0,0,NA,0,0,0,3466
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110013","E",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","A",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","B",NA,0,0,NA,0,0,0,5421
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","C",NA,0,0,NA,0,0,0,1955
2017,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","E",NA,0,0,NA,0,0,0,1955
