"BpS_Code","Order","Donate","Receive","Primary","Secondary","ActiveOnly","ActivePassive","PassiveOnly","REST_ACRES","BPS_LLID"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,31.4689566333805,"Na0710270_fdd_1710030102"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,57.5629884600419,"Na0710270_fdd_1710030102"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,162.641980940248,"Na0710270_fdd_1710030103"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,422.588100048659,"Na0710270_fdd_1710030103"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,66.9821451661987,"Na0710270_fdd_1710030103"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,97.1692219496316,"Na0710270_fdd_1710030103"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8156.13457538981,"Na0710270_fdd_1710030111"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1642.39710504764,"Na0710270_fdd_1710030111"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1693.46693547275,"Na0710270_fdd_1710030111"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,311.795065036098,"Na0710270_fdd_1710030111"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,541.249631017745,"Na0710270_fdd_1710030201"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3768.1245203414,"Na0710270_fdd_1710030201"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,222.766560554562,"Na0710270_fdd_1710030201"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,371.79923184797,"Na0710270_fdd_1710030201"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,1486.31153733325,"Na0710270_fdd_1710030202"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,6202.12544994382,"Na0710270_fdd_1710030202"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,796.075338262627,"Na0710270_fdd_1710030202"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1391.16118799582,"Na0710270_fdd_1710030202"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,1991.57876745232,"Na0710270_fdd_1710030203"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7174.90428371616,"Na0710270_fdd_1710030203"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,800.476204214065,"Na0710270_fdd_1710030203"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,511.520132708738,"Na0710270_fdd_1710030204"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5273.5539155288,"Na0710270_fdd_1710030204"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,116.989841827429,"Na0710270_fdd_1710030204"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1715.25576288614,"Na0710270_fdd_1710030204"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,5254.15068312409,"Na0710270_fdd_1710030205"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,24918.8654291548,"Na0710270_fdd_1710030205"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,10804.6834367488,"Na0710270_fdd_1710030205"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,1973.20663534993,"Na0710270_fdd_1710030206"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7114.11276681608,"Na0710270_fdd_1710030206"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,2490.14344129892,"Na0710270_fdd_1710030206"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,6868.0892995568,"Na0710270_fdd_1710030207"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,25061.6717336639,"Na0710270_fdd_1710030207"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,11521.5138738085,"Na0710270_fdd_1710030207"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,964.183080688021,"Na0710270_fdd_1710030208"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5174.29434302982,"Na0710270_fdd_1710030208"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,2004.34472027464,"Na0710270_fdd_1710030208"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,4102.35084336083,"Na0710270_fdd_1710030209"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,19448.2676648962,"Na0710270_fdd_1710030209"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,8518.89583026306,"Na0710270_fdd_1710030209"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,1539.51752893179,"Na0710270_fdd_1710030210"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,8361.31453199431,"Na0710270_fdd_1710030210"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,3016.84106554267,"Na0710270_fdd_1710030210"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,287.436521872017,"Na0710270_fdd_1710030211"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,10490.6153397549,"Na0710270_fdd_1710030211"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,4545.32601649116,"Na0710270_fdd_1710030211"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,1585.59590037724,"Na0710270_fdd_1710030212"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,11418.0587180104,"Na0710270_fdd_1710030212"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,4790.87615019107,"Na0710270_fdd_1710030212"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,12968.6544761856,"Na0710270_fdd_1710030213"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,4779.76049093115,"Na0710270_fdd_1710030213"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,788.537419873815,"Na0710270_fdd_1710030213"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,587.104006152247,"Na0710270_fdd_1710030213"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3546.19953613166,"Na0710270_fdd_1710030301"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1145.61275400864,"Na0710270_fdd_1710030301"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,332.173008384917,"Na0710270_fdd_1710030301"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,1110.76380274596,"Na0710270_fdd_1710030501"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4557.80359708894,"Na0710270_fdd_1710030501"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1423.52846061148,"Na0710270_fdd_1710030501"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,79.0643096906023,"Na0710270_fdd_1710030502"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,240.215588633152,"Na0710270_fdd_1710030502"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,13.7967913399442,"Na0710270_fdd_1710030502"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,67.1299581579598,"Na0710270_fdd_1710030502"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,17.9699811197941,"Na0710270_fdd_1710030602"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,50.3938389073601,"Na0710270_fdd_1710030602"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,3.10918489897522,"Na0710270_fdd_1710030602"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,10.3194943857547,"Na0710270_fdd_1710030602"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,87.4193550756358,"Na0710270_fdd_1710030603"
"Na0710270_fdd",2,"E","D","Thin / low fire","None",1,0,0,5.79711215125184,"Na0710270_fdd_1710030603"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,208.090874275798,"Na0710270_fdd_1710030603"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,30.0631015520205,"Na0710270_fdd_1710030603"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,0.90764414685166,"Na0710270_fdd_1710030604"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5.98042067312476,"Na0710270_fdd_1710030604"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1.10796623582952,"Na0710270_fdd_1710030604"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,3.0193369951681,"Na0710270_fdd_1710030604"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,978.579233172552,"Na0710270_fdd_1710030701"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,116.070764296694,"Na0710270_fdd_1710030701"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,364.25709857841,"Na0710270_fdd_1710030701"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,4.49213759534263,"Na0710270_fdd_1710030702"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,762.332849108342,"Na0710270_fdd_1710030702"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,56.6678163657886,"Na0710270_fdd_1710030702"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,325.703041001151,"Na0710270_fdd_1710030702"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,4445.72140580029,"Na0710270_fdd_1710030703"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,427.688952725847,"Na0710270_fdd_1710030703"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,574.151579887454,"Na0710270_fdd_1710030703"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1458.34558599187,"Na0710270_fdd_1710030703"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,10628.2317830791,"Na0710270_fdd_1710030704"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1068.02266902927,"Na0710270_fdd_1710030704"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,878.830750352449,"Na0710270_fdd_1710030704"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,4240.22767592528,"Na0710270_fdd_1710030704"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,9321.65644852829,"Na0710270_fdd_1710030705"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1212.47753600876,"Na0710270_fdd_1710030705"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,184.438296064151,"Na0710270_fdd_1710030705"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,1846.67170535226,"Na0710270_fdd_1710030705"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7197.28286062667,"Na0710270_fdd_1710030706"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,399.859078153519,"Na0710270_fdd_1710030706"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,3170.85092550008,"Na0710270_fdd_1710030706"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,15252.4335959081,"Na0710270_fdd_1710030707"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,2551.58996504518,"Na0710270_fdd_1710030707"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,5009.24764463473,"Na0710270_fdd_1710030707"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,16237.2954741244,"Na0710270_fdd_1710030708"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1747.82253745807,"Na0710270_fdd_1710030708"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,4068.97276576308,"Na0710270_fdd_1710030708"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,3205.62080169032,"Na0710270_fdd_1710030708"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,15276.5238576369,"Na0710270_fdd_1710030801"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,7356.86532562578,"Na0710270_fdd_1710030801"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,24816.2410727417,"Na0710270_fdd_1710030802"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,12044.0585519629,"Na0710270_fdd_1710030802"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,7793.11789017175,"Na0710270_fdd_1710030803"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,40801.6235203767,"Na0710270_fdd_1710030803"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,19252.2016425547,"Na0710270_fdd_1710030803"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,135.381324027933,"Na0710270_fdd_1710030804"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,9640.85974717718,"Na0710270_fdd_1710030804"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,524.450445746298,"Na0710270_fdd_1710030804"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,4454.64750805511,"Na0710270_fdd_1710030804"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,4721.35897826058,"Na0710270_fdd_1710030901"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,16876.1823688251,"Na0710270_fdd_1710030901"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1498.20063597933,"Na0710270_fdd_1710030901"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,6624.02064484816,"Na0710270_fdd_1710030901"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,2410.37791378835,"Na0710270_fdd_1710030902"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,16488.3738477598,"Na0710270_fdd_1710030902"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,718.195809663673,"Na0710270_fdd_1710030902"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,7420.86892987423,"Na0710270_fdd_1710030902"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,11250.7867558227,"Na0710270_fdd_1710030903"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,212.528199203178,"Na0710270_fdd_1710030903"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,5566.32911521384,"Na0710270_fdd_1710030903"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,2441.44137671998,"Na0710270_fdd_1710030904"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,22225.8565955871,"Na0710270_fdd_1710030904"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,39.9242780851523,"Na0710270_fdd_1710030904"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,10067.3334027282,"Na0710270_fdd_1710030904"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,2444.05506659843,"Na0710270_fdd_1710030905"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,10662.2845056102,"Na0710270_fdd_1710030905"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1036.95825920934,"Na0710270_fdd_1710030905"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,4760.91213254115,"Na0710270_fdd_1710030905"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,4403.23837343171,"Na0710270_fdd_1710030906"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,21842.9479705615,"Na0710270_fdd_1710030906"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1957.38637337049,"Na0710270_fdd_1710030906"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,9508.68853237904,"Na0710270_fdd_1710030906"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,3192.62422104617,"Na0710270_fdd_1710031001"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,14894.8371916224,"Na0710270_fdd_1710031001"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,274.477080935333,"Na0710270_fdd_1710031001"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,6849.52285237848,"Na0710270_fdd_1710031001"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,4919.69633309761,"Na0710270_fdd_1710031002"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,18887.710255645,"Na0710270_fdd_1710031002"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,1167.24663700234,"Na0710270_fdd_1710031002"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,8395.01749561937,"Na0710270_fdd_1710031002"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,7693.31998048434,"Na0710270_fdd_1710031003"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,27783.4444628909,"Na0710270_fdd_1710031003"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,169.543978109544,"Na0710270_fdd_1710031003"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,12919.8690797611,"Na0710270_fdd_1710031003"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,2495.80228507091,"Na0710270_fdd_1710031004"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7585.34092135072,"Na0710270_fdd_1710031004"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,238.046580421205,"Na0710270_fdd_1710031004"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,3185.61258870775,"Na0710270_fdd_1710031004"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,155.899002196836,"Na0710270_fdd_1710031005"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,398.267106028357,"Na0710270_fdd_1710031005"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,101.997358310392,"Na0710270_fdd_1710031005"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,420.588773755466,"Na0710270_fdd_1710031006"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1178.00842496842,"Na0710270_fdd_1710031006"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,43.2607770795306,"Na0710270_fdd_1710031006"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,296.177305062751,"Na0710270_fdd_1710031006"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,42.4289290652773,"Na0710270_fdd_1710031007"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,100.87562517756,"Na0710270_fdd_1710031007"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,15.7976484190656,"Na0710270_fdd_1710031007"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,22.9073407861443,"Na0710270_fdd_1710031007"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,115.02797995775,"Na0710270_fdd_1710031008"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,344.743555961475,"Na0710270_fdd_1710031008"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,11.1039209825002,"Na0710270_fdd_1710031008"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,87.3210775148623,"Na0710270_fdd_1710031008"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,346.932452984069,"Na0710270_fdd_1710031101"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2812.08773894819,"Na0710270_fdd_1710031101"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,962.381846456195,"Na0710270_fdd_1710031101"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,524.619071865693,"Na0710270_fdd_1710031102"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,2060.22562437881,"Na0710270_fdd_1710031102"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,94.2150925846748,"Na0710270_fdd_1710031102"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,936.875736903753,"Na0710270_fdd_1710031102"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,655.252750285585,"Na0710270_fdd_1710031103"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,5286.71838187267,"Na0710270_fdd_1710031103"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,2085.59372787067,"Na0710270_fdd_1710031103"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,152.28051035602,"Na0710270_fdd_1710031104"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3290.51531801025,"Na0710270_fdd_1710031104"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1384.16063951352,"Na0710270_fdd_1710031104"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,3215.89895604717,"Na0710270_fdd_1710031105"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,14881.0590821181,"Na0710270_fdd_1710031105"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,101.867007950835,"Na0710270_fdd_1710031105"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,6240.07663833044,"Na0710270_fdd_1710031105"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,7804.49188571698,"Na0710270_fdd_1710031106"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1029.08847201632,"Na0710270_fdd_1710031106"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,1085.71142922099,"Na0710270_fdd_1710031106"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,1288.60578717979,"Na0710270_fdd_1710031106"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,745.17767612659,"Na0710270_fdd_1710031107"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,3299.35752134589,"Na0710270_fdd_1710031107"
"Na0710270_fdd",6,"B","A","Regen / high fire","None",1,0,0,324.518262984559,"Na0710270_fdd_1710031107"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,1077.08370535737,"Na0710270_fdd_1710031107"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1149.61802414684,"Na0710270_fdd_1710031108"
"Na0710270_fdd",11,"C","D","Grow w/ fire","None",0,0,1,194.507007366207,"Na0710270_fdd_1710031108"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,92.5250855574816,"Na0710270_fdd_1710031108"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,399.397593013799,"Na0710270_fdd_1710031108"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,921.181805059231,"Na0710270_fdd_1710031109"
"Na0710270_fdd",11,"C","D","Grow w/ fire","None",0,0,1,310.382916068821,"Na0710270_fdd_1710031109"
"Na0710270_fdd",19,"C","E","Grow w/o fire","Grow w/o fire",0,0,1,72.3902839709611,"Na0710270_fdd_1710031109"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,468.196450689502,"Na0710270_fdd_1710031109"
"Na0710270_fdd",1,"B","C","Thin / low fire","None",1,0,0,8.00313009413122,"Na0710270_fdd_1710031110"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1071.36273419152,"Na0710270_fdd_1710031110"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,357.328782797402,"Na0710270_fdd_1710031110"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,31.3858778111121,"Na0710270_fdd_1710031110"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1026.59241849531,"Na0710270_fdd_1710031111"
"Na0710270_fdd",13,"B","E","Grow w/o fire","None",0,0,1,212.010852012901,"Na0710270_fdd_1710031111"
"Na0710270_fdd",3,"B","D","Thin / low fire","Grow w/ fire",0,1,0,1922.99173592282,"Na0710270_fdd_1710031201"
"Na0710270_fdd",11,"C","D","Grow w/ fire","None",0,0,1,1148.61049651758,"Na0710270_fdd_1710031201"
"Na0710270_fdd",18,"A","D","Grow w/ fire","Grow w/ fire",0,0,1,189.497603066449,"Na0710270_fdd_1710031201"
"Na0710270_fdd",20,"A","E","Grow w/o fire","Grow w/o fire",0,0,1,1478.80581599375,"Na0710270_fdd_1710031201"
