"BpS_Code","BPS_LLID","SCLASS","AREA_PCT","AREA","AREA_TOTAL","avg","low","high","departure"
"Na0210290_fwo","Na0210290_fwo_1710030111","B",59.9338194742325,318.437665915015,18146.320025,198.323708330669,85.9622754181094,310.685141243228,7.75252467178706
"Na0210290_fwo","Na0210290_fwo_1710030111","C",14.0694895520559,3397.34989771953,18146.320025,3843.33975345261,3397.34989771953,4289.32995396577,0
"Na0210290_fwo","Na0210290_fwo_1710030111","D",5.67926956308597,11226.1803445873,18146.320025,11780.9602741351,11226.1803445873,12335.740203683,0
"Na0210290_fwo","Na0210290_fwo_1710030111","E",7.33378270727373,848.299486778134,18146.320025,643.712648676116,439.125774281459,848.299486778134,0
"Na0210290_fwo","Na0210290_fwo_1710030201","A",1.85185185185185,2.6834090096277,36.02799,3.33546562177758,2.6834090096277,3.98752219789947,0
"Na0210290_fwo","Na0210290_fwo_1710030201","B",42.5925925925926,2.6265662086851,36.02799,0.39375501868458,0.17067085750026,0.6168391798689,2.0097270288162
"Na0210290_fwo","Na0210290_fwo_1710030201","C",2.46913580246914,6.74515207341828,36.02799,7.63062736760001,6.74515207341828,8.51610334631355,0
"Na0210290_fwo","Na0210290_fwo_1710030201","D",7.40740740740741,22.2886355269703,36.02799,23.3901043496525,22.2886355269703,24.4915731723346,0
"Na0210290_fwo","Na0210290_fwo_1710030201","E",45.679012345679,1.68422718129858,36.02799,1.27803724597746,0.87184723860036,1.68422718129858,0
"Na0210290_fwo","Na0210290_fwo_1710030202","A",4.21077393554458,70.4146401230084,945.401145,87.5250886307191,70.4146401230084,104.635536193029,0
"Na0210290_fwo","Na0210290_fwo_1710030202","B",54.8106327922842,68.9230429204959,945.401145,10.3324233606676,4.47852972366423,16.186316997671,52.736725922825
"Na0210290_fwo","Na0210290_fwo_1710030202","C",7.55116443189838,176.997786815439,945.401145,200.233314442393,176.997786815439,223.468860031969,0
"Na0210290_fwo","Na0210290_fwo_1710030202","D",1.8348623853211,584.870306328092,945.401145,613.773664138103,584.870306328092,642.677021948114,0
"Na0210290_fwo","Na0210290_fwo_1710030202","E",31.5925664549518,44.1953688129646,945.401145,33.5366440287048,22.8779173536428,44.1953688129646,7.105427357601e-15
"Na0210290_fwo","Na0210290_fwo_1710030203","A",6.97247706422018,36.110071857953,484.8211,44.8846608362662,36.110071857953,53.6592493297583,0
"Na0210290_fwo","Na0210290_fwo_1710030203","B",34.7706422018349,35.345150215639,484.8211,5.2986786464962,2.2966819095714,8.300675383421,27.044474832218
"Na0210290_fwo","Na0210290_fwo_1710030203","C",7.20183486238532,90.7680958027892,484.8211,102.683750996099,90.7680958027892,114.599415401009,0
"Na0210290_fwo","Na0210290_fwo_1710030203","D",11.7889908256881,299.933490424663,484.8211,314.755725199027,299.933490424663,329.577959973392,0
"Na0210290_fwo","Na0210290_fwo_1710030203","E",39.2660550458716,22.6642916989562,484.8211,17.1982789890794,11.7322653095604,22.6642916989562,0
"Na0210290_fwo","Na0210290_fwo_1710030204","A",2.20245658619229,39.1082016773519,525.074595,48.611323043314,39.1082016773519,58.1144438842015,0
