"YEAR","BpS_Code","MAP_ZONE","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"RaMCONdy_fdd","WNE","E",2.16376522955339,175359.542997552,0.00141162588776431,780802363.771837,53,9487
2011,"RaMCONdy_fmd","OEC","E",0.144115331387642,5829.68906569092,2.1403884936547e-05,34092995.7727944,1,5856
2011,"RaMCONdy_fmd","WCB","A",0.156392749729471,6326.32971296359,2.51392766063931e-05,39848411.7529523,1,5856
2011,"RaMCONdy_fmd","WEC","A",3.53381049911912,286393.082623565,0.0037469849927759,1265030616.25999,107,9487
2011,"RaMCONdy_fmd","WEC","B",4.46520569382038,314336.054218859,0.00680252223269051,1573507921.87252,83,9144
2011,"RaMCONdy_fmd","WEC","C",6.81121495961084,552006.070835133,0.0139019117866732,2596111530.03725,147,9487
2011,"RaMCONdy_fmd","WEC","D",0.555848983012162,39129.9725124459,0.000108510677923771,205142489.566879,9,9144
2011,"RaMCONdy_fmd","WEC","E",1.83561325451282,129221.242437708,0.00114527375678045,716452412.046327,27,9144
2011,"RaMCONdy_fmd","WNE","A",0.496646351472625,34962.2985297522,8.67553405889894e-05,204987354.998639,7,9144
2011,"RaMCONdy_fmd","WNE","B",0.452890386774493,18320.1197979009,0.000199033890894879,116098846.038787,3,5856
2011,"RaMCONdy_fmd","WNE","C",0.185940985494533,13089.6446223758,1.30866313694534e-05,68855897.3606546,4,9144
2011,"RaMCONdy_fmd","WNE","D",0.265384265011958,10735.2058455545,7.00833589122352e-05,69712351.564917,2,5856
2011,"RaMCONms_fcm","OBM","A",0.596375829238177,48332.5045811826,0.000109342498398021,160407384.155078,33,9487
2011,"RaMCONms_fcm","OBM","B",0.891377174787051,36182.9138726985,0.000217482336462866,164777640.728867,11,3631
2011,"RaMCONms_fcm","OBM","C",1.70770387482461,138398.642779838,0.000883672290423726,600872022.109017,48,9487
2011,"RaMCONms_fcm","OBM","D",0.332187597901052,26921.7124675797,3.47366416286157e-05,81586132.3067637,11,9487
2011,"RaMCONms_fcm","OBM","E",0.806512661408916,32738.0810171308,0.000179393369412404,187105630.648954,9,3631
2011,"RaMCONms_fmm","WCB","C",0.137648155038716,5568.08173436669,1.9919825251767e-05,35319300.1519497,1,5856
2011,"RaMCONms_fmm","WEC","A",1.30965631414819,106139.39515993,0.000520143580190684,327392547.20097,66,9487
