"YEAR","BpS_Code","BPS_LLID","sclass","PERC_AREA","AREA_TOTAL","PERC_AREA_VAR","AREA_TOTAL_VAR","nPlots_AREA","N"
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110002","C",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110002","E",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110003","A",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110003","C",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110003","E",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","A",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","B",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","D",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110005","E",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110006","B",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110006","E",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110008","C",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110008","E",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110009","C",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110010","D",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110011","D",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","A",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","B",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110012","D",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110013","A",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110013","B",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110013","C",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110013","E",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","A",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","B",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","C",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","E",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110015","B",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110015","C",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110017","A",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110017","C",0,0,0,0,0,3288
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","A",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","B",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","D",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","E",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110019","A",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110019","B",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110019","C",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110019","E",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","A",0,0,0,0,0,9144
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","B",0,0,0,0,0,9487
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110020","E",0,0,0,0,0,9487
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110021","B",0,0,0,0,0,5856
2011,"RaDFHEdy_fdg","RaDFHEdy_fdg_17110021","E",0,0,0,0,0,9144
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17070105B","D",0.085626374860469,3463.71990025228,7.79612955909935e-06,13667416.0715643,1,5856
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17070105B","E",0.244128293338719,7310.47433121861,1.20371658177112e-05,15319829.8139916,1,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","A",0,0,0,0,0,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","B",0,0,0,0,0,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","C",0,0,0,0,0,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","D",0,0,0,0,0,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","E",0,0,0,0,0,9144
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080001A","E",0,0,0,0,0,9144
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080002","A",0,0,0,0,0,5856
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080002","B",0,0,0,0,0,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080002","C",0,0,0,0,0,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080002","D",0,0,0,0,0,3288
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080002","E",0,0,0,0,0,9144
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","A",0,0,0,0,0,5856
2011,"RaDFHEdy_fwi","RaDFHEdy_fwi_17080003A","B",0,0,0,0,0,5856
